HS2ST1,6.911935667,6.932664333,6.192751444,6.637706667,6.950204333,6.772917333,6.918825889,6.895526889,6.825323667,6.891971444,6.758629,6.729167444,6.866315333,6.890272333,6.895186222,6.570983667,6.812269556,6.643675,6.727621222,6.933956222,6.841088111,6.973252667,6.958117889,7.040614556,7.177051,7.007673333,6.858340889,6.925744556,6.824055444,6.871477222,6.988813,7.311982333,7.342882333,7.210127778,7.067654111,7.071359889,7.189067333,7.021642556,7.053884,7.238720556,7.037792556,6.919225111,6.834291111,6.921233333,6.671452111,6.851139222,6.851720778,6.809880444,7.132890111,6.952519111,6.931989333,6.898543778,6.990983333,6.980989333
FGF3,6.946829,7.26108,7.499159,7.290685,7.375348,7.269301,6.821931,7.281213,7.345539,7.147846,6.701753,7.147744,6.541061,6.613338,7.070013,7.057449,6.972249,6.846332,6.982777,7.029617,6.816293,7.113846,7.091837,6.808916,6.960729,6.995709,7.070181,6.599137,7.114348,7.002166,7.036552,6.753714,6.896068,6.966996,6.952983,7.225506,7.019351,6.911494,7.093677,7.087291,7.165175,7.07559,7.324834,6.859988,6.839436,7.183084,6.786696,7.209245,6.60247,6.751873,6.876326,7.04163,6.642129,6.948611
CMC1,9.36288,9.515249,8.831504,9.308984,9.409828,9.11009,9.601903,9.647465,9.375924,9.461668,9.616431,9.922696,9.150703,9.750898,8.879041,8.855851,8.834391,8.887293,9.065367,9.065466,8.921136,8.813851,9.062646,9.136703,9.677236,9.582452,9.664312,9.609962,9.876531,9.579879,9.510417,9.739184,10.690941,9.610543,9.326937,9.723711,9.439018,9.652486,9.179308,9.297946,9.257512,9.290441,9.427135,9.652556,9.843113,9.744702,9.162337,8.983755,9.868341,10.172009,10.332604,9.422876,10.15922,9.392093
PRKACG,4.649425,4.247354,4.513144,4.424077,4.220404,4.088806,4.210512,4.110422,4.575134,4.357925,4.140427,4.22017,4.216613,4.012688,4.085415,4.205858,4.95149,4.413246,4.284764,4.622199,4.886121,4.609119,4.785921,4.107845,3.971381,4.214857,4.564802,4.60992,4.784827,4.304786,4.886477,4.094326,4.526866,4.534571,4.564402,4.675306,4.467331,4.343031,4.329131,4.23471,4.330789,4.467977,4.394032,4.015172,4.098236,4.199999,4.092722,4.449811,4.141142,4.093617,3.946662,4.400231,4.394032,4.182188
NAA40,5.128136,5.257835,5.932154,5.812335,5.640967,5.133348,5.256272,4.495862,4.8537,5.085216,5.5621,6.195474,5.746844,5.494601,5.158663,4.924146,4.88487,5.006553,4.919156,4.721995,4.930214,5.315019,4.805052,4.766295,5.158663,5.415608,5.044399,5.170524,4.77188,4.944573,4.859128,5.039188,5.328131,4.809559,5.144102,5.208693,5.599499,4.682318,5.037825,5.235127,5.13301,4.758275,5.227569,4.960065,5.660555,4.77707,5.043198,5.065618,5.647903,5.285837,4.740697,5.532029,4.968014,5.266007
TNFRSF11A,4.79046,4.8432965,4.472838,4.173723,4.2575295,4.9114655,4.9114175,4.8766555,4.6326515,4.3322735,4.7752125,4.5222985,4.4130345,4.8599815,4.3905395,4.149463,4.2320325,4.245559,4.959943,5.191272,4.838612,4.709934,5.307539,5.3120655,5.6087545,5.487824,4.9830515,5.2842505,4.7573435,4.8388515,4.922619,5.0201435,4.8237795,4.8514095,4.7620685,4.433774,5.5158945,4.601986,5.200647,5.0705685,4.075002,4.6608905,5.45336,5.356924,4.9298065,5.1110295,4.9327365,5.122963,4.560288,4.6709495,4.5424245,4.329273,4.4209815,4.66962
SCN5A,4.195164,4.0770495,4.104673,4.221559,4.1444265,4.3559445,3.8344465,4.425695,4.590784,3.9658415,3.8109655,3.914973,4.0155735,4.153044,4.1601915,3.896062,3.920891,3.641614,4.1077425,4.1167335,3.5894085,3.9715495,4.2834825,4.390085,4.043195,3.986629,4.0752275,4.0034785,3.921079,3.782259,3.687227,4.0787775,3.5035235,3.983395,3.9309185,3.9426355,4.2905035,4.1156265,3.94764,3.7167675,3.9194305,4.0637585,4.2999945,4.008517,3.9767245,3.881762,4.2277945,4.1014645,4.022784,3.9074465,3.921884,3.8846755,4.017977,4.0682855
ANGPTL1,6.232115667,6.193899667,5.363760333,5.864125667,6.282635,5.943958667,6.457590667,6.367388333,6.126904333,6.500237667,6.711372,6.922885,6.511686667,6.723808333,6.986911333,6.875825,7.034840333,6.979209,6.213356667,6.017835333,6.720398,7.128649667,6.899503,6.266619333,6.332045333,6.316285,6.370415,6.384844,6.411831667,6.678232667,6.838787667,6.649998333,6.727934,6.735637667,7.145217667,7.100284667,6.387665667,6.170537667,6.507807667,6.827372667,6.755975333,6.784700333,5.644425667,5.454065,5.788496667,5.703186333,6.371474,6.336681333,5.768137667,6.372883667,6.018163333,6.184806,6.117041,6.548107333
APLNR,4.009498,3.879327,3.83769,4.047571,4.338866,4.185669,3.860598,4.20362,4.321549,4.091114,3.887419,3.625655,3.641736,3.861515,3.938579,4.240694,3.810017,4.082395,4.077804,4.196605,4.034324,4.062303,3.918138,3.976053,3.360164,3.759187,3.808933,4.25481,4.409132,3.720566,4.241178,4.072009,3.820387,3.992554,3.943862,4.056144,3.849161,3.820956,3.829574,4.147446,4.081628,4.373427,4.32904,3.915174,3.739273,4.026483,4.113743,4.083777,3.694102,3.950643,3.95751,3.830472,3.478351,3.747436
SLC29A1,9.559861,9.077629,9.931445,9.20345,9.385836,9.213814,8.936241,8.528058,8.814038,8.697737,8.97417,8.74751,8.908129,8.695236,8.938535,8.781145,8.863375,9.148866,8.562032,8.604522,8.134795,8.414885,8.461742,8.603452,8.536802,8.651011,8.627106,8.554187,8.486035,8.485712,8.681566,8.385205,8.311333,8.508362,8.433306,8.318472,8.247765,8.012125,8.256812,8.490184,8.268926,8.135934,8.856747,8.596455,8.730345,8.700535,8.836421,9.040054,8.583773,8.574696,8.571237,8.501826,8.236754,8.677887
KRT72,7.139001,7.298602,7.964781,6.812161,7.046018,7.096231,6.587029,6.782222,6.540536,6.010252,7.207927,7.020858,8.901957,8.893133,8.438987,8.55156,8.682908,9.044496,8.039624,7.520199,7.239314,7.66679,7.727598,7.946677,7.650208,7.795579,7.461857,7.716562,7.992355,7.720268,7.301591,7.021498,7.376703,7.18509,6.85462,7.386543,7.050554,7.019563,6.602583,6.980231,7.370626,6.864164,8.234871,8.046547,8.681956,8.102326,7.785333,8.246266,6.31112,6.082315,6.545218,6.3329,5.801171,6.089387
PIP4K2B,8.29999175,8.01306325,8.57263075,8.099563,8.05153325,8.19970325,8.1477465,8.08383375,8.37752025,8.40934725,8.1657435,8.181011,8.364107,8.19457725,8.02579325,8.10813625,8.170834,8.11661125,8.14079725,8.176094,8.16299025,8.349949,8.33035225,8.21736025,8.432022,8.23839725,8.3584545,8.25971,8.1817615,8.33321725,8.24924575,8.18541075,8.04200225,8.25002125,8.290616,8.27997575,8.25052175,8.13794875,8.2716795,8.11944275,8.12872875,8.035561,8.0956355,8.11116025,7.96140125,8.04173225,8.15491875,8.18699875,8.14921975,8.0086055,8.061298,8.11195725,8.11953725,8.1460555
MEX3D,4.216645,3.9922365,4.7324145,4.1893015,4.1247845,4.386547,4.5530055,4.001284,4.3872195,3.9785175,4.1133675,4.1547885,4.1948485,3.810433,3.628742,3.7246605,4.290261,4.0928125,4.0418225,4.21076,3.9244755,3.943467,4.149318,3.822815,4.261822,4.2067775,4.048403,4.0841375,4.257476,4.1152215,4.3562545,4.1590415,4.039724,4.462458,4.1630355,3.919384,4.3462925,4.043442,4.1209935,4.4957275,4.227143,3.979556,4.1119335,4.117764,4.1344585,4.1403705,4.1057355,4.0987535,4.11445,4.1431675,4.3392805,3.88782,4.242742,3.838478
ACD,9.236098,8.959609,9.74864,9.164188,9.242073,9.205404,9.24823,9.221465,9.335204,9.30748,9.516364,9.23457,9.222494,9.181185,9.13124,9.034076,9.183688,9.258893,9.293916,9.12306,9.189055,9.068216,9.133421,9.247391,9.327332,9.330145,9.393249,9.43136,9.470786,9.405761,9.185337,8.987759,8.953975,9.105533,9.048773,9.049992,9.401103,9.308832,9.298193,9.266713,9.158062,9.447055,9.213929,9.119005,9.162893,9.054805,9.107144,9.08742,8.873835,8.916901,8.862821,8.966848,9.021692,8.870867
COL6A1,5.600614,5.286826333,5.865793333,5.747572333,5.567717667,5.467905333,5.450008,5.767481333,5.880874,5.753784,5.878824333,5.86377,5.451141333,5.544684,5.655447,5.615977333,5.798695333,5.716739333,5.556468667,5.525796667,5.109444667,5.503141667,5.536919667,5.542854333,5.345759,5.353975333,5.206368333,5.105644,5.417321333,5.260114,5.636891333,5.391610333,5.610178,5.698237667,5.514981667,5.513897667,5.614244667,5.559443667,5.386962333,5.568261667,5.609055333,5.605461,5.585528667,5.342144333,5.713204667,5.610470333,5.511007667,5.592047,5.321256,5.360868667,5.646036333,5.552938667,5.325118667,5.535519
KIF5C,5.9631405,5.801766333,5.7440015,5.8394825,6.290569333,5.849116833,6.419952333,6.216479167,6.219132167,6.427846,6.702230833,6.393101,5.270904667,5.488965833,5.469374667,5.427085667,5.491282,5.423354833,6.066874667,6.053121,6.158394833,6.540226333,6.228633333,6.1624915,6.379273167,6.2758235,6.236291,6.004921833,6.384997333,6.241850333,5.922146333,5.946191,6.227161167,6.132336,5.901713167,6.036296167,6.1347925,6.246782833,6.431664667,6.554383167,6.487879,6.510093833,5.555184,5.697270833,5.707781833,5.799922667,5.804971167,5.919599,5.710428333,5.590911833,5.416874833,5.451690667,5.5008475,5.421239667
RTBDN,4.423052,4.353983,4.680964,4.568992,4.543258,4.434917,4.574496,4.422878,4.362733,4.299438,4.760037,4.219773,4.01933,4.114179,4.033552,4.161681,4.417989,4.509075,4.611378,4.386486,4.132276,4.38664,4.660184,4.286356,4.302196,4.161053,4.275629,4.423695,4.183427,4.10364,4.525898,4.26671,4.151804,3.88118,4.314428,4.66242,4.356644,4.088668,4.534475,4.449057,4.777799,4.378352,4.500041,4.223723,3.878638,4.379152,4.406947,4.364931,4.115889,4.369932,4.382089,4.683101,4.305453,4.241167
BCL2L15,5.62066525,5.39932725,5.56270475,5.06624975,5.35619975,5.5987505,4.97531325,4.648962,4.804984,4.76875025,4.94924975,4.749973,4.58182925,4.4702425,4.49390675,4.5775845,4.523209,4.73112025,4.575421,4.57735475,4.63507125,4.8719015,4.6736035,4.567691,5.2129745,4.8374825,4.568045,4.997332,4.8057125,4.6841255,4.7630295,4.76214025,4.779193,5.04079125,4.706748,4.81334675,4.894664,4.89143525,4.84385425,4.791413,4.91163175,4.69854125,5.127903,4.94548425,4.907749,4.9942625,4.7591045,4.8647005,5.0933225,5.0959095,5.105359,5.108581,4.87550875,5.35513175
MAD1L1,9.064484,8.840793,9.496977,8.901174,9.033333,9.194302,8.59933,8.836497,8.877404,8.986943,8.871149,8.852114,8.92007,8.921152,8.883794,8.745002,8.988622,9.027954,8.31316,8.334485,8.354098,7.818811,8.643342,8.515135,8.912515,8.784501,9.023357,8.865666,9.092009,9.055648,9.074978,8.929998,8.989008,9.05672,9.036804,9.042137,8.585012,8.565951,8.640712,8.689556,8.636644,8.555433,8.565042,8.716519,8.588769,8.632816,8.817113,8.623083,8.217356,8.091139,8.231962,8.214557,8.180291,8.059911
SNX27,9.4883235,9.586136,10.05358,9.5228925,9.533089,9.4853565,9.3807525,9.2479265,9.334087,9.1859795,9.128511,8.901878,9.6950765,9.6091175,9.6359935,9.6579575,9.5552035,9.6946635,9.7132835,9.8221945,9.7084975,9.978599,9.456756,9.5259925,9.1139005,9.482214,9.3076545,9.449914,9.1292515,9.291739,9.6199415,9.700803,9.4982455,9.434076,9.735689,9.6127815,9.5235675,9.3076075,9.6184415,9.503363,9.2807965,9.6533215,9.6800545,9.6088315,9.6246615,9.572696,9.914626,10.1494875,9.468139,9.5812225,9.35566,9.5435265,9.2227675,9.652082
TMC1,4.187121667,4.084122333,4.348584333,4.319812,4.139893333,4.257788,4.030389333,4.178278,4.181817667,4.046397667,3.992566667,4.16594,4.475408333,4.116436333,4.6705,4.539680333,4.999652333,4.481178667,4.626544333,4.459684333,4.984209333,4.132059667,4.191709333,4.255183667,4.130502333,4.27134,4.280188333,4.202242333,4.525959,4.382722667,4.487213333,4.162890667,4.117864333,4.160211667,4.221519,4.112957,4.090017667,4.098389,4.147237,4.228785333,4.328073667,4.163844333,4.286590667,4.124824,3.946711,4.153412,4.174182333,4.070569667,4.067956333,3.982670333,4.009544333,3.921401,4.329930333,4.011063333
BCL2A1,9.8251795,10.648671,10.236504,10.744485,10.065182,9.52104,10.3983945,10.1694415,10.4349135,10.076961,10.1072165,10.4630945,10.2361305,11.4511535,10.480735,10.250107,10.353645,10.362106,9.5744215,10.5329525,10.1950575,10.4894455,10.1817915,9.8200525,10.3682885,10.224419,10.777719,10.529489,10.48745,10.380917,10.317317,11.0889975,11.637701,10.4528725,9.8145095,10.337443,10.349611,11.031218,10.6090965,10.7107925,10.4330605,10.7365115,10.2909175,10.9423235,11.3913525,10.862456,10.158529,10.032983,11.109743,11.6708625,11.777808,10.568907,11.8892675,11.082578
OR10AG1,4.658654,4.350242,4.303624,4.723168,4.26724,4.361428,4.229327,4.16505,4.104383,4.172413,4.628227,4.475438,4.257459,4.297505,4.577781,4.761118,4.402665,4.94633,4.317818,4.230948,4.718436,4.430283,4.15999,4.524937,4.440598,4.169655,4.363847,4.349934,4.450119,4.104733,4.359033,4.281538,4.306501,4.469063,4.078427,4.074632,4.415274,4.21219,4.267485,4.614623,4.309139,4.305269,4.38692,4.552496,4.198592,4.311936,4.165211,4.331489,4.369586,4.367581,4.476342,4.447217,4.389135,4.230162
C12orf4,8.375257333,8.447038333,7.577796667,8.018402333,8.081811333,8.166972333,8.150546,8.305461667,8.166138,8.282612667,8.682667667,8.576620333,8.087952,8.359483667,8.205046333,8.062911,8.058794667,8.300597,7.870277667,7.958559333,8.199320333,8.034958667,8.136328667,8.075261,8.416008333,8.378072,8.18475,8.184224667,8.256138333,8.379101667,8.117199,8.319933,8.546267,8.212801333,8.029715,8.299594333,7.986234,8.308876,8.061937,8.14884,8.164866333,8.064843333,8.132137667,8.296701,8.668016,8.294905333,8.171823667,8.059026667,8.727042,8.809261333,8.870442,8.515174,8.943528,8.389909333
RAD50,7.92265675,7.9647895,7.78678325,8.0746435,7.7759705,7.87665825,8.10567825,8.138606,8.157337,8.2339115,8.60790325,8.414367,8.13308225,8.15192275,7.90083,7.721961,7.859073,7.96234675,7.6398255,7.5640155,7.595716,7.869089,7.88066975,7.82388075,8.11796575,8.05184475,7.90436025,7.95295975,8.152888,8.03607325,8.00155325,8.17003825,8.22512875,8.038457,8.08692575,7.93928375,7.99475775,7.92230425,7.91619475,7.8943455,7.96445325,7.8505095,7.659793,7.78138225,8.0906705,7.817595,7.85469875,7.7244915,8.135239,8.17775925,8.186012,7.97584975,8.0870885,8.12022475
AATK,8.40978,8.635832,8.809939,8.715281,8.48067,8.501305,8.633021,8.462579,8.66897,8.672675,8.517114,8.21559,8.804842,8.795109,8.772544,8.778087,8.644534,8.917877,9.23803,9.096193,9.112909,8.809019,8.921955,9.187077,7.977344,8.433349,8.442587,8.534508,8.41804,8.078819,8.710887,8.725181,8.570202,8.552352,8.538837,8.735278,9.072747,8.93879,9.045108,8.868467,8.779836,8.933736,9.130438,9.138297,9.373405,9.052102,8.97521,9.534824,8.547191,8.816037,8.489905,8.614733,8.68882,8.849136
BNC2,4.284233,3.962233,4.1384732,3.8551326,4.1894246,4.1858744,4.3653812,4.3511472,4.3436224,4.1587014,3.9965612,4.2090686,4.7645282,3.894144,4.5251192,4.3744952,4.4477092,4.4829594,4.8703046,4.2775356,4.9560664,4.2229618,3.9735348,4.1154578,4.2896914,4.4973892,4.3369652,4.250982,4.1297614,4.0399514,4.4931158,4.334318,4.1276952,3.9485024,4.120001,4.0181796,4.8920436,4.1622596,4.1479248,4.2436152,4.4446612,4.1904384,4.3190168,4.4187812,4.245357,4.25997,4.236194,4.332072,4.2879534,4.356688,4.2202452,4.3484314,4.2612414,3.9474084
ORC2L,9.9778945,10.0309935,9.4923785,10.0471435,10.147124,10.03861725,10.073614,10.117025,10.075224,10.1732435,10.23098075,10.21563225,9.92789325,9.96853275,9.9196085,9.8722145,9.90564625,9.926726,9.92473425,9.8948415,9.95098875,9.992333,10.11675925,10.0808885,10.04249425,9.958947,9.9094845,9.9459725,10.03975625,10.041794,9.96171675,10.1056165,10.11755225,10.12393425,10.19237025,10.047475,9.880203,9.9334825,9.918265,9.95780975,10.07869225,9.96095575,9.83063975,9.924223,9.89314325,9.935445,9.93479675,9.9200895,9.84339475,9.875671,9.81539175,9.93708725,9.8598895,9.99685375
ZSCAN23,3.024776,2.621062,2.853341,2.62628,2.599471,2.816169,2.953569,2.876774,2.875083,2.649077,2.608689,2.945214,2.832755,2.769079,2.670805,3.083738,3.102027,2.610237,2.93494,2.589115,3.228184,2.726528,2.678983,2.707247,2.910245,2.752237,3.038568,2.885955,2.605195,2.656885,2.889497,3.007084,2.672544,2.761099,2.760858,2.760035,2.599746,2.752849,2.649416,2.719608,2.754898,2.757576,2.628437,2.935673,2.553686,2.825399,2.93722,2.589876,2.821881,2.895729,2.941906,2.930484,2.546591,2.629365
FBXO25,6.83929,6.5607945,6.8717835,6.511083,6.735433,6.8274775,6.83101,6.7018715,6.8668785,6.984045,7.1799395,6.9732155,6.5352695,6.5488735,6.6768415,6.6546535,6.787358,6.6556615,6.76197,6.3876595,6.5420535,6.6018195,6.9206125,6.654101,6.935633,6.8451055,6.7960865,6.8571605,6.9539675,6.8412665,6.541221,6.557927,6.7953465,6.6673345,6.6989885,6.655795,6.5891115,6.612165,6.5691885,6.4714085,6.6948835,6.605774,6.343943,6.573797,6.5340585,6.5006845,6.387367,6.462387,6.9199965,6.724872,6.6924005,6.7337025,6.7684135,6.8749845
BLMH,10.103773,9.963889,10.350936,9.857824,10.217939,10.157477,10.167474,10.249069,10.170137,10.205667,10.153987,10.271635,9.834571,9.784436,9.756039,9.75206,9.870738,9.853015,9.806428,9.757655,9.815024,9.826105,9.965958,9.957654,10.207322,10.022719,9.973502,10.005084,10.279842,9.999941,9.773164,9.786228,9.906217,9.958256,9.927359,10.064812,9.959207,9.954653,9.777109,9.918243,9.951034,9.825671,9.770521,9.733665,9.629873,10.017615,9.789882,9.643968,9.910011,9.822045,9.757112,9.873719,9.689543,9.781642
TLE4,10.1138505,10.186741,10.30663725,10.01998825,10.0812035,10.14211225,10.089774,9.85011225,10.101619,10.068673,9.82806325,9.723702,10.2735995,10.2984535,10.213514,10.26151525,10.182646,10.19739125,10.214746,10.35995875,10.165316,10.1402795,9.99225175,10.193774,9.7000395,9.96949575,9.84047725,9.9459465,9.7869935,9.80165625,10.1200295,10.097702,9.87452075,9.93559725,10.077396,10.0379495,10.2988535,10.18009425,10.23087,10.27568875,10.12863125,10.2052995,10.02285175,10.0502785,9.953437,9.975423,10.16869125,10.35184325,9.97871625,10.077511,9.8374215,10.024331,9.9033335,10.10700875
POLR3D,8.325004,8.179642,8.08892,7.90758,8.106388,7.95737,8.219393,8.110674,8.047646,8.04059,8.227073,7.965514,7.946235,7.81374,7.972364,7.74553,7.990424,7.865693,7.671875,7.761794,7.410608,8.075907,7.893791,7.83985,8.2114,8.006685,7.892523,8.272341,8.35859,7.978723,7.921064,7.780518,8.030511,8.122017,7.930804,7.828229,7.790491,7.893794,7.827794,8.065983,7.980896,7.918093,7.654489,7.76695,7.546793,7.577692,7.763685,7.534126,8.410894,8.119886,8.205624,8.180694,7.879751,7.880345
ATP10B,3.6450055,3.986283,4.19825,4.0975185,3.7493385,3.809092,3.886877,3.822725,3.8796885,3.9208485,3.883709,3.721292,3.715668,3.6163475,3.886209,3.7948245,3.425094,3.8446605,3.56162,4.040164,3.645425,3.5897965,3.785599,3.742947,3.6967345,3.591685,3.703881,3.9263375,3.9164175,3.871547,3.7990405,4.012608,3.524147,3.811413,3.7597225,3.666177,3.9541235,4.001716,3.937651,3.812763,3.812473,3.80493,3.811074,3.9945225,3.7077125,3.798282,3.793362,3.9377155,3.6480305,3.6638265,3.6851935,3.9272375,3.8927685,3.7556505
DNAH10,3.899029667,3.86824,3.680804333,3.83709,3.700553,4.061668333,3.662851,3.929438,3.769624,3.885571,3.762186667,3.785189333,4.143075667,3.519096667,3.998521667,4.219242,4.272082333,3.985528,4.571922333,3.823044,4.225979333,3.825425667,3.991254667,3.797165333,3.666015,3.798748,3.747663,3.514154,3.829767,3.736343,4.048849667,3.787052667,3.727016333,3.901224,3.729304333,3.819531667,3.856442667,3.736624667,3.704533,3.964306,3.658446333,3.830962667,3.904799333,3.890079,3.868226667,3.562786,3.747398333,3.742568667,3.618909,3.693804,3.829709,3.568406333,3.80063,3.790896
ZBTB4,10.370883,10.101455,10.4123015,10.0696725,10.317161,10.493865,10.255325,10.363421,10.339898,10.3955215,10.4226785,10.3066385,10.331357,10.070667,10.185675,10.278984,10.3166005,10.2405785,10.2698665,10.314663,10.381767,10.489273,10.5182835,10.5640665,10.493238,10.419852,10.380782,10.487047,10.3261445,10.432706,10.3590035,10.218444,10.239229,10.392806,10.4187995,10.407969,10.303568,10.0147005,10.2017965,10.211405,10.300969,10.3110275,10.1077535,10.0462815,9.8038935,10.1152695,10.2294225,10.05429,10.019751,10.053413,10.028875,10.2830075,10.193673,10.138237
C13orf23,8.591492,8.506157,8.500362333,8.288537667,8.524184667,8.638244,8.751573667,8.733320333,8.830631667,8.804142,8.907861667,8.774387,8.568601,8.471637,8.470214,8.440891333,8.642864667,8.507546333,8.504167667,8.544869,8.691486,8.657287667,8.749417,8.640579667,8.838424333,8.807247667,8.798733,8.900820667,8.673767333,8.615812333,8.683274,8.709953667,8.674167333,8.884584333,8.799542667,8.733491667,8.682258333,8.636044667,8.741960667,8.730978,8.692729667,8.552570667,8.599973,8.628257667,8.535488,8.651395,8.494545667,8.561084333,8.819145333,8.742463667,8.762833,8.784424667,8.718132,8.742239667
TRPV6,5.575814,5.9495,6.093327,5.992124,5.975453,5.876053,5.70128,5.98251,5.967074,6.135838,5.805651,5.941564,5.565614,5.558347,5.811981,5.786612,5.432609,5.55666,6.115036,5.721041,5.811035,5.785653,5.999643,5.318925,5.434558,5.166691,5.743818,5.806446,5.785133,5.593363,5.994713,5.710272,5.641627,5.681076,5.995357,5.889307,5.533718,5.902534,5.641326,5.843306,5.768614,5.650112,5.784505,6.194263,5.665377,5.950338,5.826647,5.938824,5.42626,5.599475,5.836207,5.338589,5.619101,5.653383
CRX,4.008363,4.1364195,4.43198,4.243192,3.895191,4.186748,3.7732615,4.0527955,4.087031,4.0546265,4.0082605,3.873758,3.8465745,4.01052,4.3158305,4.500866,3.9145385,3.911634,3.841003,4.1886565,4.0635465,3.8219815,3.7938905,3.8283465,4.125643,3.945052,3.8219715,3.8029305,3.8452335,4.0401625,3.8657305,3.688148,3.7779525,4.069998,3.8578975,3.902736,3.9476605,3.8330425,3.653608,3.83384,4.0262265,3.7624205,4.1452415,3.984455,4.048444,3.747199,4.053955,3.9452185,3.7991345,3.7222925,3.570919,3.9502205,3.741287,3.754523
SLC44A5,4.096432667,4.27616,3.679548,3.774023333,3.934295333,3.939110667,4.061717333,4.056918,4.070114,4.131262667,4.664178333,4.348971667,5.091629667,4.898315667,4.211757667,4.791872333,4.890639333,4.858039667,4.381936,4.316238333,4.215075,4.225052333,4.810586,4.742893,3.999693333,4.020287333,3.886570333,3.985919,3.997898333,4.111451333,5.064457333,5.108396,5.594046333,5.143219333,5.319793,5.503038333,3.396099333,3.521755,3.7026,3.691557,3.649333667,3.527841333,4.050593,4.192880333,4.338515333,4.478869,4.369265333,4.079338,4.610359667,4.570398333,4.493693333,4.324921333,4.745636,4.678911667
CAMP,11.011803,11.305639,11.479422,11.195506,10.92258,11.273855,8.397142,8.087661,8.759393,8.575991,8.487442,8.19802,9.305268,9.657891,9.610034,9.364761,9.339765,9.591981,9.909874,10.099304,10.00949,9.85148,9.922244,9.946186,8.788219,9.07856,9.268991,9.369943,9.024297,9.047091,9.517642,9.86044,9.46915,9.727729,9.475568,9.467375,9.028197,9.250832,9.455053,9.349034,8.955192,9.237207,10.790731,10.884481,10.742699,10.692409,10.617821,10.753914,9.99087,10.032844,10.085862,9.766657,10.296421,10.22367
KALRN,4.64925575,4.48683875,4.504051,4.74716425,4.5647355,4.71944575,4.62089275,4.8610885,4.947284,4.86304,5.02179825,5.14383825,4.548517,4.65030625,4.8179625,5.10961025,4.92096375,4.92127625,4.912679,4.82204525,4.8471975,4.79175125,5.0407805,4.80850625,4.681968,4.693687,4.678587,4.896456,4.762367,4.8293935,4.59269325,4.4627655,4.707402,4.65724925,4.731998,4.983835,4.87549425,4.94330425,4.902454,5.06517225,4.93112425,4.8029355,4.7695435,4.80837875,5.114322,4.8349355,5.066961,5.134154,4.628116,4.645431,4.9411135,4.57837225,4.591095,4.7172965
UTP23,8.6312905,8.5688175,7.641639,8.5382755,8.7105455,8.409456,8.663788,8.588981,8.4054505,8.6454175,8.5110705,8.643981,8.336798,8.4927705,8.252594,8.2473295,8.2942185,8.2786825,7.9881565,8.1638595,8.324552,8.3060755,8.4477345,8.3218855,8.7327825,8.4899645,8.5642005,8.342964,8.4637235,8.58427,8.3532115,8.570687,8.6627715,8.370568,8.7829545,8.6073425,8.228776,8.4452585,8.2871035,8.4377825,8.345376,8.296165,8.457648,8.408128,8.475112,8.630639,8.5307685,8.3061915,8.462213,8.3373175,8.3892475,8.541431,8.3282525,8.5579595
SNTB1,8.2551616,8.0398012,7.8639098,8.0262582,8.3512868,8.3013634,8.0810166,8.1280008,8.0490522,8.1697558,8.1548992,8.0668124,8.176145,7.8698916,7.9696982,7.8536858,8.1649516,7.9178012,7.9823804,7.8634738,7.8802928,8.1871056,8.0721244,8.082756,8.0952442,8.1907056,7.932431,8.227111,8.1311066,8.0505162,8.3099198,8.2556222,8.30689,8.2768706,8.1874736,8.3211268,8.2000466,7.9240944,8.0495808,8.1056664,7.9313716,8.0918102,8.2407706,8.120598,7.9193362,8.0962756,8.150241,8.0391694,8.5908432,8.4061776,8.5849846,8.5302736,8.5302774,8.3542258
DUSP18,7.9452165,7.86222,7.8843155,7.8364585,7.9149295,7.694774,7.8395905,7.7186165,7.5990545,7.7335545,7.62895,7.681955,8.0602165,7.9900335,7.930971,7.3596815,7.9672595,8.162987,7.6975555,7.7843875,7.7183065,7.773353,8.003532,7.723558,7.9089795,7.796272,7.928137,7.8015795,7.858969,7.6444205,8.102239,7.8113365,7.870088,7.653502,7.9505335,7.8890185,7.839745,7.546076,8.02152,7.7456505,7.591616,7.750224,7.9145985,7.987257,7.7363925,7.898593,8.038411,7.8356415,8.2348705,8.2134635,8.0552635,8.106311,7.985495,8.4071345
RGS18,11.781618,12.115542,10.865709,12.036698,11.633623,11.361333,11.915301,11.690426,11.642458,11.672981,11.370964,11.769233,11.943768,12.317151,11.936677,11.804024,11.871813,11.705578,11.446442,11.752483,11.703191,11.59588,11.584354,11.765443,11.556979,11.683469,11.751935,11.932779,11.783406,11.535095,12.052604,12.231379,12.446522,11.882755,11.571225,12.177502,12.060219,12.064401,11.931584,11.903854,11.722512,12.074491,12.063056,12.361801,12.769103,12.370595,11.953627,11.950384,12.158032,12.407806,12.444182,11.922785,12.549064,12.197833
C6orf204,9.09787225,9.24856425,8.29728275,9.1748425,9.1439025,9.10281375,8.981895,9.196821,8.67703375,9.17675925,9.379719,9.37000525,9.11379075,9.01528375,8.90451875,8.86950875,9.02650975,9.0437415,8.68705225,8.64416,8.63503125,9.181866,8.86319125,8.800772,9.08055025,8.992181,8.914076,8.90320675,9.214015,9.0329985,8.76782725,8.74024975,8.96085025,8.63694375,8.71149775,8.8483795,8.8946,9.1112005,8.90564425,8.8712035,9.021457,9.05519975,8.82151,8.76302025,9.06088475,8.782437,9.0244925,8.9103575,8.6750875,8.70627475,8.677127,8.567765,8.937201,8.87690175
