symbol,P1_T0.0739587733885248,P1_T0.764989567203102,P1_T1.41374247241843,P1_T1.78638828577081,P1_T1.86683332854387,P1_T2.18959827569343,P1_T3.08140398314057,P1_T4.72817209448283,P1_T5.28077749230751,P1_T6.87038973885296,P1_T8.76250939226608,P1_T9.2172315620472,P1_T9.27564918657966,P1_T13.0420588327689,P1_T13.9697183271129,P1_T14.3531034155147,P1_T14.6373781884384,P1_T16.2902537100363,P1_T16.3217582808218,P1_T17.1076154864636,P1_T17.7513808927474,P1_T19.0322727843746,P1_T19.4537841933353,P1_T21.7083112783206
gene163,0.388114273606355,0.270164898900754,-0.328462598125016,-0.28819211495423,-0.322465835222153,-0.594031582596249,-0.627260206543052,-1.07054852877679,-0.58301300845635,-0.703659263402415,-0.646972212390885,-0.600862865917837,-0.441260922302975,0.223734622149563,0.0721943611437296,0.27888531114621,0.677719430889775,0.632063094998965,0.664317010046125,0.485079606752365,0.789515750140334,0.495296105715567,0.66788853507612,0.178287570290085
gene164,0.329721010733922,0.649385406435576,0.616268678057417,0.409376920668086,0.55798296999412,0.311125953220733,0.49190058427977,0.286665106490719,0.32665353318644,0.478580644670296,-0.211967556208489,0.0779672523205377,0.118451603137592,-0.455578985653112,-0.369123226325038,-0.776927360960598,-0.354184777302794,-0.487410260505958,-0.817200956750695,-0.199596899530437,-0.208012397597269,-0.255012625340276,-0.251123002242829,0.168365268631982
gene165,0.0328611939101652,0.454773474983787,0.113235179834985,-0.608685049378045,0.179317972971548,0.449536834601933,0.13434129255896,0.811481480989494,0.483380758736218,0.870225536135548,0.439868992608951,1.29287116260393,0.80106646200519,0.484725139208298,-0.0921497832238421,-0.306471896462678,-0.653092425892036,-0.131415800476193,-1.50436197332905,-0.814616690779445,-1.22775023595541,-1.53522420616548,-1.10899719779821,-0.185626065849716
gene166,-0.519891603592379,-0.324818727717215,-0.435622397754381,-0.675079849221541,-0.840506839707527,-0.969204709259385,-1.01375918692902,-0.576389563725248,-0.797051447367525,-0.396401379327476,-0.0629163229090127,-0.145759290141887,-0.0954649258979136,0.655566766699259,0.651285560682957,0.911971008919099,0.796398610551572,0.737801867437144,0.68080697892069,0.772863260388859,0.536094819720401,0.433682528573967,0.222655114181538,-0.0117963363529022
gene167,0.0569218446764721,-0.732802941867435,-0.52810533916066,-0.499938316857637,-0.408816841140771,-0.24299658215966,-0.372327273498591,-0.678941595506024,-0.767083164834244,-0.385060286376832,-0.324990303106363,-0.281383934180702,-0.357950178436306,0.102095493296239,0.435693549065655,0.0795512264504,0.808027289891022,0.827818198809443,0.420644406695387,0.456501599392091,0.713013736912888,0.458910096757431,0.838727494735051,0.208181550339553
gene168,-0.564258304192452,-0.740296911075348,-0.42327812283765,-0.302084106117474,-0.36369457165022,-0.439483705880732,-0.853392406112156,-0.0881508622509443,-0.279899408490772,0.01966697494359,0.148615513316802,0.186022945939341,0.447528282890991,0.367939543036074,0.644880655434269,0.997854706341603,0.891674220401135,0.564275727362625,0.151001648368252,0.225440163632095,-0.164625896780933,0.0296977440967519,-0.437021970087777,-0.581818112751467
gene169,-0.0328079004398436,0.312424135321031,0.290439106644674,0.225254438063914,0.0279552500658609,0.403204951588078,0.0663172904043739,-0.912833832648664,-0.394283871959117,-0.215428348707359,-0.533473309636334,-1.10742097127925,-0.1528898139611,-0.285446968380365,0.0957501042186475,0.110008662277834,0.531941976174218,0.512216091427948,0.640738346152898,0.578388061246029,-0.0882890836879596,0.603354718259428,-0.045303255194142,0.647030043399814
gene170,0.274546990059011,0.22620648887939,0.0545367283183571,-0.431779769831163,0.56763240463679,0.0216128557812639,0.101673455613825,0.047524813761193,-1.05730485029186,-0.381420247808259,-0.808927143505548,-0.840635880101333,-0.664027867007476,-0.112808137542543,-0.0886387011693116,0.270888460921224,0.356520583692979,0.585905960134713,0.520583508458638,0.76012391852462,0.421935332286735,0.651523476059737,1.25007773671386,0.774385940132858
gene171,0.484886472922347,0.602881600651996,-0.158142980991083,0.364856975855318,-0.291893865400656,0.192765365128833,-0.125658228401959,-0.9994817257089,-0.72649100931798,-0.78103658575664,-0.789103589101785,-1.28568124520407,-0.971358495231228,-0.0672186456304542,0.224692673123492,0.158563376288726,-0.369910322945951,0.176229273694141,0.853415743469598,0.877477140259052,0.490066757628807,1.04810276609602,1.23317956107286,0.240332517712769
gene172,-0.916927963989079,-0.9328365178743,-0.238981757679262,-0.492987836793538,0.127301449803557,-0.611742237877885,-0.224163025338274,0.867935562831186,0.596516024005032,0.699148924521798,0.887205803020289,1.18303161860934,0.833596881841233,0.181268686673928,0.647464451429618,0.228343111911547,0.156477953987628,-0.140723456994111,-0.355971165623681,-0.492374924266323,-0.53997706566174,-1.06658447855927,-1.13057068412319,-0.604490304988508
gene173,0.566652254387696,0.791388669195229,0.759453591433852,1.33257282789539,0.86264580645758,0.811628350274499,0.872709145412563,0.869587981284418,0.709308196908488,0.95445430271855,0.767908823862964,-0.0299621899116872,0.602458596439969,-0.964230238800463,-0.713347672880687,-1.16353814368271,-1.03751693896806,-1.11026674015987,-1.02211743101669,-1.0729521645836,-0.948307530680645,-0.927862500928129,-0.417869910127875,-0.0988560553316811
gene174,0.0351499641869424,0.124220437631944,0.185135333807094,0.197926303399824,0.155412555593976,0.673974630171663,0.498254162543386,0.69583240130105,0.634120746076256,0.507085060322245,0.483827206245885,0.413643710366035,0.125044523346498,-0.282309079801485,-0.412026018414202,-0.229599419474934,-0.414196768712431,-0.54201633553157,-0.937638450503447,-0.785554456427314,-0.781761276983325,-0.653993841726464,-0.654506727323829,-0.483103900982995
gene175,0.504419097229085,0.420997338086821,0.681522536130355,0.518442411436829,0.368039555216733,0.396458180002898,-0.02333945116773,0.172954643250055,-0.0399739339707317,-0.362972080089085,-0.361825280254707,-0.356294136042451,-0.351038049580735,-0.423616174208981,-0.543775138139881,-0.361594289472409,-0.459370218769889,-0.296652061449349,0.0196990434514506,0.133997845359689,0.334844010767255,0.314314079906285,0.20176962851685,0.539136370712945
gene176,-0.887254449560284,-0.74717202059789,-0.758408085734514,-0.592164419432375,-0.742515653249072,-0.697321353716395,-0.231204142605437,0.518575277833094,0.332445416165547,0.385542998826313,0.560221229191729,1.00830001632759,1.24444599238539,0.463559275503977,0.314350002709801,0.597496610431639,0.526262778028663,-0.0042157547740468,0.170789092423385,0.316675385602407,-0.290848365801332,-0.626902119744664,-0.503995832482415,-0.951160120953022
gene177,0.249218757902138,0.152702615227939,0.123636217752811,0.393665660478412,0.237075108235216,0.369180241437841,0.37451247796361,0.626471482288035,0.849123462141086,0.649476088559661,0.420206637532111,0.704746015010002,0.2325492920637,-0.281550961592639,-0.466395526125543,-0.0805542167264414,-0.268650594871536,-0.670446196613635,-0.373543566977511,-0.347789975567704,-0.595729794781786,-0.641625510097685,-0.611335429130625,-0.278720959483646
gene178,0.541858472599015,0.361119488014742,0.634021384089932,0.360089824719939,0.371055465106251,0.414235080643793,0.2436348095165,-0.030649730604126,0.0021925430159821,-0.400320279710834,-0.5062279714525,-0.45230850328251,-0.426326143235031,-0.533014706260834,-0.615588999406708,-0.268451772509857,-0.49924071550523,-0.12781317993822,0.0479038772253267,0.095290150543396,0.403363181463338,0.34523564680721,0.507098215202165,0.572488322711201
gene179,-0.956428108505097,-1.13978156067413,-1.14241436221335,-1.14798585447947,-1.05212268678141,-1.13102486305153,-1.01238745419509,-0.78031351220575,-0.643765427456017,-0.377338080096967,0.3758554356597,0.158795404012426,0.64521808878055,1.23708896688979,1.03803119552305,0.7198742813341,0.806044565022548,0.541340154673563,0.415477532913711,0.314432300330125,0.625342316785732,0.0516496336639038,0.0983849945128118,-0.616845223302738
gene180,-1.33853422424289,-0.951682350524424,-0.85370760956267,-0.60477726792547,-0.561147577058903,-0.973620979322919,-0.837134215475388,-0.467392564024257,0.0243103993318918,0.281877931007031,0.728595286270917,0.547637838327484,0.507526022991106,1.1537950341994,0.631225012540023,1.01502053207931,0.535100790242979,0.61171489451741,0.363936113055135,0.293410157703733,-0.0017795964114079,-0.303740142873176,-0.467105096540867,-0.593683724978152
gene181,-0.498412218948403,-0.554350002052043,-0.976216871184524,0.185477064569618,-0.388053785179129,0.124282507241883,-0.247692160883502,0.709511316603778,0.890733735513136,0.732895003350215,0.938310658880801,0.402643312269709,1.0876968282956,0.244171420154458,0.0854444603837833,-0.127182082431841,-0.163731541960455,-0.226796287025639,-0.233516623453644,-0.26566691539642,-0.70996478244254,-0.463960648683715,-1.03569109547127,-1.32749109912993
gene182,-0.435513942350368,-0.746707455954945,-0.686041998875356,-0.759598969238977,-0.41887202111799,-0.505957393577912,-0.323722015638131,-0.541452383998418,-0.920875804899628,-0.649310089221395,-0.160464244681972,0.183432382407395,-0.507971165501483,0.411903764143467,0.283088513941127,-0.131238170801886,0.899880566537345,0.682432898494197,0.592201315140671,0.79268883125103,0.930469805002168,0.1423222956483,0.496002219598505,0.390761309764475
gene183,-0.494615497719044,-0.644357085170047,-0.578617685448457,-0.617780458134436,-0.39221915524587,-0.484337546665974,-0.57541923353563,-0.0359433248301158,-0.0149720470400993,0.0608186750858975,0.387520770161712,0.524480415902087,0.420125502913111,0.370835670547258,0.144537837649878,0.553446449077157,0.438411294633478,0.168905409324325,0.655062641043814,0.301612003627478,0.33702566816444,0.222858943359673,-0.249960554177007,-0.352250757247976
gene184,0.421920065883412,0.320830502822003,0.0061224542450467,-0.14023141754714,-0.051304496660154,0.0798105040552377,-0.279394976513659,-0.456277631705405,-0.418070881788492,-0.518748116694772,-0.811400984026191,-0.671473486557116,-0.846235218411076,-0.186907603381292,-0.163894035729866,0.23350282973746,0.0314112551441769,0.0631648546007755,0.39239719477198,0.335355726624004,0.415065750052057,0.694183110286566,0.604725342449074,0.393478188831082
gene185,0.923179844886301,0.763397934671235,0.487161066428086,0.498446272871032,0.484348443851736,0.669692453605769,0.583571127527014,-0.133280547260208,-0.0417887157379842,-0.261750188336551,-0.646708630002173,-0.527206500934816,-0.393690279699902,-0.753981450001128,-0.663664950074818,-0.460535814851217,-0.439039289824471,-0.494951051903718,0.151975570702287,-0.347070834417928,0.587464598112854,0.336159520366783,0.574746311613821,0.828521378839804
gene186,-0.1711451752045,-0.54735740589519,-0.777232076453827,-0.750040545311876,-0.939074587018242,-0.526615916772843,-0.658836431094613,-0.744222440350364,-0.565727612240741,-0.401384337470573,-0.203504856089154,0.0806513707728923,-0.17496253670176,0.213450062448426,0.561256024145489,0.773793514990112,0.792111347363246,0.67605798713957,0.314858854501304,0.407694252509537,0.672765392125822,0.528304539706708,0.421404410875152,0.0284063733546909
gene187,-0.349025320224029,0.0141879925164949,0.250680335677541,0.496749739337274,0.46758824605001,0.2692950439147,0.172444889569254,0.871252225781192,0.891050584340312,0.665609532087435,0.672038860340554,0.329344930034265,0.302313790642684,-0.252310749933153,-0.384521011575954,-0.164676084882789,0.124521024035719,-0.262869440167205,-0.927575137647471,-0.663748722820645,-0.529522538875932,-0.924887558537309,-0.898787582023729,-0.050913926504816
gene188,-0.413738673490471,-1.16634163861747,-0.545450785879333,-1.01787256782171,-0.719103824419762,-0.915734867438537,-0.783895463836514,-0.214369644069695,0.0300409798885345,0.429278156361835,0.555669697335265,1.12390450971488,0.933307696367991,0.348074217656526,0.788592785658855,0.713322475302839,0.490226023945974,0.763816300836601,0.0676327077972252,-0.283845068803813,0.278120322361406,-0.678912351220854,-0.317972592279063,-1.14096648169952
gene189,0.514131165722116,0.669008509854577,0.834538716993965,1.3505390549811,0.378337224990536,0.477717385432203,0.786609317357766,0.509492840642496,0.882340588349264,0.869163699941545,0.125317549103254,0.441749445188837,0.105133823899573,-0.470482884757438,-1.29850719480674,-0.843414029144781,-0.469232140517532,-0.492369251497167,-0.904314640657653,-0.709014797974791,-0.903887732343108,-0.406989560736766,-0.428951413493156,-0.144623293810006
gene190,-0.520551629858125,-0.506304495414644,-0.371665149908876,-0.537379484268016,-0.48966434097412,-0.498923221544842,-0.28964821250877,0.0757815110155835,-0.0502047415953757,0.244017403263121,0.545835636943908,0.684946494820321,0.58338121922896,0.763766329171045,0.555281800112699,0.68174795028221,0.324120036970376,0.430911768059516,0.0836646561051259,0.234865923291939,0.0559784493232798,-0.408642750113553,-0.0812236139780524,-0.59050390952667
gene191,0.427631138161023,0.681436821249789,0.371392305086583,1.01148896072332,0.599320469953252,0.434407581561959,0.0066846329385387,0.235436236760763,0.50084597177588,0.286484166233328,-0.0577502591203864,-0.578416995754222,-0.209889615492836,-0.476316667973785,-0.596364012628961,-0.0898190481502962,-0.272784222877706,-0.223974370158029,-0.422625211439017,-0.250475138571491,0.0477274151893905,0.281571334043481,0.253863641074924,0.623095237983214
gene192,-0.0257212579392414,-0.0481617727104119,0.0204631814391952,-0.0792960094904892,-0.203602668431883,-0.316204392469165,0.267829978147309,0.652989994427361,0.933594449991563,0.806000513232409,0.899832404078584,0.63589943304967,0.643497049192729,-0.141383080315986,0.447055759173807,0.200092521647454,-0.407323800378706,-0.533671047799866,-0.887342778551089,-0.547348381013747,-0.620254204570049,-0.921705329724875,-1.0202185966743,-0.582510396483375
gene193,-0.68073431384845,-0.124851532668416,-0.610019681586164,-0.533329923991015,-0.277421749721702,-0.302545073408669,-0.307648964067296,-0.091427923360126,-0.0816474970301232,0.167418455899648,0.365918027027549,0.500135730972291,0.52442969650797,0.405109936178949,0.521549077456308,0.442105044985816,0.281040670284634,0.0384413687764507,0.175799088793456,0.0552705947139132,-0.0159479484536114,-0.228270113907915,-0.387818036014321,-0.516534222044361
gene194,-0.754569149876423,-0.907541643519353,-0.742179283608177,-0.461308994331882,-0.757458556120893,-0.612795391443154,-0.967777012920003,-0.255798255490239,-0.441966218129892,-0.0728723197772053,-0.0314510141703441,0.557110650418569,-0.0436822583380851,0.435106612038877,0.71474949870128,0.534408970125563,0.956211428404357,1.14214865584298,0.931080881645546,0.754714750634958,0.395295714779224,0.627237532136975,0.0347713364642168,-0.123737076525691
gene195,0.213850249120223,0.287963343222691,-0.0481049759895072,-0.304459297522711,0.220159003302386,-0.21798050779833,0.311287951312124,-0.12572460058163,-0.510474379719997,-0.324684380840064,-0.561574669761311,0.135251198733257,-0.696475044304637,-0.256960998244749,-0.395627349401055,0.0073193875773202,-0.270353334775743,0.373423002260474,-0.0654304848797627,0.0996302007132883,0.48698178570391,0.734919880156867,0.696597592800227,0.585031218822824
gene196,0.632233129256675,0.48246582035947,0.452261110400107,1.10484343082071,0.725014673959556,0.945642310017796,0.923264542636143,0.449028924464547,0.631872439336678,-0.0422915263061259,-0.112827677505959,0.121040367799043,0.481193585361313,-0.80840822176626,-1.50528303638149,-0.902001599264385,-0.966547584259858,-0.398857057496357,-0.932233502900771,-0.719479683768623,-0.199129495360501,-0.381336710564363,0.176781850387734,0.623506335846058
gene197,-0.162137779297499,-0.380017714575953,-0.662282483154777,-0.588678371504498,-0.298667688482004,-0.531421453473908,-0.939587174832972,-1.0459424140464,-0.71402461377656,-0.677414997158797,-0.581266898356219,-0.24284962921645,-0.443688174463173,0.214649107337442,0.676874228638041,0.377619643226984,0.476325846334076,0.713092602267168,0.572525741217966,0.734937543471057,0.67007915024786,0.549206406785448,0.680558588249304,0.040601283814396
gene198,-0.720840646512691,-0.679800630213424,-0.74105801994811,-0.80265585810819,-0.768539821525648,-0.68649072363131,-0.605714591178887,-0.276804464618432,-0.314363814019954,0.11461981704214,0.197970886213968,0.24250274981595,0.312386507961154,0.504473011775123,0.692919759595482,0.653727812571377,0.355937605367396,0.563294647865546,0.369221694567399,0.476370710958531,0.360223535635093,-0.16089449290953,-0.36126706721153,-0.143325660300468
gene199,0.07160237526919,0.0074888270738768,-0.158179472313368,-0.391173514031708,-0.186482553750255,-0.494531697041021,-0.531937508655477,-0.886328093004597,-0.229102781149426,-0.41813093700792,-0.738132523127062,-0.483024881020337,-0.292654500795077,0.584988275245072,0.16463271695314,0.431519587182461,-0.0153287301346479,0.273142821786895,0.229434748408689,0.435176601776561,0.751571802874311,0.064207646591302,0.548471392131567,0.295324584627205
gene200,1.04659592905612,-0.607587437055979,0.566366396086434,0.976013812835906,0.352930080194828,0.200309124778097,0.358099417982253,-0.386573366521769,-1.00198422899454,-0.971358863038443,-1.39041330754621,0.787580683562796,-0.491217313591363,-1.05243503543354,0.309092361400585,1.06868917371342,0.443792300995604,0.165696572005558,1.35123603035264,-0.0451784671715938,-0.84841073390489,-0.951940176288941,0.248585433445087,-2.07690042956939
gene201,0.25580601727598,1.51278947521588,-0.699337152921139,-0.0715869234124931,-0.96848618223661,0.0735611116244577,0.361658763546693,0.725943259090144,-0.0427909564650204,-1.01003030499778,0.482459061531382,0.453906036239402,0.756286024887811,-1.12374490157887,-0.647424998915134,0.332916132164181,0.188938837379383,0.009265098213753,-0.392032929692292,0.728338461721116,-0.183442826135488,-0.999350019566179,-0.249969848139129,0.39087066811211
gene202,-0.745796479767203,-0.51745932173643,0.627861551105666,-0.0923147808667527,-0.427523940274983,0.0546230650790115,-0.384394372917279,-2.09955343445826,-0.939965608191599,-0.448340865801596,1.41761251781573,0.109450222742393,-0.124997004815122,-0.155396741105105,0.456440506084234,0.019987026675793,0.41841149931457,0.900133574520584,0.122461623043808,-0.109739885543602,0.33257731969721,0.309528496035926,0.244931022027063,0.0259368614302949
gene203,-0.516350554456139,1.20687009430694,-0.534211162166311,0.973315150110429,-0.16069949903346,-0.510587097808044,-1.36398315197094,0.0860539927127425,0.213974707178374,1.14492741982049,-0.972325591071191,-0.584009882000826,1.0240538730704,0.204724157958615,0.955304449132165,0.71767930436199,-0.894423612710891,0.899057310388716,-0.911727829563277,0.323398452718151,-0.553616437152079,-0.465484461276728,-0.19083212260713,-0.312931477419707
gene204,0.762888072995593,-1.90470759977877,1.62607462648851,1.11724262366862,-0.312798895977161,1.10020287229551,1.24524663676578,-0.114797695742636,-0.0627377908160051,0.809294953142484,-0.188182139866529,1.35923551703965,-2.12812103181228,0.824768176217436,-0.0664103588984258,0.307967149408008,-0.0541316812344042,-0.395212346853164,-0.895440109202,-0.239883436987124,0.451094564431908,-0.738397273025905,0.557761494612459,2.19958229371416
gene205,0.0062673440484232,-0.6606970713345,0.0104881064224296,0.404715703943873,0.0527053282379142,-0.709753362302009,-0.118380447400483,-0.283821256567245,1.10729868906496,-1.18945646287735,-0.353069554708378,-0.851463134449117,-0.709086417649059,0.508946565310727,2.48131005121574,-0.401473176002871,-0.480687432537249,0.711964580270793,-0.4641405442318,1.50601993232519,0.281830398933475,0.351268428283979,0.437710868117102,0.513797505698928
gene206,-0.702680361543608,-0.311876892090961,0.398853920250149,1.71548877001044,-0.358040490302581,0.0616518512742026,-0.290635834630345,0.11249731431033,-1.29882317602478,-0.627901021062829,-0.173976272770288,0.690242388629644,-0.819468950114582,0.200544675231362,-0.978890506400008,0.340658455811807,-0.434850128768813,0.827010855240281,-0.161745736204821,-0.0640820721939638,-0.471841229490443,-0.754147937563858,-0.644997620538905,0.348106974617787
gene207,-2.25173209347344,0.635722949981409,0.907172951083167,0.50550694887489,1.19780221247754,0.694387265557564,-0.276466953244524,-0.946290346873712,-0.330090577803497,0.36208817747236,1.05427393777594,0.136839586536251,-0.575379871325468,-1.21867879351083,0.300896938274576,-0.324951434057841,1.51959848794719,-0.33392616820563,-0.560669243137583,0.205022003169663,0.55502193073021,-0.0811105329308337,1.49687576403324,0.0696837610137898
gene208,-0.638208264700435,-1.11311401153508,0.890511298559579,0.792300173749259,-0.123952447947593,-0.368541562617516,-0.767703594657502,-0.333112636451004,0.261288516524247,0.153444779487744,0.250307823317948,-0.27889057466325,0.07549760699298,0.757725148611675,-1.23728882869632,1.06842150098451,0.0401112868403838,-1.55409060852291,-0.133067405975707,-1.09619796300126,-1.36638899217654,-0.0327886481822782,-0.196317578326716,1.18554577639785
gene209,-0.658037160784878,0.0004585096567444,0.298129769323263,-0.172425369985891,0.142538651720168,0.424050837994107,-0.862900067155793,1.80093420093663,0.542477340160426,-0.741326957850422,-1.86964912450527,1.07727203870375,-0.242642001456697,0.974288446100416,1.35766655153689,-0.0173234609426602,1.83011090503142,-0.0981011760745553,-0.980013031845181,-0.278256502699999,0.276268936562033,1.00392481707902,0.35080387174949,-0.143774785370847
gene210,0.363680675963732,0.799476829852274,-0.710953510848124,-0.733292783974055,0.0702418729857208,1.02488313283549,0.0248506645261048,0.14526795611976,-0.655323237020721,-0.271025991888949,-0.483902546365256,0.164450164723747,-0.57324631003829,0.243554199596084,-0.320058934345295,-1.05318032682693,-0.381970709700717,0.267158246793995,0.661388407491436,-0.431559361366512,-0.225573547977793,0.431092698219341,-0.656841143687581,-0.0005071254191616
gene211,-0.347566840007268,1.83938564173817,0.739930048823449,0.01926744181695,0.709150766273938,-1.56179745286781,1.22144064486099,-0.658643209208217,-0.195645822111007,0.542745197059872,-0.218465228792495,0.920189324286667,-1.24977297504717,1.41537496708895,0.0812918210500725,0.364418409965699,0.216234660662456,-0.577168287344882,-1.30185255753306,-0.886307600097468,0.233713968680899,-0.721227619228858,0.101564972784859,0.0575670621450945
gene212,0.901843176339333,0.890906344491752,-0.168032190948928,-0.562982688827115,0.0550595241993216,-0.354417266975993,-0.132705227980374,-0.591165978661533,0.868152547776284,-0.319374674356845,2.01161632321708,0.846849970015208,0.0843104522906357,0.136826592391405,0.187190321122626,-1.17602148215858,0.0792856244701545,0.0894607645514436,0.403112388212672,-0.411207411071482,0.92127107547312,-0.899076948335855,-0.803412375098001,-0.423272208250192
gene213,0.184862047753326,-0.153868402469226,0.49608296247608,1.17667104393633,-1.12760943360545,-0.670586741064877,-0.248765151808276,-0.53067051940828,-0.093852642629427,-0.497901579770608,-1.51438941489439,0.795067744325451,-0.943645779768081,0.583882080843863,0.246710989137682,-1.64319178556052,0.354973517342387,-0.409473927359361,-0.176560427068809,-1.27022699920449,0.306372151460356,1.36753484030592,-0.185791511681488,0.0833671190945321
gene214,-0.672754776825265,-0.236455442221173,0.241332737884857,-0.507647870402356,0.52379245071261,0.0249746820085813,0.5383771987826,-0.809089254705005,0.75294332807707,-0.737013427919122,0.673240290253393,-0.0190664860293585,0.581878402305049,0.588341389533936,-0.755377736636886,0.0133365664681758,0.709046143935831,0.89084750543295,-0.131246144934148,-2.22582352959628,0.0722678717666608,-0.580573296515355,-0.259939590196819,1.02159323485985
gene215,0.299931915376411,0.287560971269931,0.0830539767624656,0.317081894210493,-0.331532583476188,-0.190091342855494,-0.35900736762062,0.462999939308565,0.187889683539199,-1.16288599644201,1.08446160798423,0.468175248150368,-0.84732790277801,-0.362960562357217,-0.741073414896926,0.53467686399186,-0.287126126307496,-0.440797590840359,0.957796286230829,-1.34851283598779,1.97569499227892,-0.272736669554008,0.2447634342477,0.795360144108076
gene216,0.663105721822678,-0.0186826851896452,-0.0375782728355453,0.793843167489338,1.18940129785638,-0.17795530081387,0.0510092815278739,0.869043814160806,-0.540855236636211,-1.2019190903219,0.158380573344946,-0.55352881388087,0.15169244113817,0.490543476263238,-0.638821352806593,0.36683525401209,-0.127617867109821,-0.156671432800511,-0.493995618880434,-0.157975880430908,0.227909969024234,0.289427175504164,-0.50502719592407,0.393466394298513
gene217,-0.320426368708398,0.277601230626701,-0.412566619399427,-0.147927270842125,0.834197108766174,0.498927458762542,-0.588837785328789,0.137762956474625,0.31585012297982,0.980291216773525,1.53290854702891,-0.0702179561805179,0.368983271509,-0.0984940738977514,0.444339741603197,0.631400219677179,-0.229226912194441,0.308284878163906,-0.340553189358263,-0.177218005999948,-0.504550956265789,0.72612192488058,-0.0593458033293554,-0.358252241737672
gene218,-0.277743691241432,0.328899948640069,-0.476972189771786,-1.10421829884092,0.435490990670216,-0.442491509051151,0.660391031192882,-1.02320264757759,0.350724267635205,0.874596325783549,0.434135555038544,0.39241228260296,-0.771441962763909,0.693010557961172,0.0830105687017809,-0.891080912714961,-0.325122554011664,1.44212567409315,0.887177080622344,0.077959599653498,0.897400203148273,0.970547634965115,-0.29592061163272,0.0737728390268098
gene219,0.175722926314928,1.12443004776958,-0.230891463154411,1.57454426614012,0.951306317965347,-0.0214240242349571,2.04797815839867,0.0464476075183737,0.491486904021587,0.534907413692013,-0.756254845461691,-0.256120046075644,0.113810736932022,0.340412281235119,-1.15880708873872,0.430660477666676,-0.508988921388078,-0.417036635186483,-0.0637181102804574,1.64029643507666,-1.08456753931252,-0.0533122082142471,-0.264335285788378,-0.0745836515187981
gene220,-0.963721079664304,-0.186170516104683,0.0268362486185619,-0.415122676945162,0.406924135675701,0.592409664462334,0.54426014090592,0.957178159232987,0.30066778606109,-0.0741425836397748,1.32710186272778,0.395649322416347,0.27540185570592,0.267074066198338,-0.0232283618094199,0.56810716193481,-0.7171393908085,0.286148550010721,-1.38484686183885,-0.307661785341983,-0.477799592297242,0.988535065955967,-0.273881727289486,-0.262733439196174
gene221,0.663437409192228,-0.691379920149898,0.526483967035059,-0.926948047693052,-0.0401183329796896,0.249789479754832,0.256482995113914,0.394427139607422,-0.0115142543151399,-0.875822037387895,1.61356615137837,-0.550997469392306,-0.552392937932361,0.834691378106408,0.25403623721472,-0.803414703441357,0.611369402366371,0.606593665090611,0.0321576619298086,3.26458211819442,-0.414819153635862,0.638866833882512,-0.248566380044245,-0.16080992398346
gene222,-0.0890918222615532,0.276089209426923,1.28204102958848,0.104345490424249,0.453982286387379,0.50747288346234,-0.759032247767375,0.0352909449400061,-2.83080815787632,1.21032454992521,0.0878980871480566,0.026150232541924,0.886903608950701,0.622139736652998,-0.162745763984947,-0.389746179838916,0.1316908789835,0.47932264092182,0.646674782894968,0.455250055494948,0.0537226053421202,-0.203775478977053,0.107194972625113,0.435955793177782
gene223,-0.189208864582143,-0.776631758783744,-1.05935150741059,0.771602799624178,-0.395167956328349,0.352956962570089,0.326677624805593,-0.54258050332658,0.528740871541168,-0.868548476984927,0.475408155575295,-0.31970228667983,0.856172259406144,-0.988686491910364,0.414929030923,-0.336017636327317,-0.23713241086515,-0.343683787048799,1.2939628641857,0.709480349725849,-0.267238062975467,-0.478112942895028,0.485428296708,1.01886999157192
gene224,0.116096242942173,0.701314195697215,0.841919811340304,-1.17339811832336,0.586912821684062,-0.384967488882963,1.86066392344167,2.72760094207354,-0.297538021755537,-0.093241281280911,-0.45290379780082,-0.888824295472341,-0.936827286389321,0.0545114734977647,0.847835011419208,0.579142467514786,-0.770800349090926,-1.30651872533103,1.38631496206513,-0.422820719583815,-0.0812424065785857,1.56416762456765,1.54490527360545,0.217221611342546
gene225,-0.941120163894188,0.141479362584055,0.999995321639321,0.993387000676776,0.704055267812818,0.555373178029231,-1.22084092763508,-1.03031683504039,-1.73182264679958,1.05232426902246,1.2614203947428,-0.511874772025902,0.0978391788623795,-0.417911819952614,0.315709271463434,-0.729809960501002,-0.630356056919384,1.13572661910643,0.551480667977829,-0.560896233803959,-1.15807309922757,0.428933769732489,1.14042777456605,-1.33448752263495
gene226,-0.466448473687106,-0.504075615367669,0.0023089816251707,-0.169555422370161,-1.60946862254163,0.851676850430471,0.567689535115332,-0.0668623392445872,1.22838910097561,-0.518319198147813,1.33906063988231,-0.647823009541249,-1.62490803857642,-0.696446173094356,0.139664203805608,-1.65015970696917,-0.453286254952761,0.412845834952902,-0.803628165836261,0.551214574706061,-0.217531607250623,0.375072801329775,0.017697037781218,0.291448493172836
gene227,1.09019986718296,-0.805647323698896,0.971741038651454,0.0026696146637738,-0.160777896988463,-0.159734615865873,0.0772913654054885,-0.389691179453883,0.540336895874773,0.624171757406781,1.7465580745946,-0.242628163906897,-1.05484737714491,-0.114518842115332,-0.0315077693355226,0.684572227049565,0.498928022805744,0.0296471928630217,-0.537954245622939,-0.196298588590096,-0.127477059813252,0.260753035323605,0.431850395397442,0.0030965982065458
