symbol,R1_P1_T02,R2_P1_T20,R2_P1_T10,R2_P1_T12,R2_P1_T02,R2_P1_T14,R1_P1_T00,R2_P1_T18,R1_P1_T14,R1_P1_T04,R2_P1_T06,R2_P1_T16,R1_P1_T10,R1_P1_T06,R1_P1_T16,R2_P1_T08,R1_P1_T08,R1_P1_T18,R2_P1_T22,R1_P1_T20
gene145,0.717006254689138,0.83121105731954,-0.893718607171137,-1.18523975440223,0.838164957195285,-0.301861539565322,1.47073670237372,0.358695926681681,-0.746727422441144,0.484299400255602,-0.468985669644799,-0.265398042812352,-0.55946175698414,-0.238641085157437,-0.166244223149509,-1.15298619945101,-0.814234045074195,0.382566200296818,1.19163069142752,0.943009332484201
gene146,-0.269119248153877,-0.230250421285441,0.119240403119965,0.409148321732395,-0.379186773096368,1.06499016426604,-0.30082152914223,0.150111222578526,0.599871945489347,-0.537224650508609,-0.169995790836573,0.434928975645675,-0.109526672232763,-0.209010402120525,0.745615768441102,0.252789897082622,-0.409296487842672,0.18283411672349,-0.604623007360929,-0.213035809225958
gene147,-0.0174451242791921,-0.514742894370825,0.389240642251164,0.419152599925508,-0.0412984898835591,-0.0489528369822132,-0.406902980357225,-0.30094792156731,0.0539749162241707,0.198359149338008,0.208506386540967,-0.237648227962571,0.29343157385379,0.520707808925992,-0.281531934347552,0.759949090579568,0.392665650055447,-0.647978407288184,-0.689337893239431,-0.635027591103574
gene148,-0.463977813499725,-1.39717755156997,0.530749429541599,0.146716270414258,-0.0927406779484466,0.276601248699386,-0.376730892791478,-0.475172206848632,-0.355527450837722,0.0418381962427643,0.295557974444179,-0.16832551954293,0.499537984888388,0.675112692270531,-0.505909858437971,0.851479142091414,0.589282939027873,-1.05516120478627,-0.744500861475838,-0.699802353130127
gene149,0.415616625826132,-0.213997957982417,-0.266319766744315,-0.644207933921728,0.906189112127676,-0.241337937493282,1.14955271661995,-0.146145926018315,-1.21554359538439,0.901811025397817,0.743689111189069,-1.28995475639113,0.348111357315045,0.764952140742097,-0.829464451359663,0.0076324130987909,0.240469277443034,-0.299572249029522,0.0429507740205343,0.0895414475677986
gene150,-1.03519930287398,-0.513543351651433,0.440527875751936,0.536397097835272,-1.01570508139927,0.810638142389642,-0.698353929947643,-0.112203569179595,0.313477985040251,-0.376796184215472,-0.241860782047382,0.901369214694481,0.662635866845196,0.200654018754079,0.395207140342188,0.113886033532865,-0.0431326442560136,0.521630071818218,-0.586659756673294,-0.638880339184704
gene151,-0.315009395946906,-0.250886269226545,0.0558229864345017,0.509803185389405,-0.797353914636239,0.87332885127388,-0.509442161860113,0.553177596325744,0.659522703804145,-0.776259573945864,-0.410115909776908,0.55761369295587,0.146331066456349,-0.263709727018444,0.88495627333091,-0.137299666738809,-0.296014416988714,0.232918810570561,-0.264476788054447,0.181386572659591
gene152,0.881592031297583,-0.107590347725664,-0.105307207736876,-0.173184821663853,0.874858852536457,-0.787497354101767,0.773505997915189,-0.886488242733777,-0.850738984171082,0.454810371560654,0.511937273178031,-0.52296636992991,-0.199126647215257,0.633427473352926,-0.827445972197592,0.101658148112303,0.412267540662735,-0.518601468803619,0.129741466178351,0.0581898681501548
gene153,0.0050144570407501,-0.723933581991508,0.647424213798621,0.573661961058468,-0.35111509421917,0.0443835039238822,-0.280754837858328,-0.33364142908558,0.52798873377053,0.454324068162358,0.472535837985175,0.304116256612106,0.685133276140195,0.632018342262154,-0.451412340771602,0.715306624647294,0.484998644279336,-0.618752324164074,-0.746884268712117,-1.1239432585304
gene154,-0.668978352695943,-0.0683402661971351,0.0764680277484518,0.773808212940675,-0.62311068499066,0.673416841348502,-0.665331977923826,0.517393254982981,0.782066291850967,-0.497100734583401,-0.627155360842437,0.972333564221401,-0.147741359758138,-0.378468373789752,0.805868889775033,0.0930990363446246,0.045475222510435,0.75890985243221,-0.0688974562837533,0.161166767811922
gene155,0.349185021594066,-0.448073542691902,-0.691723256127302,-0.719411345898087,0.336625575866785,-0.544697714100423,1.0285880090004,-0.616701747905459,-1.12597418275649,0.881716466353487,0.103649455332066,-1.07114382988987,-0.189524009822077,-0.486321696413888,-0.443854611930488,0.0168818302308132,-0.14058849660454,-0.0622285658053299,0.873330163245327,-0.458770721293801
gene156,-0.225088594644044,-0.495564236989804,0.572839197054586,0.693089426361959,-0.0776808434190581,0.409948307608057,-0.14694123697806,-0.165693779223308,0.318862769948416,0.235022312512105,0.467104846486172,-0.416685747311398,0.38758120107084,0.527180120543703,-0.0345353619400162,0.645652277785934,0.7020132131625,-0.407695316028524,-0.766716192019358,-0.826070020198137
gene157,0.605197010709104,0.513771746334127,-0.469386133094011,-0.328394266005981,0.395018428369293,-1.19178210364694,0.872872205628179,-0.284775610964987,-0.0509294220221138,0.657229835984627,0.101989093553079,-0.003367075641348,-0.72910534378257,0.231353552412029,-0.0860537739603091,-0.258540002849923,-0.397589522355289,-0.228971735637915,0.509855807202477,0.477668316783003
gene158,1.01301881704509,-0.23744531048047,-0.356202447092254,-0.59660677588337,0.713891559608273,-1.08467226017657,0.940591549927188,-0.290110920021281,-0.992625920467601,0.428872018970909,0.136452412774583,-0.624315789034783,-0.411946565187269,0.315721414772415,-0.570551453438048,-0.337757878692071,0.123819458822518,-0.168260944494733,0.530045236839002,-0.231673014953101
gene159,-0.720940853266603,0.225099870883106,0.0912548270043718,0.462762542688295,-0.604146339003491,0.568077657693659,-0.499836358216098,0.493306782442057,0.640125761677423,-0.359502900296479,-0.433281980459358,0.602381671318531,0.399765690029104,-0.443672278430319,0.619944740118622,-0.149605880589164,-0.139476515856634,0.496428537255363,-0.429881079892081,-0.133979017325015
gene160,-0.386947494613234,-0.490382196023932,0.777597317827921,0.746248987035844,0.10375819304526,0.724939452911352,-0.904282543279081,0.244413738243684,0.564365586785232,-0.131540315390467,0.0413328424625246,0.685920599056229,0.548498305910573,-0.0065557934602613,0.258198223026782,-0.0483041068189,0.4839022854587,0.149528922691193,-0.659706037871161,-0.546654092102183
gene161,-1.02388409050949,-1.19624955292477,1.09497204544704,1.65185919350972,-0.0191079641734411,0.428785625101719,-0.950442194051437,-1.46224842225371,0.50303424599163,0.608464415192992,1.55488005262885,-0.806487247250257,0.816104633839746,0.692362954646294,-0.698237353061852,0.660429369347089,1.46133676907129,-0.852227134519562,-0.189640502089914,-1.1175556774116
gene162,-0.153359065822839,-0.566358261449726,1.02778083188484,1.08665644309647,-0.459428767657448,0.288003493848276,-0.437688361752242,-0.754328823054938,0.357517275558883,-0.482311670622029,0.648056814124686,-0.282562010310664,1.08554401315768,0.683911327422924,-0.200981341520508,1.03376615017597,1.25552105923303,-0.833023615368182,-0.509770111143232,-0.514490262200405
gene163,-0.407155065127599,-0.676700626613409,1.04377653987275,0.718903367506211,-0.266732951532126,-0.132319194792607,-0.219569337536222,-0.419405075204031,0.194142407560498,0.290098034439602,0.444690840328377,0.346362716717769,0.651864102924037,0.538945736359092,0.293516367102818,0.90906595512964,0.675121308411947,-0.890013959949314,-1.25435852435235,-0.340253670861435
gene164,0.706073152660082,-0.136770077989794,0.450638321231353,-0.0195461489370689,0.719203737494813,-0.595900013868269,0.779417880127004,-0.303973308494376,-0.548827022046289,0.753448067944982,0.390399342337091,-0.626145016616854,0.326391187291556,0.623653888235707,-0.539405963729495,0.528594727257042,0.798392583346098,-0.830794749324187,-0.46828832393356,-0.0723895943903571
gene165,-0.2551325809834,-0.211720216151171,0.609220310778418,0.484380643046569,-0.304127610417323,0.544925892205484,-0.600678984318021,0.0121608921308872,0.165689486967804,-0.205287159882666,0.230256610825758,0.0030159927198369,0.410483828598001,0.231853471472361,0.118312895435202,0.331767945904269,0.468166561010947,-0.147001666115996,-0.534587939827601,-0.376965981147186
gene166,-0.281387351765962,0.318535197893588,0.109772659009469,0.384135340696848,-1.18877841392393,0.260756940994297,-0.0647597750408672,0.784249775311214,0.773506283920593,-0.724095671477114,-0.624612920707316,0.52219687950441,0.207016594491508,-0.538481173595113,0.653395911085867,-0.357884912883859,-0.762377634151744,0.351990504064767,0.976221289583718,0.655324310578729
gene167,-0.967168213102006,0.0773196313526073,0.346396023623174,0.769054684726346,-0.944556323739556,1.02602881270211,-1.11319236828182,0.916556580661355,0.611857864250445,-0.769717549508115,-0.921034942131711,0.417077521048358,0.308827138828826,-0.611079918583355,0.590092975806171,-0.276660489314486,-0.420454859187725,0.556836765005798,-0.326279459942478,0.333602815629711
gene168,0.711919685600975,0.636743782977462,-0.524124708554037,-0.860250303070151,0.764897998715652,-0.562769462326593,0.675046737532538,-0.200536198548231,-0.88312398418247,0.344353288997936,0.189728427258522,-0.187162237677671,-0.762088032748457,-0.122237661577758,-0.499840864846225,-0.44224072024455,-0.204129165281943,0.0465745483346417,0.733283047076296,0.325608897318607
gene169,0.939258755707858,-0.256845038999088,-0.684440991413968,-0.455518181604008,0.963312020417912,-0.888649880647982,0.809330452400891,-0.589357116846918,-0.891273657654341,1.06253917685456,0.455522891253799,-1.04370211425673,-0.118634308724134,0.927700966003719,-0.944478563473266,-0.125949460264482,-0.344178055325498,-0.245677412933505,0.431079547673423,0.183251708517403
gene170,0.609350986930757,0.192924512991241,-0.544961561883729,-0.869848760311016,1.06673626405938,-0.756702074315312,0.38008178573328,-0.536672680631496,-0.618244087689582,0.786543757693357,0.439831686096268,-0.729397225395625,-0.453401171541562,0.490952456312813,-0.766909776052375,0.181849523712785,0.0536546263993744,-0.454504632267625,0.376773438954992,-0.0112067542120705
gene171,0.708282623180169,-0.0375230361497221,-0.164159991449141,-0.750968084272032,0.714444178309148,-0.263946460100448,0.288934964392057,-0.446025888502959,-0.553585500331947,0.688990363433648,0.509558856466095,-0.542288384190588,-0.317656698770401,0.690908721917499,-0.920782168731888,0.308096142784998,0.241824806565704,-0.351877522503473,0.0270805956961342,-0.215146943451827
gene172,0.183485636489744,-0.27604252800222,-0.0700107256275034,-0.180102567037269,0.495043166021042,-0.406708534414531,0.213785259912258,0.0764823381533548,-0.162145643875271,0.299551074081794,0.428139671384036,-0.638188438988837,0.358637717875498,0.459900735306466,-0.904299203743761,0.619188670855403,0.356265910261418,-0.431025342344557,-0.345033968562103,-0.537893319167347
gene173,0.580211006395421,0.496795915484984,-0.644374524927735,-0.448252294201859,0.119474877097342,-0.693323258769708,0.676745492207916,0.412169990912812,-0.529232597944553,-0.10117605007449,-0.472150011709818,0.275653985018745,-0.576260320038965,-0.540257340587057,0.0827376959827693,-0.828876986969812,-0.560776353524977,0.312706274105489,0.981638559054065,0.594995479896972
gene174,0.573969001075154,-0.369529262194715,0.289115807033971,-0.311024532808297,0.0881590473256603,-0.4778639252547,0.258399716859359,-0.38780756252589,-0.342526582778237,0.621842411761417,0.782598971925653,-0.692481787683747,-0.039535081669521,0.870190015090514,-0.87952887939404,0.347177103255579,0.600579284650994,-0.880353331520455,-0.0041242571305349,-0.472835532333503
gene175,-0.0727376551316125,0.867328351243588,-0.678594633086137,-0.65587581199037,0.230959350628269,-0.0596151196040733,0.763090817375425,0.432428443813585,-0.409872749720631,0.207999049682895,-0.58206862909386,0.156864267250685,-0.979624725037632,-0.184906224183417,0.0549526729322775,-0.379076204384512,-0.496314892792719,-0.0791384582287216,0.859843058913728,0.351460219533464
gene176,0.528111109201477,-0.502925927313671,0.322995293264998,-0.143653637426238,0.226670747813841,-0.0888195303307077,-0.251011325018326,-0.693186729971428,-0.602942074239098,0.836096824411334,0.726469804762223,-0.537177559582043,0.370306418439803,0.486558970393898,-0.673902314127167,1.07404684134328,0.616376365608387,-0.810919883369507,-0.332580499310441,-0.663223266727191
gene177,-1.18512283759302,-0.110958961569617,0.640640213411058,0.96790712252644,-0.180060834404164,0.909539170424036,-0.153814139282419,0.65594866307811,0.852639270244022,-0.707670689611279,-0.31715889648896,0.901845586973922,0.817621997381715,-0.725134481018459,0.458021888446712,-0.0948839682987349,0.253875402000498,0.93867558320762,-0.441224930954512,-0.319876032005277
gene178,-0.693292352548409,-0.0957681031986163,-0.147967260405651,-0.0849560482026671,-0.280621966637407,0.66419762178261,-0.814627772792664,0.648393577861537,0.779262746927828,-0.151263688530587,-0.163710619202511,0.730047906483562,0.219787810256519,-0.469365661265045,0.713211212217579,0.141921162270692,-0.222793057260431,0.276129132007024,0.130889737816303,0.380639596538508
gene179,0.410265618084543,-0.368559985179131,-0.0462507519072834,-0.403516800198943,0.510993128267592,-0.552820371131632,0.226878280712194,-0.290819604092056,-0.499818215894392,0.46425241881391,0.303061042569516,-0.433635209862839,0.255065393164875,0.564534356394967,-0.377418590263595,-0.0298169357830825,0.201025863234856,-0.392709970685352,-0.0224337329942564,-0.47613811367658
gene180,-0.691219287790519,-0.214547292626393,0.259211432415,0.66313843580454,-0.701666304848574,0.611243608104348,-0.934305598444048,0.0936326531965184,0.868576881174765,-0.630669989051266,-0.318875570132849,0.982918705253069,0.308979482262647,-0.257775280435676,0.729349143365328,0.0497601248525091,-0.209662053954829,0.610012972392486,-0.502295572374985,-0.0638291741439405
gene181,-0.127958674686234,0.815178485048238,-0.728563193805999,-0.344978120126063,-0.323740776408665,-0.0206528476016739,0.41015398069652,1.00449540047781,0.230205922981594,-0.273794298034372,-0.960937273496585,0.633572628088391,-0.683538680465837,-0.892246597994356,0.51804799025531,-0.653450901054929,-0.882025218776327,0.535234973464184,0.596552389222323,0.841380715183706
gene182,0.387260830529091,-0.498613592135079,0.115617597916635,0.213934527998847,0.053330299415143,-0.0396757387284775,-0.454996628758753,-0.53460447072789,-0.0991409525227778,0.0889852895797052,1.05819351414597,-0.41591075320333,0.749724471307669,0.41445955410247,-0.80811142028126,0.355972300191372,0.569087185051943,-0.599784015989148,-0.591535843851083,-0.899325625501424
gene183,-1.13698632736153,0.0030848576557182,0.681850201878623,0.894150052990943,-0.824598388097228,0.949571941927472,-0.349054368115428,0.664068579171392,0.753058716581372,-0.4128036401812,-0.603581623480518,0.887132759571993,0.379055334263042,-0.376548794713143,0.59843561500726,0.033850013222938,0.425057088078015,-0.109991562081617,-0.221740505430525,-0.0670254655258661
gene184,-0.189542865516823,0.67066413172256,-0.947727161218438,0.0682513957870906,-0.138067584806831,0.591348274845149,0.417948519375075,0.884194683539944,0.0653224008799572,-0.918955942007779,-1.17840214004361,0.742656703475179,-0.381168707492364,-1.02115428519062,0.542931069719835,-0.495641523595695,-1.20669375633316,0.750672071990611,0.539872620257169,1.26105791329139
gene185,-0.514257373386531,-0.216308367559915,0.486616326055343,0.356159161536244,-0.669171042885554,0.603515571508062,-0.589086850303579,-0.102405032656938,0.141524117383397,-0.0024441471869743,0.0901513108297133,-0.157979956954865,0.794974900527628,0.201435121644781,0.555222824803485,0.64495203001535,0.501685251252521,-0.24838245449044,-0.596351903410449,-0.245967119937512
gene186,0.464589578870065,0.278524547730096,-0.668508678653893,-0.775753122445719,0.609811947509432,-0.662139289641474,0.979407172919406,0.0115604553395047,-0.641688049526849,0.237938941145793,-0.31375478808452,-0.878380471442733,-0.709489378084305,-0.411936883654154,-0.382669747639078,-1.14417784219397,-0.900176054565163,-0.0060359607691561,0.524293845685037,0.803158665661168
gene187,-0.0820892006802436,-0.0682621156757645,0.676487609451286,1.04783789209722,-0.0270150419045752,0.0936384902148243,-0.670473682111337,-0.365122511118287,-0.0978686762132974,0.0472316537590813,0.293903437043844,-0.281458830539546,1.25241178429972,0.356897201764242,0.0576590573264413,0.356852336240224,0.618476044030279,-0.13489017289197,-0.513811198597601,-0.192376714476576
gene188,1.02005550412356,-1.01157166032358,0.303807538291817,-0.140684574856066,0.567339078463897,-0.413012635746529,-0.626178079165806,-0.926183537281525,-0.597810710883292,1.2050561959192,0.990630229653528,-0.81926995501091,0.195646785076446,0.981684269004931,-0.768954728028975,1.09140705706132,0.256817538503711,-1.22194997470316,-0.0086647949325733,-0.556741860515652
gene189,0.674368366241155,-0.61449560564494,0.636478887492851,-0.354104725319675,0.438168712193411,-0.411198875015514,0.553830918817056,-0.663857436121295,-0.823149698591132,0.863288324069051,0.317918026788548,-1.25528727972855,0.765482082960077,0.80777147468548,-1.10290788980393,0.535826256508861,0.123623341175827,-0.615432282256283,0.275943074108263,-0.095985021839895
gene190,-0.608345707147568,0.610582579214077,0.307754502428959,0.857840387580333,-0.942683834317568,0.738327267343225,-0.452696896472196,0.256735001588013,1.51640707362264,-0.571251252473268,0.217817588871476,0.964948218658729,0.526604996345239,-0.146602079553199,0.976741163400225,-0.482428535174446,0.673816133459256,0.294640609990748,-0.748652776821221,-0.0301475512330417
gene191,-0.453531516625402,-0.118099244285182,0.141940476380875,0.507918904943809,-0.447703401847382,0.479814098644289,-0.448949880938434,0.161528267333922,0.527526450457652,-0.708156555381179,-0.233640521075298,0.357162615060349,0.131440214957523,-0.261449575567675,0.395044097428948,0.118960950127587,0.0079777197339517,0.463595928444648,-0.286291044243728,-0.0154220557065262
gene192,-0.0963676920686508,-0.497446519455158,0.636807943821073,0.399804344390905,-0.147734811592116,0.169459742042956,-0.444594696372743,0.102630538412443,0.228027615980047,-0.0182819290470135,0.2107960830613,-0.332865551087278,0.0906034949408202,-0.0437534387164926,0.0480411704088256,0.693716320917743,0.275995930049561,0.112612493263838,-0.532408917482028,-0.311109026836145
gene193,0.170860219308967,0.620699543433862,-0.444979573507682,-0.725811792835685,0.452007661414728,-0.663116651316922,0.532015084871455,0.289942452056509,-0.474157622831756,0.108048959394445,0.205050692242537,-0.293546978221355,-0.627804173420924,-0.306934558006052,-0.543452775788596,-0.288006423442461,-0.146373721515958,-0.354507827286801,0.833984425485373,0.574044222749634
gene194,-0.619632676514879,0.373688401554754,0.40466745707946,0.648086242400225,-1.39410918453708,0.906265095321652,-0.501001390424497,0.716993903662476,0.966540580414188,-1.02067545366733,-0.761106081486588,1.27954285689318,0.223857670638093,-1.05195356431786,0.571732101651659,-0.535335177121654,-0.447798931510796,0.503305586067348,-0.327034628604333,0.21858982436656
gene195,-0.474517688267699,-0.941756088237373,0.66615064826764,0.473738872354215,-0.25175367752805,0.376192792267915,-0.77532620276234,-0.318959938930978,-0.0620988830638708,-0.164685449318925,0.131063994690091,-0.0706519512781634,0.39770642849578,0.460407178882705,-0.0435076982426336,0.738727186200914,0.733161435263914,-0.21282863516877,-0.768716795286272,-0.657722166571051
gene196,0.764530861900559,-0.0570202726790301,-0.026975113663597,-0.320605375093459,0.497755971569691,-0.79798262517639,0.762364009230473,-1.04443410662161,-1.16152937113375,0.951959482568382,0.743559458246523,-0.508469601556149,-0.026456628853208,0.617111857927351,-0.76862252556944,0.25624251998505,0.0126836331636627,-0.355324402191657,0.414440912777872,-0.612326358989016
gene197,0.418541766690766,-0.0965533063869387,0.0079197933262949,-0.0596635002750755,0.321867878918813,-0.272108649529284,0.0307253042205717,-0.630995872998182,-0.750821492899385,0.626042927055472,0.365221018227884,-0.552252679184871,0.0092439830887175,0.55710844603709,-0.509366697761164,0.305241180130365,-0.0407771101043352,-0.540001713430827,0.169402676598555,-0.162617208907847
gene198,0.434235533330199,-0.379891872106435,0.0361451502596077,-0.33976649595513,0.592903813394214,-0.48535597541159,0.0997552349297989,-0.529178115316131,-0.250370999917859,0.508990826424127,0.602037109174791,-0.232194787961691,0.0834179161289589,0.706844127977364,-0.850863763214312,0.45638868823447,0.322994011175419,-0.727365975423108,0.226735768357467,-0.417166294750627
gene199,0.514008327469435,0.741680692610899,-0.764833231536498,-0.812732205045259,0.531254307261991,-0.7338599344076,0.927049324204969,-0.161285462464099,-0.549478385153978,0.352779390525982,-0.309826139709335,-0.305797986497396,-0.927654161267239,0.120857352697234,-0.48634756139248,-0.54489896273581,-0.568902696742442,0.027652705296271,0.783102129062185,0.196567814291674
gene200,0.207888448782437,-0.104403317511153,0.734278595513383,-0.17851197962397,0.122504394927384,-0.837404853078854,0.369067110427059,-0.857665864638928,0.196334686947042,-0.501842341556711,-0.0803174046241384,-0.11103399215461,0.143188854093352,0.765422957197108,1.03584872253712,-0.0408627261804034,0.382367105917499,-0.0090781873143776,0.025346367687539,0.966362478479485
gene201,0.803393700119584,0.749688850295018,-0.0725289019310056,0.19161393806793,0.659050091246223,-1.68533353579778,0.0720815120496911,0.182431659090313,0.431941572849287,0.84796506709321,-0.0682762147441537,0.0052899174403642,-0.206493782316451,0.703905963749286,-0.145852433896656,-0.679599956680378,0.630632931776587,1.41964969910935,-0.311384852546506,-0.70528651053204
gene202,-0.140966210027222,0.197902898554478,-0.890513446563337,-0.54330963086895,0.594725403461507,1.09969661964932,-0.139886693211722,0.717401201490033,-0.94941224603046,-0.729695815078823,-1.26544089742651,-0.830980148862938,1.46599787893586,0.181560245540651,0.790252900156065,1.93018869429214,0.529156702459641,-0.64007267136748,0.0964860525509747,0.206157088234245
gene203,0.516853799351406,-2.07278724582938,-1.0447710538598,-0.671926901790839,0.376975823217362,-0.270639006267606,0.600714817787489,-0.581472507438065,0.160680463313455,0.430922776321337,-0.368432702969469,0.859319018376688,-0.626280055421214,0.794913286811918,1.58834029295642,-0.970485658480259,-0.898901440264051,1.12810056419333,-0.0351117309340244,0.430961970935846
gene204,0.41568417314956,0.0982738406910086,0.638238198251572,-0.438360926439055,-1.25781398393502,-0.307775217221947,-0.674631573866561,-0.291708001250959,0.458792793423112,0.754716059577604,-0.0360643954741393,-0.600137936792818,0.225597266613262,0.302191253909107,-0.207480052636638,0.260287825074725,-0.295382750307932,-0.233353932404229,-0.818449601265315,0.272487060291553
gene205,-0.832868428264218,-1.31687235182545,-0.208096103257093,0.18561959711679,0.311179498916288,-0.850143184749247,-0.582579301734006,-0.603117484350606,-0.661904815866442,0.03271189124555,-1.11170344694985,0.313080360580841,-0.473397689221725,0.464199649273596,1.80946735652319,-0.422042738945717,-0.586087472430789,0.233115699261596,0.257694599961612,-0.21377161383565
gene206,0.0620985173017706,0.543614585772149,-0.455327361199182,0.438842763746976,0.37786603616911,-0.748315202455948,0.46830564223264,0.393223797197507,-0.0015071580458765,0.0863092371943262,0.168145965829494,0.347004545998331,-0.419384891353429,0.181745902787162,0.667161029922689,-0.439788063258348,-0.376877985540576,1.12410995562681,-0.99742700275645,-0.483786201546769
gene207,-0.456497594291868,-1.17957269423823,-0.755057406984604,0.0335302366141682,-0.143177324058759,-0.895073735201486,0.314058154761314,-0.486656972902437,0.626716220019141,-1.14867304438606,-1.32341803479615,-0.610386359827347,-0.523528144078546,-0.231656902668075,0.023076342108254,0.373009514563656,-0.606908426436048,1.03070645650087,-0.563625271977494,1.19828656623865
gene208,0.748560887777428,0.509597465397842,-1.46559666243446,-0.778605438635149,1.40510101361263,0.0578026128545468,-0.222691678215692,-0.302102148950932,-2.15759843755944,-0.0074811568999865,-0.8190065292208,-0.417074699055062,-0.0265116046601956,-0.153995383708097,-0.392303243179542,-0.341910787235515,-0.586214408745715,0.448219540068203,0.832784719870992,-0.147975804107163
gene209,-0.638226569792252,-0.4089539682005,0.723212704961745,-0.619783914782404,0.221414717195315,0.944878759863665,-0.226302962736054,-0.170027470529878,-0.440514141640682,0.333116019957064,-0.25413673945271,0.0402108288314854,0.0853743102052856,-1.5280343170017,0.743476019501517,-0.799698262629015,-0.297936444616853,-1.7435415767371,0.209732672093448,0.413280556029134
gene210,0.0576565561951722,0.667311772251911,0.160684199114997,-0.312036697794443,-0.516610668264166,-0.164593026852515,-0.78029147228017,-0.0179980988792341,-0.237433921572497,1.51950204880996,-0.169068025756712,-0.432359612105851,0.38404845382899,0.73689591720095,-1.55332650509759,-0.327522326666036,0.435485899118398,-0.434026765183901,0.691576206811917,0.538707867746905
gene211,0.856627694617269,-0.56867545503392,0.0230500285182972,0.981632224978903,-0.241596059216945,0.655439509702729,-0.381680128856484,-0.990185807982657,0.352929072811847,0.361727934526237,1.10487601178209,0.413533815505913,1.34441237843651,0.269673892653888,-0.853308938772111,-0.719681871107693,-0.0014853793158961,-0.299672535931559,0.456629464289812,-0.865834618715514
gene212,-0.333282214318204,-0.498088637223849,-0.771261476323505,0.525818719543876,0.678778190778342,-0.558132339198904,-1.16474096717228,-0.118794211875618,-0.158635897993253,0.0628285659784588,-1.01719417044711,0.127595207149678,-0.070892178174401,0.986454011186552,-0.758451882245826,1.74321952876634,0.254604057861335,-0.562858167598017,-0.105087962485335,-0.432633151914978
gene213,-0.865470749815281,-1.30865615324434,1.02869606435913,-0.223482449572617,0.199888936856513,-0.0052209421946407,-0.413701008475402,0.461408432765642,-0.491193768743907,0.223193838260643,-0.420398768920247,0.708471442246426,-0.123757309551338,-0.0584300053325916,0.76638697416795,-0.769975946662368,-0.439926525510776,0.0277975856138645,-0.699849295803075,-0.667283301747888
gene214,0.379250278416975,0.266030516272525,1.01767460745633,-0.392045811062207,-0.359336245323208,-0.855079022082481,-0.0095948860276589,-0.234264667193552,0.895514153846612,0.58179628187725,-0.262653906441407,0.513489827158743,-0.182209637254675,-0.194524363685535,-0.674740333586474,0.0710416433870614,-0.074016060389452,-0.580668556640497,0.553782767515083,0.804305523404308
gene215,0.873934078097322,0.238599993310715,-0.936637632875197,-0.749000787247761,-0.0135453429535559,0.983316420371647,0.985919855139254,0.511495540149885,0.117348009925443,0.271707833872593,-0.71836619599527,-0.76378044969241,0.414389794575354,-0.259869891252758,0.604009509885905,0.0343733585103953,-0.934852141047047,-0.986831500304228,-0.558766888813188,-0.0582794314127291
gene216,0.343303176349195,-0.177685056152206,-0.654572149994652,0.814577713120411,0.976787107476695,0.621401761549078,0.638305546627371,-0.0415087733924501,-0.313219491358669,-0.421885029510732,0.074978879962692,0.0714014707854852,0.768529400619411,-0.426474745263057,0.791678713538662,0.594411384020871,0.405983814113009,0.971764989428358,-1.35637463763886,0.0709490926346618
gene217,0.863618448787074,-0.339213704543023,0.823062768751912,-0.19962816197669,0.461723131999699,-0.62000473234877,0.8914410066909,0.254624187723024,-0.434966220057271,0.108871685174766,-0.645505526420233,-0.38136409517261,0.332378514451698,0.103991576958127,-0.507855947041807,-0.367555846047395,0.319214587722293,-1.31879471143184,1.45413610775483,-0.0657737962686801
gene218,0.446467553647168,-0.262590306266104,0.611435780134442,-1.11545138833552,-0.687532702161411,1.49529990822707,1.07928679830662,-0.807164982114938,0.117883695773493,-0.280177588661638,1.11621179159109,0.0048773233784719,0.912014183795955,-0.508424700379791,1.60628444515551,1.04955500340666,0.268503130798331,-0.459466451623262,-0.971267609468961,0.915736068893411
gene219,0.0504159458301971,0.847591846047009,-0.69261866071108,0.211678652734857,-0.13652005910631,-0.0526270712248981,0.903404191339902,-0.904114254655713,-0.447935010118451,0.442926292685021,-0.189395998941611,0.406388069156537,0.233734458537096,-1.21532508050563,-1.82150842342348,-0.329925753636746,0.539103785826823,0.0907093078992209,0.0867490350384978,-0.851136891448215
gene220,1.61586030860274,-0.203968141089464,-0.278334384485632,-0.037318244363022,-0.210519892082446,-0.13657489974594,-0.248801331424873,0.0186468530464016,-0.0348540556422803,-1.53708790255606,-1.1906216430557,-0.0687412338588402,0.35607838774165,-1.66121347332809,-1.81716238371079,-0.0691328958236217,1.43877216683994,-1.08301964604025,-0.773716707546748,0.828501645885817
gene221,-1.22140247884351,0.145421376284944,0.431138846940317,-0.879739309389007,1.3666203030797,1.1523179705474,-0.485618727655397,-0.113227048124407,-0.48135689861301,-1.2811330346477,0.867412427140797,-1.0523098777245,0.281214778588803,-1.61434624442667,-0.32534713890942,0.256376382247431,-0.486107529390835,0.222800472572483,-0.628796985972123,1.00927751159757
gene222,0.739090539128986,-0.0430716336652894,0.976968155657976,-2.26819523371044,-0.419582205771662,-0.375150760278508,0.278054297322598,-0.137541364324804,-0.167082983704747,-0.447318238586306,0.209115587028174,0.482415363832295,-0.29003338900472,-0.58321379011578,0.225941536675415,-0.0539597274589834,0.0526619131772938,0.529050980001514,1.23566387584755,-1.75288782646501
