symbol,R1_P1_T00,R1_P1_T02,R1_P1_T08,R1_P1_T10,R1_P1_T14,R1_P1_T16,R1_P1_T18,R1_P1_T20,R1_P1_T22,R1_P2_T24,R1_P2_T26,R1_P2_T28,R1_P2_T30,R1_P2_T32,R1_P2_T34,R1_P2_T36,R1_P2_T38,R1_P2_T40,R1_P2_T42,R1_P2_T44,R1_P2_T46,R2_P1_T00,R2_P1_T02,R2_P1_T04,R2_P1_T06,R2_P1_T08,R2_P1_T10,R2_P1_T12,R2_P1_T16,R2_P1_T20,R2_P2_T24,R2_P2_T26,R2_P2_T28,R2_P2_T30,R2_P2_T32,R2_P2_T34,R2_P2_T36,R2_P2_T38,R2_P2_T40,R2_P2_T42,R2_P2_T44,R2_P2_T46
gene153,-0.705916634681961,-0.684125909707116,0.528900916220392,0.867143553193335,0.56939724507799,0.164078522876046,-0.463630962187159,-0.64433530740239,-0.919393873132371,-0.866081899479199,-0.803062743435458,-0.0379607318524217,-0.029012475869137,0.220319089865933,0.879447825169467,1.00720687084116,1.14873911200862,0.799574931580819,-0.193791066901384,-0.564304442085599,-1.10968744870947,-1.04359558837935,-1.07675323105399,-0.344555795850908,0.0216187754864843,0.484434632175886,0.878755553921521,0.991544427168947,0.383823189061747,-0.293571525706714,-1.05133221437184,-0.534504176129747,-0.50012555755625,0.0937222683730416,0.43165041615244,0.890513885335914,0.513114723350862,0.668770385806371,0.294443941501593,0.111681972179702,-0.555753218768536,-1.08010326788832
gene154,0.337022616048017,0.288193967574454,-0.0989627177899158,-0.717956097101833,-0.780892608672368,-0.870135294327903,-0.354914939842565,0.17427584166735,0.0623398714122192,0.727170708373532,1.06417663913176,0.798611840672743,0.169740574415241,-0.134195630235851,-0.312133008868306,-0.763946872118308,-0.693742853291776,-0.342668367452173,-0.462512409157217,0.16828186080487,0.872648424265753,1.04585664498553,0.538571660941474,0.586770330113997,-0.0035441822309227,0.0073014266150553,-0.563909515601032,-0.193031845885005,-0.379776628995784,0.0186484583450253,0.844654240225442,0.526252889956076,0.602553237375771,0.127004756801987,-0.227635385873409,-0.510243301529629,-0.461500605259553,-0.692893707685756,-0.336595628299057,0.0819715812237732,0.053538293448998,-0.0065393316457666
gene155,-0.305069451436008,0.0930132891054188,0.641293259106246,0.804513126649058,-0.196837840715402,-0.131195217470363,-0.68931699344103,-0.33655071225335,-0.641556680951975,-0.227465812137147,0.214411969610874,0.747907852445834,0.367894412666742,0.76896172180655,0.278260767134955,0.931592887281467,0.0013525759131948,-0.3554431225257,-0.407251204515681,-1.0360808525315,-0.546665434301371,-0.212089134879899,0.41682780998593,0.692124167008763,0.302636646872651,0.353169804693754,0.641383755227901,0.535826468918078,-0.318202055122079,-0.564242277601224,-0.124324816625322,-0.12043164324602,0.382625784199917,0.85454863124949,0.736519326948104,0.800869882238841,0.410101675341334,-0.124982819659269,-0.0697036279993828,-0.624970493695657,-0.17377840151882,-0.285215549813993
gene156,-0.671097407153876,0.0242421524771767,0.440649075580129,0.796376108388063,0.0582538535112662,0.0338349052332887,-0.626897347141611,-0.650406481232352,-0.70090063901679,-0.443989790500829,0.343609067344511,0.171516205697298,0.338928845446944,0.61108496139719,0.492517816846324,0.62058031411116,0.125115331932678,0.0716230022642976,-0.663297799801292,-0.557152414769502,-0.556777641840156,-0.253981911092459,-0.105987572615233,0.240706807389093,0.456965399176658,0.718534523327585,0.781257407036658,0.440049886214509,-0.122467490548808,-0.562644643182387,-0.365382807717639,-0.301407715705418,0.0722371860442597,0.218463136158531,0.89404992591149,0.955283274723054,0.616319215936234,0.232430379334539,-0.0673446382753807,-0.243681138106284,-0.547617709304597,-0.233729703953249
gene157,-0.455685725400762,0.511094034507346,0.546130708423426,0.231311003911887,-0.478382523475157,-0.666853886517275,-0.830399807591438,-0.841002292554915,-0.341010764775854,0.152868945762818,0.632858857328336,0.724367425405699,0.990471461538844,0.922263193734185,0.213823913743527,-0.0473323932704486,-0.632251540266201,-0.883432250241016,-0.855515925805361,-0.567275593567274,-0.403649173491698,-0.164955372837611,0.915238479093134,0.689494647610975,1.11144444271048,0.584358491300569,0.265374772975242,0.022698205379374,-1.00327158036172,-0.39122916006461,0.128218878804988,0.670597101185507,0.838945828689067,0.819496316817697,0.51410118240311,0.550104120160956,0.535211013109927,-0.302887288926402,-0.487571548765367,-0.84651173096956,-0.562214712087816,-0.403634677067239
gene158,0.553717899214906,0.391631561475012,-0.168045384876782,-0.0765722386586128,-0.470054850098558,-0.569610178719227,-0.179923278092827,0.0712963000680124,0.335881535171899,0.465806397239622,0.346070541839794,0.423634491338883,0.238262463642543,0.0070775507338099,-0.208184007805633,-0.28170772533644,-0.660421873014853,-0.355867695334959,-0.152393091148329,0.0193177908627595,0.393597292279033,0.136503719905066,0.449159639290041,0.530237675841706,0.27291373278592,-0.0117807289646291,-0.118075020011258,-0.606404387958652,-0.405436572127512,0.0375862928515047,0.386149635296428,0.51905592969909,0.392102374016149,0.320701181657547,0.0423591589184773,0.100602264686151,-0.342374251710673,-0.292509772048022,-0.448037917430183,-0.310567265511782,0.0297689228046019,0.259328350343107
gene159,0.528934773407945,-0.12571948847183,-0.961547237939116,-0.844710299766178,-0.130221799906081,0.451448025906873,0.850776216120954,0.881468942296708,0.984075067367201,0.112789904499544,0.517298710709488,-0.603674362328368,-0.681151510859718,-1.19761494766955,-0.946308056576418,-0.715812458102333,-0.31216060114721,0.280666538525695,1.19608408071299,1.02989541588253,0.902915434769308,0.453310217171067,-0.0885092728051473,-0.321918956170783,-0.956899894802004,-0.817139993197138,-0.959183368556645,-1.02676267089223,0.15835312624606,1.07639564679512,0.685262601949411,-0.28557651097081,-0.489440292533282,-0.609536626077209,-0.989405488633025,-0.807735174715596,-0.22185557431841,-0.211939466953534,0.0580458537247499,0.743459964147554,0.850531878972775,1.13871874803081
gene160,-0.0304758932514405,-0.745137578307872,-0.647429003371082,-0.10944333312926,0.875140899809808,0.585514079297191,0.173289235337858,0.635483324986054,-0.565670254026255,-0.0896698745332315,-0.627322389000187,-1.06041591625392,-0.599867246682244,-0.689548283039976,-0.254883714123735,0.164269497824571,0.736915938345367,0.761298995896009,0.617304675503531,0.181378958179349,0.278934514045391,-0.961470291545095,-0.539463405933438,-1.29608810073008,-0.709639427110627,-0.23008259467979,0.0157852330048095,0.407077386089632,1.01395395896213,0.85908933669976,-0.115292211328702,-0.403153938516829,-1.17781492028188,0.236333983947426,-0.420323245602795,-0.087306826298238,0.619509820602387,0.311733659341973,0.602257987829442,0.59339015241605,0.103423736549309,-0.0177955528752455
gene161,-0.0295948193520688,-0.256426979723711,-0.672014870574971,-0.543406452172626,-0.0575913070034046,0.684225626585666,0.837139954198026,0.461722237315866,0.364862621769298,0.368405712043305,-0.0283370906328211,-0.132622284843539,-0.589268284752393,-0.491053287724633,-0.368555048317601,-0.0232670538243929,0.329539911769437,0.630626741031314,0.832428370437045,0.70434499948657,0.625309805153078,0.264388750952698,-0.158862115096807,-0.448106274938812,-0.443159469937313,-0.677403617542522,-0.484325649645216,-0.234623578377648,0.377872655134351,0.764861500748607,0.287177109854486,0.0884864170666015,-0.445356128454293,-0.826639861895371,-0.541282822400501,-0.593011778951872,-0.411432529434582,0.304441939999598,0.49186915951297,0.485976982380671,1.06821865068622,0.287193503737867
gene162,0.692824243344466,0.742062882306598,0.502504692431497,-0.344996802475698,-0.888531547657565,-0.848212310770805,-0.850045985383333,-0.655796664778789,-0.239703100197965,0.482509787765451,0.385189965855195,0.669123686799296,0.777934300830569,0.519457396168252,-0.169816868570696,-0.447732765670064,-0.738754149743639,-0.773970828473803,-0.934598852784917,-0.426245534217996,-0.270600109451007,0.238150258854315,0.924219933509235,1.44425892093424,0.780641109972461,0.468474835298211,0.42770968727382,-0.584870024320984,-0.843810920065499,-0.505955990374411,0.495622694773984,0.847782655212612,0.71713564064049,0.826030189904387,0.627742008154288,-0.0335575101657993,-0.564929178814908,-0.994143444799681,-0.829926777196635,-0.757448631448176,-0.796416376807042,0.118561083091242
gene163,-0.486951511443994,-0.784089714277639,-0.434247015642681,0.227735517034187,0.894787045824441,0.557701300293454,0.628098724999814,0.0802319533761324,-0.0754017419313638,-0.521182600524965,-0.728986322513407,-0.597341914216427,-1.06328324028756,-0.381634668248006,0.0748947293504851,0.529758612863605,0.518251441820897,0.852512159412103,0.56383459080412,0.565075010772215,0.226188389277499,0.102797781269142,-0.950344048626012,-0.464609394451539,-0.617132188363701,-0.0883314592947802,0.163126603084943,0.285817593486485,0.588366371332871,0.119105903344061,-0.777247402312596,-0.444849558325285,-0.592085983280034,-0.248460007825338,-0.28781880003193,0.0849794889364716,0.284433784808516,0.433526700143641,1.13916592943215,0.61674264141535,0.248905144490865,-0.205416565696698
gene164,0.593571986207166,0.369732112456462,-0.203536018229469,-0.369097841182394,-0.954381838412968,0.0562838100999876,0.15432538748058,0.0604929880659263,0.571658765285594,0.285531956684142,0.338075403930476,0.363535529489219,-0.0921519038747254,-0.954301629170684,-0.845261618718846,-0.950136305124952,-0.570825514966373,-0.55904840459535,0.12618935000815,0.514421242549528,0.650612906759412,0.256052638129644,0.258487422124307,-0.0498638314278579,-0.151958863035976,-0.364309228702644,-0.629509603279323,-0.32478877234058,-0.0721469180444862,0.643200624931114,0.262208482187881,0.239016277820796,0.600486219474776,-0.150361523717573,-0.497683501497704,-0.895465994434366,-0.0440167482453638,-0.847867759147262,-0.33591085556541,0.16765334562402,0.619024506870704,0.185015666298135
gene165,0.10787067179687,-0.229474321144674,-0.62145793401565,-0.614580976914315,0.121316816599193,0.776789401936612,0.640078234604414,0.991560409842993,0.539836592877378,0.437181077366106,0.410901840163866,-0.0912621761362842,-0.844411284985943,-1.33445889806164,-1.19489271670996,-0.0252530637302101,-0.241635654785869,0.554901998773285,0.742931167829139,1.05201107007553,0.587031988503511,0.192257249311174,0.0114078735631901,-0.493444177025725,-0.574505350720759,-0.506356134895102,-0.758997043352031,0.0225867018334401,0.248472919447034,0.682989604226518,0.025019969231037,0.0706399884571052,-0.666396783507429,-0.774348670568822,-0.645603515352818,-0.820880144413916,-0.187692720352606,0.0728747167711622,0.534966398582632,1.01715174318525,1.01445389910911,0.630567095178226
gene166,0.150280134164023,0.69568980052955,0.638266319139041,0.351127409364538,-0.617867968129557,-0.553605937301654,-0.89220607118318,-0.559168164528528,-0.484928630263941,0.105806760909691,0.376320498023683,0.648870053931992,0.95929284491607,0.449754161241214,0.573316561488284,-0.206148032192528,-0.375242317734601,-0.343089120505561,-0.755415664091753,-0.61501186832698,-0.397476258621899,0.105831286347463,0.478722453207693,0.531163470676826,0.728058968581349,0.86147315739801,0.449271348623154,-0.0903872575636912,-0.607634660221459,-0.498324147070806,-0.125778630727938,0.310425963233316,0.782104955489724,1.11122313061846,1.01512207023433,0.275700958120179,0.0451703173108494,-0.26757997790963,-0.875838550221245,-0.784144308360107,-0.832005436605474,-0.443440432318019
gene167,-0.478716100192395,-0.571332852716785,0.130366344205095,0.0971333230357623,0.512882111781247,0.602366250422681,-0.0376258985097883,-0.130641818607348,-0.537202425105921,-0.948473868969681,-0.78061563495843,-0.130281224936758,0.281187909622375,0.711164514037743,0.724303916119241,0.729875789697082,0.500818377978657,0.449899714529596,0.0027011614618699,-0.518099336350645,-0.581466770690083,-1.38025537776054,-0.437566127918309,-0.537947093359667,0.224810270105254,0.384514871530524,0.469437953020423,0.862525984245053,0.440238583230694,0.0113417511549456,-0.080136460481806,-0.720522196502028,-0.535428243596449,-0.203846522151345,0.944290862761486,0.781552514594449,0.816972176555121,0.928842317885137,0.363412198388901,0.148078339607354,-0.274779655694627,-0.588180389971049
gene168,0.435693041536316,0.784030260436375,0.220527478386729,-0.0410604472530383,-0.276180285346378,-0.7283379116328,0.122267537191212,0.0013807311222007,-0.0826790944719119,0.433726217699688,0.478348658753444,0.611502716900604,0.0784145655164796,0.175813028411504,-0.278352646598497,-0.574651732775265,-0.956466525712873,-0.923119921793574,-0.090881947380017,-0.583050891806407,-0.0413141290117691,0.503116923274616,0.681448057065094,1.12304578725325,0.523160710661533,0.0416470972897846,0.0851923351257201,-0.688826918980502,-0.61837959711265,-0.266995264630093,0.360255261365204,0.371523308660205,0.885285041063527,0.423491175970992,0.326901878360583,-0.294780968766988,-0.670857970698198,-0.503841804417632,-0.976763396903472,-0.693790411796665,-0.109780665339227,0.285576824119129
gene169,0.209215800202185,-0.37661988133704,-0.601981626976003,-1.12887178838339,0.870383045564083,1.44964227520831,1.06679210643581,1.20268495266363,0.54723374969699,0.48549995958829,-0.621623150274296,-0.812742637723244,-0.912510275688861,-1.15827081035344,-0.603015062600123,-0.432344052841203,0.395540590337831,0.618464496721767,1.06641907598158,0.895706019891709,0.865600752676984,0.328268100909909,-0.282448959596197,-0.673496175578713,-1.29398541202197,-0.812760662093822,-0.57339646699483,-0.221398794261109,0.318957247608951,0.72718662591884,0.427950786533865,-0.576907786871475,-0.539546911270334,-0.856719026411578,-1.09351966548787,-0.356501711420256,-0.247110503607796,0.762123351628871,0.932257509970005,1.00591075610736,0.810821920695257,0.476066395024317
gene170,0.430696233654589,0.624996481271394,-0.326293664648107,-0.562466375786914,-1.06697441551471,-1.1569139099376,0.210176389816283,0.44388186209628,0.616034661045871,0.871298306283773,0.973319651162666,0.388413073559588,0.14108855716506,-0.557347590484413,-1.09725198122294,-0.770311365117806,-0.745690374551715,-0.233820163702089,-0.697219936084239,0.0755074876920178,0.644667743139468,0.479539698211732,0.396282638947595,0.256436375103896,0.0927019028724879,-0.698277005514614,-0.583133010865557,-1.21434812609316,-0.34121325654593,0.667222604269278,0.719808612887602,0.640395169600289,0.471834321921205,0.141748070772811,-0.767136553429498,-1.06966167507349,-1.34538327678878,-0.897292885761703,-0.836779922123468,0.0108491462279221,0.552512378491921,0.862460617311946
gene171,-0.973741291369196,0.01903491995826,0.705287751298554,0.79983121543246,0.225364002636635,-0.652474652856577,-0.608844261262907,-0.766350225060234,-0.698918401768001,-0.32981807774299,-0.0900411766277407,0.348870926988028,0.579782726821569,0.925323994018458,0.725554333646751,0.547960174488901,0.282835989169016,-0.0041794499786821,-0.76848554665536,-1.05230618056378,-0.467105863279738,-0.113498733096622,-0.575713562531821,0.486342143076992,0.961656908283186,0.845809553832224,0.569463531942591,0.450094657392063,-0.289455457574484,-0.921528649810448,-0.663889005319125,-0.13021553816939,0.463453478140034,0.5009749708107,0.817581132531346,0.70566548194072,0.524937416672188,0.0286750028807037,-0.169602299286649,-0.787261945057334,-0.569722988964057,-0.57102885631907
gene172,-0.591548658261048,-0.577826388962074,-0.473520779555453,2.10713557551558,0.958862058857406,0.66843246307917,0.189400909475995,-0.658239023255719,-0.79394745505117,-0.416038178553478,-1.22961501156613,-0.0059979565230601,-0.653651577984795,0.0830469679455467,0.439311225776131,0.499508760508725,0.878368860590152,1.10622381773435,-0.119679562637011,0.0283930846163096,-1.18349151308373,-1.33985162395898,-1.26981394407001,-0.614233995502929,-0.112661499147539,0.314723616981859,-0.101948006898288,1.42117482037288,0.707346172963765,-0.150474858087377,-0.986979507268499,-0.769771867367848,-1.10279990103038,-0.34764564209142,0.629719855174079,0.752822354627002,0.617749612276198,0.192098643388058,0.685281060625401,0.417839292542709,-1.00278337148109,0.026571117154723
gene173,0.6973394142712,0.310395058961008,-0.691691323777384,-0.529316385128583,-0.0302290966229921,0.883673457772894,0.764040334514689,0.379759327793718,0.809542259506177,0.445561869188032,0.158862164824716,-0.555597941328864,-0.573363720037868,-0.928788518328899,-0.127500031934354,-0.621031474136527,-0.266126644271987,0.0287167530547762,0.405462945788133,0.364415448047451,0.799897135706633,0.545458290660956,0.543950923525621,0.0472631696164024,-0.438129516029869,-0.519482413159957,-0.910019226426171,-0.362857206843406,0.370506326519659,0.637992353538098,0.640033820926217,0.159133465647983,-0.224400454020381,-1.05929125350785,-1.24229131954575,-0.899058157624531,-0.72423390183065,-0.0035581207110144,-0.157539086882824,0.694868638420235,0.878165813378074,0.367407853350987
gene174,-0.121808913919284,-0.0064880913978575,0.109277635152917,0.853878634122438,-0.0030154543853493,-0.0158159003330207,-0.473936696289671,-0.424217242001434,-0.623801636026963,-0.509300295483863,-0.833107322749489,-0.0516838174392139,0.550965427167917,0.476893781114279,0.383298806907663,0.638982379083445,0.221850709211817,-0.201535988898974,0.110255989420148,-0.621943973238725,-0.384465938138986,-0.549937393516802,-0.312826189053155,-0.0457996242450383,0.391387959306045,0.610516484430642,0.287679956655068,0.632191154872193,0.259887553529025,-0.262448735703153,-0.662348772079153,-0.419035795439721,-0.294603154067738,-0.162267954558245,-0.0021483380429006,0.581659986962555,0.497556261119482,0.273197939268845,-0.233320889702719,-0.842032034705207,-0.230682171590833,-0.560790955508535
gene175,0.0870320706509209,0.143750791527003,-0.749579077011935,-0.882619505281775,-0.2495208331471,0.410538938129566,0.902789630207169,0.943104936992436,0.872828991321531,0.563222413261227,0.0308432353357171,0.108198776974783,-0.61570540849363,-0.938471407408167,-0.851798939138296,-0.108365826869534,-0.109139646134816,0.122325729330596,0.481723336901717,0.946386829293198,0.880350073429685,0.249722386224189,0.077353956916826,0.15418545152725,-1.11924853368119,-0.684949224167125,-0.751044032662521,-0.245917592150919,-0.0422500470917577,1.09199739834352,1.05150175724258,0.15238908393746,-0.256748929468623,-1.15187501843542,-1.10763146742555,-0.596399279661971,-0.640409628102777,-0.0814409484196773,0.302615559591515,0.753203142384726,0.580507594095444,0.786576271039781
gene176,0.0292036351828779,0.254615679784935,0.674294871639482,0.288658230440907,0.476510842838183,-0.83330655498043,-0.469367444331628,-0.726542928931733,0.185860817100521,-0.254764566411829,0.191997264952279,0.320890659773894,0.327497610915276,0.314454269384871,0.255743926101739,0.219270609576664,-0.663399477770607,-0.516913266514794,-1.02573263527235,-0.394853232528576,-0.318492559407502,-0.144763462788902,0.434458597448081,0.701571723627408,0.305402557220545,0.747634208393017,0.62016670043783,-0.102169787455622,-0.445901633611673,-0.84462683562987,0.0033514557322746,0.195417892120539,0.224206790802394,0.716555385747432,0.437240062516089,0.438673045425136,0.417631867231919,-0.167413617947455,-0.551697616124425,-0.0505621785925574,-0.866991187517524,-0.375595947115778
gene177,-0.572061398963258,-0.68869198512424,0.188381602146273,0.549138844494378,0.444664464871426,0.302779540859215,0.128887214189258,-0.244280247025046,-0.387435074691537,-0.53024204973548,-0.437144149402632,-0.385354303200878,0.121504790541198,0.163794092805378,0.538753264083938,0.391891044574035,0.537939299846777,0.234574651556981,0.0337402282498171,-0.214439881675688,-0.36691819636762,-0.416874502713505,-0.545436303764468,-0.159489343579576,-0.0231627456326219,0.464361144935403,0.67233572917166,0.613848686550871,0.0608496189224729,-0.260369041317262,-0.505330274832187,-0.387526958929771,-0.186393738698334,0.0406480099262213,0.316457195851475,0.517347780733004,0.451805321070183,0.638616328982006,0.211903250264354,-0.192242182650564,-0.177510390142569,-0.26866763578067
gene178,-0.169479394765366,-0.255380432498864,0.760815552491656,0.735188183167839,0.0694235460877738,-0.0337221625569496,-0.656822888535706,-0.75144403551584,-0.0398585160958042,-0.778762764331191,-0.521784849705271,0.299494667003949,0.374997262202706,0.508366290136495,0.812177701631567,0.816397631305596,0.0344236123136848,-0.398283217906001,-0.501599553902589,-0.908133055145592,-0.939883564638294,-0.517898574185678,-0.50434643666363,0.490442786729116,0.657064827831094,0.790230163510599,1.10089057578075,0.492348948292816,-0.06212550655501,-0.816598158405546,-0.419552728054511,-0.460002753162745,0.361375793273752,0.489835715628919,0.638483312394451,0.798501423784865,0.769010313309969,0.2389518244363,-0.158732849691593,-0.640153787958507,-0.597607468931183,-0.351155134477251
gene179,-0.0083191014240113,-0.306507967878957,-0.380428401898976,-0.0355511733771905,0.34542658838086,0.601178876202438,0.595248367105125,0.164826727014075,0.135985040476368,-0.230048493316554,-0.544201506001731,-0.5486565456413,-0.566226842807184,-0.378157458409214,0.0894885113389767,-0.0083998626143343,0.464790745577388,0.539784556124546,0.478603059226313,0.288865310502421,-0.0621287803405737,-0.28411188540224,-0.365812725059118,-0.48254889004181,-0.415652934417542,-0.381416729423079,-0.236091393767567,0.10402983217384,0.512862992189029,0.221258978164628,-0.141311246591983,-0.458454208655787,-0.599489173821421,-0.81158229834924,-0.382435436046435,0.105404510396221,0.330847702639907,0.540196502921404,0.723334745301486,0.595322953971742,0.516744851176921,0.0764635315156803
gene180,0.626757883074636,0.432561853058504,0.342338299673948,-0.254000465249154,-0.259803029195581,-0.484305187818917,-0.372347134124193,-0.0550157374788732,0.210730834098822,0.289103112655291,0.435009061089393,1.20175548326768,0.669837116207747,0.126392024178587,-0.346736128913036,-0.300746797073376,-0.433780157254034,-0.571758773298184,-0.393537078963791,-0.0754174079618558,-0.0277321259679262,0.190763944731966,0.673790630517219,-0.029404993897885,0.675517711701847,0.0551094156137976,-0.0172720633185945,-0.0540929012161203,-0.68244618532698,-0.112420974260979,0.25070034007583,0.629835125631652,0.487161386222967,0.356736458885876,-0.129366823990254,-0.120270544767716,-0.425422933313251,-0.410336405843812,-0.575204544329271,-0.0867558975127775,-0.368019373258774,0.0120082872295333
gene181,0.833997943517311,0.572760008940084,0.315623659353064,-0.228135664601938,-0.589305867781406,-0.484177722602746,-0.390814350141071,-0.10890394220122,0.159048753997206,0.629395754321175,0.652967648817187,0.516649637206015,0.323874095157065,0.0355300156058783,-0.265211553643478,-0.454977708784374,-0.723684570023172,-0.742795034911968,-0.37315030933761,-0.197821179769262,0.234815341229548,0.605511060421237,0.467270709813332,0.701580836581756,0.323432918693771,-0.0093908747088406,-0.0344121268529489,-0.583604993595304,-0.782402170366941,0.103594624873182,0.634413681209758,0.457283482733088,0.849960089240763,0.365406147351976,0.103739918711156,-0.0516690393407357,-0.388540711234687,-0.586345560783625,-0.688385452035873,-0.364753812532952,-0.093310184931597,0.0825604149287757
gene182,1.08321232644673,0.986770451103443,-0.0305853931041996,-0.523721203565476,-1.33234226999707,-1.15304951775798,-0.447441554690805,0.17039453112991,0.441898154459548,1.05072138395863,1.27320151304739,0.54064909763105,0.246514548493075,-0.47946886574102,-0.402484282764703,-0.581803904246094,-0.717584586058975,-0.693206337147427,0.573056723791716,0.0588096741294259,0.654418458030988,0.650328447005207,1.41074371768906,0.119049922249475,0.239748383106523,0.0074713692318381,-0.916533833117539,-1.07555034982823,-0.644760463912285,0.521786459409827,0.63636108310134,0.703232007120705,0.779016315634665,0.37285567885385,-0.486258317581265,-0.100889434561835,-0.463612968712304,-1.16864789092171,-0.636049912510649,-0.163579596904305,0.296552148473012,0.770317924195747
gene183,-0.784401476700315,-0.418926357329913,0.275868739728372,0.431982522520309,0.573962277514338,0.587811148681056,0.133046084373175,0.0076546287791536,-0.392876631595079,-0.596212517758063,-0.755794783173626,-0.291362662891694,-0.0779895271694741,0.302485836500445,0.474951247661094,0.737012782216791,0.543199052858483,0.389910416938369,0.151638013191101,-0.05936027652983,-0.659595870600356,-0.689625801843257,-0.574883899751797,-0.447995197905,-0.136274586091749,0.230714322293849,0.602642579175562,0.673517279317901,0.322635106649917,-0.313481010230869,-0.640369346819437,-0.706261702828474,-0.4961357035614,-0.0842892411042298,0.362551233380304,0.109346876530739,0.676661445106484,0.58159717485444,0.373183698700495,0.150143433724985,-0.234768325764856,-0.492763022900545
gene184,0.553646280930477,0.623293266693,0.143879699377571,-0.205974717599728,-0.431690088916331,-0.578005709166402,-0.163420178955078,-0.0298381263446665,0.116319500855388,0.445911009577503,0.454952217755706,0.363239122387789,0.112351018557403,0.134388546753124,-0.141511336985415,-0.274182718075813,-0.549414313248235,-0.534814279745706,-0.47977626554699,-0.072334537359571,0.103617794476123,0.291930245552316,0.602694196186004,0.520329645077902,0.210973757830387,-0.0096196931406106,-0.115120549756424,-0.408935118308358,-0.746788591455954,-0.163557285404009,0.364731890148267,0.461129408382643,0.369564183734578,0.393546755580226,0.254639480796245,-0.283240979608355,-0.272975312301203,-0.443961463743862,-0.614746283299793,-0.170877787877853,0.0030528806135069,0.0810926210609875
gene185,0.111667630984331,-0.0867709606014608,-0.842487228900356,-0.557913948386682,0.106050244563341,1.02450030812608,1.13091980407254,0.806530358304457,0.706434363107913,0.182508632635776,-0.279733636284685,-1.08419349347583,-0.911946923545396,-0.982963556647319,-0.609449903464686,0.135692524016125,0.534713028069698,0.570873827438248,0.652898911701769,0.785807432096244,0.617528750432208,0.344130868802599,-0.369861451797772,-0.821442083388242,-0.657243427253449,-0.75629584365813,-0.399630194862033,-0.099143201448623,0.724155614187002,0.78680801654053,-0.0285933467225218,-0.456124432136189,-0.65286635642707,-1.01099634503612,-0.96468240307097,-0.659852806313137,-0.454026434106044,0.562848626190879,0.899660180442411,1.12467871295001,0.961519842596553,0.422867486026463
gene186,0.472100614138068,0.52005697364434,-0.352692113266865,-0.75311101191131,-0.492408327264571,-0.22779601959119,0.0898739410483121,0.330119899716626,0.785766230497705,0.596871091311639,0.742752367352874,0.347629919525386,0.263069966869746,-0.13337122157408,-0.596005514714268,-0.717766653428128,-0.659394102069194,-0.0600347710872373,0.144794186409793,0.475617848888978,0.534832205043427,0.736526801738614,0.473718880608764,0.328609389286134,-0.0065126683376498,0.0261724693345847,-0.470376442379386,-0.804510142236613,-0.355759432675287,0.366808938583273,0.643539920484801,0.636897761082353,0.373254149361656,-0.111301082636977,-0.286780288972925,-0.572428019288203,-0.503671165901839,-0.485919243759242,-0.248615277585401,0.139680903627138,0.345013313214491,0.714163435606391
gene187,0.625446476098011,0.801338027833779,-0.0401626469153386,-0.245987976796121,-0.801768536159953,-0.42735930756465,-0.201694936929702,0.223368977667281,0.0072913083881561,0.565366242083523,0.536778546770143,0.492424466732451,0.398236605191846,-0.59488783332495,-0.390956048134412,-0.973229403109888,-0.507734806849128,-0.891024241579988,-0.0680937852200633,0.124578391683078,0.571098632092237,0.578884768509764,0.407526883310566,0.414298616943743,0.679193668290311,0.185913377819776,-0.566322814303468,-0.869322604061973,-0.441193924676097,0.144639316167356,0.510272686487903,0.596995535610054,0.484738930883084,0.464596710521225,-0.198228317747158,-0.548016508832185,-0.293140418479843,-0.744811721927425,-0.483577958956908,-0.222750291843347,-0.184091306164654,-0.0075316891171828
gene188,0.134781666500596,-0.393328484928173,-0.636742690182499,-0.548230046960151,0.5112755310191,0.833035390846691,0.699540191182707,0.79210845002349,0.646819490936271,0.304078134424008,-0.519560628043765,-0.714278650717719,-0.897578545382195,-0.779298005317157,-0.528200679935733,0.0127319173839175,0.365428314491068,0.759980223195857,0.792729776412325,0.606309444946402,0.659917954010015,0.123249814002468,-0.199569722902072,-0.593321612943339,-0.798883229871375,-0.813674766173257,-0.360168290322008,-0.173991389678762,0.552680232512343,0.798538413218721,0.328731626735156,0.059932677099277,-0.562324634568466,-0.985434906876319,-0.97776956822075,-0.960825805647068,-0.274375242006368,0.40140860218955,0.675209062872426,0.974753415766901,0.7891921385926,0.330071504217079
gene189,0.79952417737191,0.691368198184492,0.0318946292416085,-0.265710611736022,-0.767896942390722,-0.242957165169086,-0.424855072653102,0.324847260309217,0.874144020729727,0.566506474121602,0.572883601831047,0.424805415531897,0.118858621403013,-0.361104103346809,-0.457334259205706,-0.834896167206324,-0.546466494022505,-0.344388045925958,-0.0377626817361209,0.338913939613366,0.276334265603937,0.782131726991413,0.565578955511787,0.359798717846645,-0.46145270628451,-0.556000323028848,-0.696538167511969,-0.801606934243989,-0.470770614418977,0.402586590004302,0.937915023349872,0.581262976497545,0.626361378587299,0.297577680264182,-0.64206457838032,-0.456514109284008,-1.03683005441184,-0.758195687397038,-0.112974587843756,-0.214098617571697,0.279433967963981,0.507546734976931
