symbol,P2_T25,P2_T36,P1_T07,P1_T01,P1_T14,P1_T23,P1_T18,P2_T39,P1_T17,P1_T03,P1_T08,P2_T38,P1_T00,P2_T32,P2_T34,P2_T47,P1_T19,P1_T12,P2_T27,P2_T41,P2_T30,P1_T15,P2_T46,P1_T05,P1_T09,P2_T42,P2_T43,P1_T02,P2_T33,P1_T22,P2_T44,P1_T16,P1_T20,P1_T04,P2_T31,P2_T26,P2_T37,P1_T10,P1_T13,P2_T40,P2_T35,P2_T28,P2_T45,P1_T06,P1_T11,P1_T21,P2_T24,P2_T29
gene90,-0.580785638860097,0.588368522880863,-0.596672058434983,-1.05337221646093,0.806825831975243,-0.765423235826385,1.05751356446204,0.667749696914329,0.56769159845,-0.587291386193312,-0.103477568559004,0.719665086209742,-0.535623827957061,-0.704293550454276,0.119615637964515,-0.446548740338724,0.0109545107777793,0.633127060309732,-0.772885872505291,0.927000896768797,-1.44307452518012,0.716366508239517,-0.114930326362317,-0.979670474063369,-0.5754214207835,0.882812801190627,0.106803995794916,-1.20390668952232,-0.538875864470199,-0.988362845331792,0.0770910616308945,0.946431230487391,0.405406422047799,-1.20462966142746,-0.216212129916342,-0.71541914073903,1.01533649683022,-0.114374101985761,0.679456931352912,1.27766903225709,0.459034620818439,-0.554279555933601,0.0844507012827718,-0.438081522195664,0.0058435400099757,0.327640945201787,-0.67216398836713,-0.617429290699721
gene91,0.757064802925919,-0.602347842231778,0.30380095765042,0.756023778663661,-0.729269246968201,0.722813698289254,0.145866940421349,-0.671861168013448,-0.754094205092021,0.302486949732592,-0.138017492165357,-0.81410233347383,1.35692848975084,-0.117741295834326,-0.428199437614934,0.575345877413935,-0.616765968448332,-0.71857306256141,0.867485331695843,-0.282498704324426,0.482637849532116,-0.637307274644739,0.774663158952665,0.586386995906093,-0.662371972016787,-0.203819166332925,-0.187069244122982,0.985857410551142,-0.321796084367574,0.557416528971145,-0.479122563964643,-0.592830199592618,0.229990403581166,0.424828956971919,-0.140438899414562,0.692642010987814,-0.595994319988745,-0.755007319591366,-0.662894330795551,-0.476174351527128,-0.573354483541621,0.324207105937762,0.137042609180257,0.031707487870934,-0.0567600437521015,0.297480129884365,0.806337639502474,0.77853587835194
gene92,1.02515438298292,-0.611180934034694,-0.0760858668993788,0.805842805520665,-1.08975054802714,0.677177280692804,-0.331034420066486,-0.468260933247871,-0.385982152510494,0.121337361092517,-0.0964947778732413,-1.22716964648587,1.23158156628113,-0.53418110294752,-0.899247201505191,0.831011809874051,-0.310387999337517,-0.678234804666154,0.754215409381025,-0.500178382420507,0.559639498070891,-0.997929982053778,0.632854400935822,0.0645888144576778,-0.858850561444679,-0.621283637838931,-0.11998988230753,1.03185750816493,-0.68161005857677,0.761461678673407,0.0822252694686867,-0.693182004676191,0.315543783563575,0.892450249390342,-0.156710922569057,0.825630345680137,-1.09030842967447,-0.271470367997248,-0.942106619810752,-0.679565915717819,-0.978231194271857,0.70291869715796,0.631010236154426,0.325066431148624,-1.21926937461124,0.316031076982668,0.80340862231358,0.679755257193367
gene93,0.161304153953241,-1.10457322410577,-0.24251610417848,0.718152846036747,-0.550648274099994,0.694545323195649,-0.123198635008816,-0.468680952144863,-0.211481387272483,0.741228985597428,-0.769155462918491,-0.813175153997454,1.1448617922819,-0.550758077527268,-0.841031224552467,0.539056132662534,0.4509715517566,-0.690890956843474,0.574349242217968,-0.140836495303492,-0.0854405565708068,-0.277850423456872,0.563093773662177,0.214840557545335,-0.792605376605935,-0.0350571434122183,-0.0065166480306057,0.517979343735175,-0.492211273705109,0.438705235500551,0.567163665935097,0.0742499836386121,1.00883533780986,0.269474199247773,-0.672455395247457,0.669604253644844,-0.669564760852473,-0.423873036995578,-0.907039609573022,-0.285161954001608,-1.00630775919788,0.470103758703874,0.520231739335904,-0.196464089978214,-0.732755611321129,0.669837622183899,0.59471653235532,0.0962257218771169
gene94,-0.893167992301974,0.572682586734046,-0.202962399810514,-0.636749965197781,1.04403746269872,0.0537997632080917,0.619357017000356,0.632206299746756,1.14969830088091,-0.900225877722495,0.163517931239425,1.09068403024682,-0.391687866935169,-0.478715803174818,0.181928237056718,-0.561775001076578,0.375421480256959,0.811531372037457,-0.740961663490639,-0.0141735747889215,-0.986520964321072,0.636727435325519,-0.454880472624056,-1.09811848302417,0.299405267345463,0.843223617025716,0.136497685928678,-0.514416620310694,0.504654461301197,-0.425677261844719,-0.474655342755018,0.796586216008572,-0.411344254011996,-0.950605766805918,-0.201606376844074,-0.534247340483972,0.473483013779105,0.654080162109473,0.963270550427094,0.467315319245062,0.699591529700549,0.0540257145561525,-0.236032175955362,-0.167603760147265,1.31777269460431,-0.187991232255653,-0.692449806947298,-0.158143195386887
gene95,-1.35658072583325,0.917353463680266,0.262646655289017,-0.981048154006227,0.517401574504006,-0.377218917345387,0.208227136150493,0.790834041770439,0.526540337411008,-0.593050635862243,0.0011698359714872,0.758831539665892,-0.221765695038043,0.109160896968854,0.392161534566526,-0.31725531142923,-0.0107076052695108,0.576988817799817,-0.788010911619621,0.342959380350207,-0.383813194303457,0.539769548993257,-0.348306625850181,-0.101324637235368,0.0868400647359105,0.329686692713349,0.149088323203035,-0.673013698577924,0.0501651382897092,-0.55336180538329,0.29586981825088,0.389323041208304,-0.162283252963119,-0.258969114603245,-0.246838899236124,-0.575969238524879,0.659666081288613,0.873949964869465,0.227107799286178,0.613495665529026,0.492767208588829,-0.716606642968401,-0.0191873004850782,-0.297676020077502,0.575190075533949,-0.0054206876017703,-0.784216704734609,-0.220771385134011
gene96,0.307993569469322,-0.257841430054941,0.393018807889393,0.338562535135391,-0.410319652470593,-0.017443929649033,-0.874121565402044,-0.710868055783062,-0.724587741769416,0.806300269524401,0.935057546336665,-0.33232334057961,0.147503051498524,0.654317874167959,0.409453268008934,-0.197272339521723,-0.889025145221297,-0.246834097880703,0.567383738680497,-0.973128996247418,1.00584390876722,-0.666841719032982,-0.177574407244111,0.723090843905398,0.428152080951442,-0.695593579811463,-0.567921123577478,1.11874513726602,0.376290973357064,-0.463996046351717,-0.929260999973182,-0.79859699921743,-0.952782516467676,0.985716530230069,0.421856535615411,0.276026671591711,-0.610065098013918,0.158593315336207,-0.149328149388071,-1.04133230299213,-0.270253877239279,0.853856389896487,-0.655187880734171,0.83385085832835,-0.0999962304528595,-0.717498981152006,0.165872354591603,0.891262132800736
gene97,-0.320219866769237,-0.602245764200593,-2.00665499851143,-0.836897195258634,0.590239449679077,0.296607735497263,1.02061585227727,1.21530962346833,1.26227106394092,-1.05870497111818,0.0052834642968975,0.833084044726037,-0.561284915069681,-0.792140358666774,-0.129400793251147,0.202917739350675,1.6715224585009,-0.347277674783163,-1.06560761483989,0.914498133915779,-0.48728360299281,1.14605792750257,0.577325248260955,-1.61886150940297,-0.778988374124172,1.66326885007875,1.79876375145112,-0.615258009981313,-0.23501438917147,0.43918407643445,1.69792571796444,1.24173092109086,0.721986908490849,-0.972671787162369,-0.826076471201431,-0.755217522328904,0.708630885522861,-0.206867459966895,-0.0379149826732337,0.858916591253519,0.0679826946544408,-1.09288047027745,-0.738985198206521,-1.18837467781356,-0.248262341140266,1.3911011927342,0.290959461886699,-0.744424021294225
gene98,0.160121105061872,0.287927639956208,0.923397262489271,0.0443255002291743,-0.0705934710183753,-0.193884545917842,-0.433742289986154,-0.671829652300326,-0.346377791125548,0.431958582076763,0.525867536149391,-0.364809648936915,-0.416529234874934,0.493792570169814,0.729642558597206,-0.829698411990813,-1.10736047976444,0.282820312878965,0.439919917474307,-0.434417796349589,0.515282590172425,-0.286850204160623,-0.77499899852789,0.458121431056083,0.382100257940642,-0.843786847926784,-0.268466216954226,0.185503160038216,0.392331696878424,0.0781075326140705,-0.780253268809626,-0.869349048431145,-0.709324433054572,0.615455032125404,0.634168454367914,-0.0305876062500858,0.0528355118708448,0.515303919142088,-0.21746630238034,-0.906800006953205,-0.127938826112291,0.640208336452314,-0.548046153625334,0.683635337323384,0.346507803118491,-0.257912330279768,-0.11371605800918,1.0085470774935
gene99,-0.291048985771166,0.567431747660853,-0.622554767853711,-0.308527881899994,0.628036007608029,-0.115266349962243,0.374545327939987,0.827180142924988,0.573596475744272,-0.313667569405208,-0.0153186984651388,1.04688053835025,-0.304680205449178,-0.329321408720289,-0.027099195084599,-0.340363768063156,0.164380101167298,0.144398683741178,-0.548214378890607,0.715322505192398,-0.505074928149397,0.832634306935011,0.186806500805995,-0.665013959597908,-0.192685124558613,0.483301931818148,0.420358829633361,-0.36214538227274,-0.337322036650963,-0.114229735322571,0.114463595369806,0.624894610114013,0.318096302968931,-0.694297892052605,-0.403338138219148,-0.518284837671884,0.353877474696956,-0.0964024197837746,0.0770122528261436,0.669595204529147,0.170049120223277,-0.527055382447136,0.219112470502548,-0.603105613240543,-0.048992477591015,0.0484226105450988,-0.370805356046303,-0.633453020364104
gene100,-0.116733315131454,-0.279550629295058,0.795601544285188,-0.0132773977053663,-0.748352933353527,-0.786056529255752,-0.775261894722141,-0.55929021659929,-0.538322287697672,1.02814037618419,0.86895333615878,-0.521331715562916,-0.317073038059704,1.03406787334429,1.01184005149197,-0.788671422686374,-1.05797719071771,0.414132450994078,0.836895686644412,-1.12039236473534,0.739836822596395,-0.765024492193409,-0.0085267655084791,1.19730764219281,1.14694497185371,-0.620062532166075,-1.94265171092769,0.252338636743148,1.22296370522496,-0.143264710652958,-0.761934661738135,-0.104354887664547,-0.622153473087097,0.859678802017161,1.3046281230451,0.427169309154335,-0.354644166523067,0.340972871005257,-0.205676699785231,-0.114784453978766,0.991967005424996,0.567298079400398,-0.0240381107653627,0.522042583652332,0.0132158856015205,-0.621838369641031,-0.874176281011189,1.16863702068379
gene101,-0.445965016134986,0.647887402961365,-0.096563164234993,-0.618737009540041,0.487505347059563,-0.476761733063173,0.100540072459993,0.561655518758728,0.597173636506885,-0.310251643797868,-0.134909542612558,0.481709455155946,-0.714438004046068,0.158956243104214,0.130434284813505,-0.506987996073744,0.007651046834219,0.693908009595685,-0.421409350861676,0.284572498770077,-0.178291678711142,0.415496102357677,-0.394511163232241,-0.254344697517563,0.345263028659038,0.229008933688431,-0.154727637717271,-0.457723722084273,0.063188153366975,-0.582974913812059,0.0889508948116821,0.499639329507264,0.0463574033991871,-0.553463424369306,-0.154123063931418,-0.354067791960531,0.440325561656281,0.331714434107,0.111641582559523,0.707478945676759,0.451272702905948,-0.411249041672424,-0.231957206919391,-0.113236296984207,0.643088577305568,-0.110316370160925,-0.304923690797766,-0.270445096541667
gene102,0.868220872956575,-0.511597802109374,0.595507389909226,0.683733158142598,-0.652549181152282,0.354289825296119,-1.1452159748574,-0.609800454241747,-0.368937957954922,0.466215185157955,0.769931178116416,-1.03920252563913,0.234253397482947,0.193399789466431,0.0201111887720644,0.618025615183034,-0.697639267636753,-0.303261777014887,1.04714639428712,-0.788134285619488,0.500313014102395,-0.75700369528163,-0.453954703456333,1.22386502515523,0.496725025579429,-0.78453947704582,-0.375632431655259,0.749286553254864,0.589819189175197,-0.0519812123460928,-0.676329628784326,-0.955685585815957,-0.576709132889296,0.74561552500888,0.630167418922087,0.838893310084577,-0.623612125235605,0.151521323716885,-0.879020117941855,-1.16900937776903,-0.14735435490205,0.76158571027439,-0.805403089138089,0.923068968604001,-0.24675855563228,-0.0511957297170368,0.133880193144806,0.604282358088413
gene103,-0.076850935006757,0.0132354397699376,-0.627682673150317,0.17799372518319,0.120545294593257,0.332495467495478,0.320183066068492,0.47208296990178,0.962937249514689,-0.462210824559177,-0.554600627406859,0.501257870691873,0.0173641084501024,-0.194717938217033,-0.0735309764606797,0.0766933183670331,0.765678938673997,-0.137092892105606,-0.278887919531196,0.408773216789379,-0.574424247446623,0.346641252519945,0.59941365705312,-0.538165890648188,-0.636610960000639,0.64024126915251,0.533952686974537,-0.45802559883896,-0.0622748242723322,0.567103716313128,0.701095440376921,0.455281906571844,0.414888423752581,-0.519144899649679,-0.47509203777442,-0.365225251059699,0.425823596298181,-0.655445171328164,0.0593839230637484,0.406662660607505,-0.325483685532102,-0.449235585086622,0.368755560929145,-0.615791302880968,-0.0930195711508344,0.410384635568254,0.312740652395466,-0.546540498997878
gene104,0.079856800998651,-0.630277726280728,0.0317760540707342,-0.514523449290925,0.339428867633008,0.455354235263015,0.77208793482288,0.823119573739383,-0.0089106861157277,-0.339016970278695,-0.459149915009928,0.102187078384002,0.0348412318345291,-0.427990733010012,-0.82750850755207,0.491375808770009,0.614717316773712,-0.106058842616053,0.0631334154114578,0.356442966592683,-0.643091628232134,0.262823330720479,1.14744508870489,-0.940889664575923,-0.535249071310396,1.02367814477841,1.08996263518244,-0.141643421204683,-0.703614943299291,0.598766608486556,1.0359854206024,0.198172944749964,1.06304122724898,-0.466396550577968,-1.12078362656215,-0.476825694444238,0.0225166530558938,-0.570958171591947,-0.0200096495031828,0.704416889964662,-0.814702235720305,-0.207031858859039,0.574312761865417,-0.870129382110907,-0.492699624459852,0.970088270740475,-0.0382014958096012,0.526641095471501
gene105,0.476522517467031,-0.0916012805880346,-0.1653891223481,0.747161113853146,0.104711883916854,0.442252808107167,0.0401226611353107,-0.617657706638133,0.461324834560373,0.577866563687949,-0.965851279624087,0.223530931326118,0.723392599554258,-0.459016121294814,-0.810422907951958,0.478252152139904,0.291010287187707,-0.58467778246687,-0.243940967385651,0.630053989910857,-0.496491741213729,0.335122264491048,0.768421751028544,-0.630709709156214,-0.534368509458888,0.144670640587421,0.269541645481121,0.422317476004237,-0.573256015613108,0.544461419273961,0.330128381487149,0.273633854188538,0.503488160032038,-0.193827087866396,-0.517420539013319,0.581074638353897,0.0320271181798459,-0.944847379728947,-1.12815316260404,-0.0060599630528319,-0.892820989205046,0.552931133038045,0.589924141012947,-0.46469055240485,0.292156524220185,0.454359690606948,0.50878610073461,-0.329768431938611
gene106,0.332364593375977,-0.476258619237664,0.334581763797168,0.527428141953141,-0.759680343593699,0.256796138544552,-0.398410149962608,-0.771638907042148,-0.390968683191782,0.392663786128242,0.119479162001862,-0.558963775706539,0.408066360818422,-0.0391559627272876,-0.266987263978736,0.371549546750554,-0.0042225267332358,-0.593924353680477,0.359579859891082,-0.407682732506826,0.501154378385936,-0.80790522750555,0.436472380231413,0.356274737219775,-0.169754814318081,-0.428292089138025,-0.112236352109598,0.636153053548506,-0.288400194922481,0.0655521890539653,-0.0488391629156477,-0.500852184095733,0.0865986244689968,0.331858163461668,0.0200141687872465,0.6594889928709,-0.506225230986401,-0.294128938821179,-0.555984669140804,-0.413998435894656,-0.550193663197836,0.371235738830021,0.28012827620749,0.29616448385541,-0.317804982609884,0.121184640458018,0.718281820312961,0.393291005325622
gene107,-0.693523173648667,0.571695694990047,-0.715275335094348,-1.05809693987099,0.897254170873976,-0.452826431659668,0.748537400233484,1.29648850450917,0.527898036230099,-0.718019864887556,-0.543366348108728,0.728969391395073,-0.200570947859179,-0.318197066312757,-0.140688931201803,-0.2409609827453,0.620421162041992,0.3547399695375,-0.585007802673055,0.630193233034822,-0.479911590601651,1.27530556196583,-0.0095897957845343,-1.01079738481068,-0.26958953568163,0.783069147926349,0.450032333629528,-0.645423196655905,-0.348455221919067,-0.130562366070714,0.786959969200477,1.09682381130148,0.371892932578777,-1.08755740420184,-0.912379910591076,-0.592407511642731,0.587711058523677,0.0365936231713518,0.606513614706066,0.995494975205446,0.449698401676715,-0.941832860453662,-0.0239506590295701,-0.740738650033508,0.472631331818488,0.0145563391553511,-0.635300827923292,-0.85318710148913
gene108,0.132134644854325,-0.360725283881633,-0.347165118336569,0.547653110600695,-0.466420053263934,0.483927700758576,0.281734966451609,0.125162738614781,-0.0692124769340683,0.578923170844805,-0.291183987776698,-0.24685166368576,0.597934125911792,-0.176696478006823,-1.01118385505743,0.311164520989239,0.318298332048935,-0.535297202590166,0.204712411330547,0.10372944197337,0.453276084770864,-0.115543875416672,0.557216244179633,0.423694579097354,-0.337755188785466,-0.201188526125976,0.15116467287926,0.286728184399432,-0.401259058432233,0.898536173132495,0.303094731264339,-0.198398502457428,0.473675945492175,0.467295660708313,0.0696524274197672,0.119910391747437,-0.33022987635871,-0.626730597368472,-0.470832824347678,-0.35244602107293,-0.784427240097906,0.625010886754206,0.451982378660947,-0.0930802734763174,-0.675807782769599,0.1096364862003,0.328865840906363,0.0797492750160251
gene109,0.290414829868847,0.768267521221254,-0.540957226344126,-0.185885474030571,0.574802051796703,0.1018647882786,1.3067082476844,0.474116820308464,1.18916289356479,0.0947959606722153,-0.473361950706534,0.384444087610629,0.0624231994504756,-0.543209841612635,-0.0354409615145441,-0.0653456873103479,0.766070977538524,-0.427482234845763,-0.317271369369276,0.963513812699454,-1.24147160257351,1.24506657563515,0.508278144348513,-0.916377774407766,-0.945499825523205,0.987816392495382,0.680118837318644,-0.437342003606178,-0.81762324271367,0.352905233144322,0.633644015925343,1.32573120213101,0.575467984094622,-0.640151924173999,-0.802874328111175,-0.401514331804257,0.771363261173955,0.119641751566683,0.706216804365503,0.834521781762693,0.290197840729693,-0.849564327869057,0.525455453465943,-0.770614231082146,0.0185412392836816,0.946095273979392,-0.166272752474417,-1.10324908449613
gene110,-0.0495303318065922,0.355179037657093,0.353475389505559,0.227043971297984,-0.543314397078376,-0.401746142589769,-0.853332684132548,-0.765663733740537,-1.33272584192764,0.369748986949367,0.509931639408409,-0.597105876755943,0.397302553836406,0.530675969361027,0.812298574178282,-0.294673322603904,-0.84984305455769,-0.517982555760785,0.939832555406641,-1.35359360993401,0.476160065162828,-0.451577021515388,-0.62818972534328,0.702299876320771,0.452423153407514,-0.89900718212578,-1.70810287563856,0.316893688385413,0.905777817862616,-0.460426456782021,-1.08165077967785,0.104593779074969,-0.936855022597229,0.758467690183339,0.702018496081038,0.184442738377027,0.0811626320138431,0.28475421903464,-0.209818742960025,-0.231266995626109,0.167186013413218,0.322505004583616,-0.498663345185018,0.642203848246634,0.493477534797789,-0.854952185355576,0.0264659664878876,0.364495356911874
gene111,0.0645250264583018,-0.228065241184253,-0.50316293606975,-0.220973520747167,-0.0024043386748604,0.632273986219388,0.848197764589116,1.07022194697411,0.975274605398322,-0.501722451256449,-0.525202215471503,0.0651204804233208,0.598293067361444,-0.778660698595497,-0.625872939465717,0.749999899068421,1.07756761690769,-0.023354235678937,-0.641706037838965,0.810777564285887,-0.915665014019519,-0.107241424632977,0.474923252331151,-0.861646387453247,-0.82989955866075,0.553850733634488,1.00464351438486,-0.0931837302436052,-0.739607146847721,1.12715960662611,0.988055565107653,0.694755242743387,0.845949343772412,-0.0277742336818423,-0.898961874342946,-0.752563819821954,-0.194101571575638,-1.20360305768301,-0.0673514254809165,0.629731142520459,-0.40830791230608,-0.511922811480541,1.23546119156332,-0.401797019437495,0.122039988819461,1.04889325818241,0.211369015386128,-0.135879287023304
gene112,0.389920027106888,-0.120823033690191,-0.331758088604006,-0.157508560953226,0.141584767724528,0.420041401447397,1.09837922644668,0.475911068269299,0.884396754219193,-0.346139255574968,-0.793374776337293,0.557054302096965,0.310395687690418,-0.68290216232346,-0.721691149521826,0.451177112941143,0.57638625937765,0.121420544744905,-0.678972319565614,0.697728107057547,-1.02549132678355,0.697400816659463,1.04823397540421,-0.670493359335808,-0.446669268530163,0.965487126183066,0.701550748398845,-0.300888119550501,-0.631450038741343,0.409755467224357,1.26466617615497,0.565024540996738,0.743260763991225,-0.595791325384911,-0.822270812640364,-0.533157751984771,0.123598133582792,-0.640624262838986,0.34982096360728,0.978022680751639,-0.273063949074988,-0.608134835540913,1.28001443518215,-0.760530762677135,-0.416187456104344,0.570730210663122,0.430379213445576,-0.536249211129001
gene113,0.405013102289463,-1.04990029394407,-0.0268505892399467,0.603845770454271,-0.686915320590129,0.984501920979174,0.257202604268564,0.104112570827306,0.243544408066861,0.369078415742133,-0.66887980606532,-0.665797235845122,0.89296442839468,-0.82466927670211,-0.778528890898992,0.722242006012,0.388654324841577,-0.953630855516801,0.6259498193525,0.503687159750431,-0.488589661208969,-0.39240622925273,1.07246878140266,0.0876883301257386,-0.748238392699684,0.0016861972649265,0.103735584711002,0.742004280318794,-0.893887068774159,0.885231162480353,0.375644771834033,0.200025896883838,0.673700531160583,0.197321543973348,-0.148738068550054,0.202100477059974,-1.06495882205937,-1.02593610471534,-0.883290498517454,0.291979123767579,-0.984053217339255,0.382498599884901,0.604384952343004,-0.140043761017035,-0.914220378763425,0.807094149045699,0.535662304879963,0.0471642787183528
gene114,0.563111879857001,-0.58736891097048,0.129243870322378,0.765983924998931,-0.943645484613695,0.0897777316680378,-0.196376514146546,0.171490145390009,-0.314326200954186,0.315621335862222,-0.189895363117321,-0.415799492425398,0.875282788755129,-0.279229628096468,-0.623816967555918,0.627936740424742,-0.657707926903314,-0.66415409469464,0.387914749233411,-0.314611905949373,0.346986900434756,-0.636646481997831,1.29009286802052,0.0656538616113407,0.214398132760717,-0.121760754795921,-0.0232012771973213,0.19003385077053,-0.717002761688372,0.714465531586879,0.587717506970744,-0.772083155613679,0.593168329351729,0.691104594556339,0.308921295739037,0.809996224719227,-1.1154334889233,-0.260434049222761,-0.473324893503857,-0.65252179078766,-0.232699466269263,0.526376973710571,0.0699627206982534,0.324873940807961,-0.417486912073657,0.383843077158825,0.410761396498953,-0.0170561420815784
gene115,0.348159703726069,-0.632935368382353,-0.0244509131438504,0.274664629223702,-0.555778399670588,0.654168018498977,-0.29140775298079,-0.666340258719449,-0.146388838563069,0.513351705985676,-0.379127838165569,-0.638333346678554,0.317300025680555,-0.223520457032969,0.020163281699669,0.933378084383302,-0.162406177380697,-0.701818286306006,0.51666123421912,-0.474406015985172,0.261926557220929,-0.323331894070057,0.473320625294857,0.252647761656715,-0.0768818406035386,-0.0196020402368618,0.105158400861205,0.712390621519739,-0.0378363141756687,0.562046705997984,-0.10561165527172,-0.41938822637856,0.198747485923002,0.350712680279246,0.224419618109873,0.706693985882768,-0.499982806986998,-0.391217725615668,-0.209309296833178,-0.171326058079976,-0.866581611707735,0.524612105750999,0.306645990858536,0.382921974815547,-0.639923225914152,0.283994718566864,0.53637908822488,0.182887242800498
gene116,0.594297095270342,-0.277964387953991,0.825974080173359,0.0576063047206585,-0.194544217267226,0.221030310836505,-0.229678706663685,-0.449663943173404,-0.789910100873076,0.409573609766173,0.557498567256247,-0.537955541078753,0.10212078343985,0.527240445183913,0.101601781685068,-0.395052118116572,-0.659854278764091,-0.227660776823846,0.448186427221157,-0.656452966453735,0.703933086807584,-0.385854289286274,-0.403221285034407,1.25122259351144,0.327899747745072,-0.608976709333515,-0.47379494527082,0.790499439606313,0.310365125658081,-0.2502714051686,-0.914227359525852,-0.608361048604285,-0.952633967648679,0.744995448016549,0.54399044701951,0.378527721644896,-0.368868882198504,-0.180477208908814,-0.260612980426895,-0.600401931256278,0.13080551962705,0.74241676425538,-0.597006340206778,0.87817785056539,0.0007825421281172,-0.26738454609241,-0.202175494874063,0.327615368845095
gene117,-0.228454115498851,0.0447743722202458,-0.537336474550753,-0.144689458099448,0.476536312163217,-0.0819821241489096,0.911083045040223,0.883595329369959,1.03164730278301,-0.793983887916565,-0.657143844290486,0.683050424909011,-0.362505746396855,-0.65992253999638,-0.113657495113767,-0.159460401284119,0.866567446699,0.450509330571183,-1.11777075570865,0.669701669330425,-1.34229367081589,0.437730807114493,0.371606232608216,-0.92109871833441,-0.459413259006549,1.01203209201995,0.899230743486269,-0.936907211016726,-0.311136238290224,0.0152272438035215,0.831153291944025,0.990441213199934,0.78620295730577,-1.07161631138578,-0.793452326858909,-0.778262781746207,0.396926805332872,-0.144141975819043,0.837091291628587,0.932630152081836,-0.284794162539762,-0.601947797203126,0.329682985225902,-0.557170203267701,0.259407295528764,0.426676775020561,-0.231723368784653,-1.09365759616299
gene118,0.478357862143036,-0.905620187018712,0.639962200278685,0.751491470713714,-0.951017437925632,0.352580031035341,-0.566503230965289,-1.24905996879315,-0.371055943666334,0.723917635332008,0.125438300230299,-0.653418954484699,1.1570132546897,-0.13089883039023,0.134464109201752,0.731421427309949,-0.507669066070498,-0.378629140732155,0.71218365063635,-0.726494378048752,0.451949971705112,-0.675643573839628,0.44817667520225,0.475354153243594,-0.0665049386552409,-0.760343523008917,-0.451140186293248,0.798046365334933,0.136510940995505,0.0044365748373581,-0.161885096464562,-1.18127180046506,0.337999236491809,0.662864348385546,0.478713710033296,0.404793918569594,-1.13479283516869,0.217481157004557,-0.833394905298649,-0.547479558945203,-0.067396158382705,0.443735112865872,0.287055278634206,0.309561993403012,-0.607509341749637,0.379139522434706,0.817791422006605,0.679277544535716
gene119,0.715223509623077,-0.722840910505947,0.194806409169026,0.612011362423104,-1.13495614133972,1.00453582311009,-0.298883395536644,-0.992684987797857,-0.28203109842223,0.468618108167758,0.0774010433944284,-0.500056445261895,0.879788226801282,-0.338085682744863,-0.255333409715838,0.268664235732399,-0.120054058913125,-0.704569499443503,0.891928642472844,-0.677618490043217,0.215082995907254,-0.673125693143997,0.269168013042787,0.592933776092236,-0.382043162018041,-0.393807839449443,-0.44939494677439,0.63392722217898,-0.100814653077984,0.763245216829938,-0.213238745170347,-0.844114132392792,0.0730635026948845,0.491972945825217,-0.0179244427349825,0.791844622602014,-0.625597852538815,-0.500585209229377,-1.09510137922188,-0.422007711985421,-0.459975362814703,0.561019395168506,0.298078725406455,0.0658699615655587,-0.741038489666381,0.220220429507351,0.64747661452446,0.37621283324373
gene120,0.708451105098341,-0.848022148394198,-0.401898187403174,0.614123257214346,-0.719784257609033,0.568046750220209,0.400620123880946,-0.758788071487102,-0.254671064281232,0.50798495076698,-0.497669305151801,-0.927803186197402,0.220613084147243,-0.080312071231351,-0.583991977876055,1.14608069531838,0.508565138521914,-0.819361643671331,0.25680656730125,0.210835835851858,-0.843315377270923,-0.23028188261908,0.238693076223854,-0.208613025718823,-0.745470705474495,0.300138521867147,0.482863172606723,0.538148914771114,-1.21933901271838,1.02233503493175,0.462096440740027,0.0049601734636359,0.594291426831131,0.0953055152028267,-0.337377283592225,0.840390649312588,-0.609945809920448,-0.382154360483483,-0.705041301120835,0.180911817956601,-0.19604801726777,0.266753626221154,0.460344523873103,-0.484806579829305,-1.02942669816908,0.82410527984924,0.900769387471911,-0.0583861569363855
gene121,-0.623922586319083,0.48569198155519,-0.460973777831009,-0.804938814760397,0.57993696253095,-0.184239697819404,0.967814014656916,0.464311057822805,1.10275910114271,-0.718958436239971,-0.307040912963921,0.620412159233809,-0.213574936305532,-0.344161191689551,0.292112277803244,-0.159086002145505,0.649764767934905,0.416204598496184,-0.711455269508027,0.658310306913406,-0.608591483542242,0.977409288018187,0.0401710521700815,-0.847223409980562,0.008906222304835,0.697606255932304,0.306390585187333,-0.520152720037694,0.0106030725059948,-0.393879402497609,0.565060246581875,0.825934824230865,0.210193556900444,-0.795172388803431,-0.646897492520646,-0.693088390317691,0.628812213328696,-0.11500506734035,0.534754812002085,0.808019766571939,0.386931685876674,-0.963292753414137,0.0420710107703527,-0.328548126336756,0.345122394780092,0.235325616907907,-0.3969974947584,-0.919433897323784
gene122,-0.538241989170761,0.663758547477534,0.533941053756179,-0.641059141009207,0.889457528669475,-0.898201514722574,-0.809673765538893,-0.0080454789162529,-0.497326426260748,0.0695910641142054,1.10805842395294,0.508491563876424,-0.749477037079021,0.584136189727355,0.801482606525332,-0.964092110438333,-0.978335672588669,0.420943912366395,-0.414172915247892,-0.710864340191534,0.804865120692101,0.244142026087594,-1.04918938294173,0.0277946732589104,0.703685541522764,-0.442347118338775,-0.832320824753507,-0.245246056831126,0.888864608246055,-1.48627736165152,-0.876750437224228,-0.105185519297948,-0.467672208827562,0.258443473133539,0.772590092125309,-0.254493619420647,0.439949553278292,1.32720959029768,0.786545736126244,0.261397222628535,0.742784633214435,0.425844085758757,-0.490285991829732,0.539459193706099,0.990437493046304,-1.24675987539843,-0.465084015531311,0.650554514278967
