symbol,R2_P1_T06,R1_P1_T20,R2_P1_T20,R1_P1_T22,R2_P1_T10,R2_P1_T22,R1_P1_T10,R1_P1_T00,R1_P1_T08,R1_P1_T06,R2_P1_T08,R2_P1_T16,R1_P1_T14,R1_P1_T18,R2_P1_T12,R2_P1_T04,R2_P1_T18,R2_P1_T02,R1_P1_T12,R1_P1_T02,R1_P1_T04,R1_P1_T16,R2_P1_T00,R2_P1_T14
gene268,-0.511956268462997,-0.775463344436287,-1.34486450565029,-1.8886660453856,-0.353366200430187,-0.934086609962544,0.793227373900393,-0.350103080892704,-0.0697624081657806,1.41295912409349,-0.929518133064723,-1.08617364028287,0.902494949874238,-0.0042433695186678,-0.27052528570294,-0.425991571902248,-1.05243450483718,0.0942821925226705,0.517858766508416,-0.173956384277819,0.0814820490337642,-1.48627922511374,0.0710575226867069,-0.0023136227253283
gene269,0.445641676739972,0.582320368216349,-0.568859913199961,1.1632854631176,0.270803868011324,0.212723969048091,0.322347501510866,0.961404392316277,0.612769436837126,0.14103488485964,-1.01396917410618,0.265217831772931,0.990636998991054,0.313656691868955,-0.479218559479601,-0.698431404211492,-0.228515138591732,1.79864989734368,2.05625097799231,0.0697194289529761,0.480813307496105,0.40695471682947,0.310930190432603,-0.377999833182743
gene270,1.2218613812252,0.0632410456963631,-0.0833868277337529,-2.28778812914456,1.67380431116881,0.509983338414849,0.354261226562044,-0.535268489114545,0.0873407177220463,1.06088026866656,-0.0590933412775032,0.780624672640708,0.668105516300033,0.10804667748224,-0.476784858527159,-0.105782728434026,-0.440515728842103,1.66937445203703,0.360247548796744,0.843752022300194,-0.327824402996916,-0.149214204009561,-0.559961489405745,0.363064523312892
gene271,0.556134233206188,0.209087733741917,1.33543965519689,1.08641801473567,0.0046618096160808,-1.25261460264346,-0.6129417626544,0.390450479786181,1.22849474515672,1.04441911648492,0.320527839420634,-0.115357276059211,0.732183479077719,1.96951381790628,-0.216561240489745,-0.1491813099675,-0.383762601138477,0.700285685489083,-0.898512864679569,0.561949089013997,-0.263748927776568,0.425621788122852,-0.0682832254515703,0.0724721992683561
gene272,0.18471916231915,0.68864314697966,0.969035665260222,0.0719104371785238,0.365648005935658,-0.509856830345541,0.38650517425002,0.485875202324294,0.433804955711134,-0.476852649759121,-0.768401624235312,-0.229862100617842,-0.729397782462744,-1.0843835491532,-0.112478247304358,1.57590883914096,0.832944575026283,-0.866619167898984,-0.0173579236585677,0.792118186317144,0.656445105633526,0.48403405269259,-0.400306669441359,1.88460758993781
gene273,-1.80514482724069,-2.29196993986313,0.362249670291192,-0.410837454610692,0.0675129333993197,0.55478646042897,-0.662998644265084,1.35437989610942,-0.54167959768999,-0.711892396325746,-1.48248257399227,-0.395887358779663,0.560069741667923,0.279679023584928,0.603727208079576,0.195542747843756,1.18588770190733,0.0227489599499183,-0.0154967348769128,0.52085652435145,-0.370261323942635,1.07092577144683,0.0045887754220956,-1.14115865971879
gene274,-1.35624149918102,1.12723303342905,-0.468550997566929,0.288471521584801,-0.80017729755421,0.510223269364893,-0.0534735418010261,-1.02463911378283,-0.977371480628454,-0.253912002718245,0.0714837468246958,-0.096771962529355,-0.101659385645475,0.585711258965808,0.615220353311775,0.225785258832958,0.414787743601423,-0.182584243085784,0.2644241451307,-0.134054811077709,-0.0261083656144264,0.158029827602989,-0.0935872579783058,-0.157748899135754
gene275,0.179977171981093,-0.141143190071669,-0.554011116134705,0.807456545158743,-0.190191014887201,0.342942368244951,0.667105858042556,-1.90114954534527,0.939127777800333,0.105898538625774,0.0461631566217316,0.623537966935999,0.373328964725601,-0.504995671601938,-0.0004244178339855,0.318586829531599,0.1419408606194,1.67319900630091,0.385961608100705,0.419168241626254,-0.538026783796449,0.115430956226636,1.0122881302002,-0.292957559740371
gene276,-0.717677336773142,0.781174113749355,-0.203775995724306,-0.369175834064627,-1.3803387143589,-0.473249561809294,0.949561783469914,0.946192529397771,0.882184405033925,-0.537791943961119,0.752681541880853,-0.497173572495168,-0.863257942466367,1.12710444736213,0.912843752990844,0.380961357931302,-1.45169210731716,-0.294073909822564,0.696369955997122,-0.59477672275522,-1.08554156206524,0.62560692951337,-0.485952844848466,0.31157263112318
gene277,0.0141494739359242,0.566015320807693,0.727050696926391,-1.51233202146087,0.158560378644286,-0.49195671407238,0.0496297628103822,-0.356400893298331,-0.581361023840268,1.29037252686219,-0.173163302726084,1.12996936284605,-1.53345492288399,-0.0273290435899282,-0.675862657841901,-0.831731946825375,0.612431000468888,-1.05276008683503,1.10836698179597,0.876848342795106,-0.951466669852949,0.312183677253497,-0.107373357280813,0.158305169326489
gene278,-0.189827722678086,0.624620853909608,-0.176581513547498,0.239914711048202,-1.10751387685857,-0.38752599675005,0.0636855504227299,0.175284726720583,-0.695428332092042,-0.246026637207238,-0.555063499681653,1.0923977692227,-0.709125092866011,-0.757982568615682,-0.440097080161617,-0.387700152071764,-1.14424633765464,0.0018564779320369,1.15195003589396,-0.334391978335698,-0.335353417621583,0.05118515430494,-1.02523206188124,-0.400292644330759
gene279,0.867004607185377,1.79246033298431,0.540892322642844,1.28600557747616,0.690322764965006,1.03479581836334,0.958764331955169,-0.377904419093438,0.24797238705212,-0.104820608412999,0.891428321943599,-0.380460659233174,0.194328138357228,-0.370513994185764,0.674953553793134,0.037739943642759,-0.773064925021003,-1.00224833121629,-0.585103388774458,0.347331983757018,-0.0652068909714561,1.08646445843547,0.378606886658666,-0.494980252702622
gene280,0.216438974275644,-0.208047968473928,0.355937377686405,0.412743031096066,0.0410055389620689,0.443029838125645,-0.608768963119053,0.396327217634712,-0.215740552589136,0.129783791062254,-0.448756803452726,0.517011995752976,2.34758528129272,0.592192415734533,-0.472717827097602,-0.683126886557012,0.161612977693148,-0.57712265999687,-0.616899326548005,0.168313953396678,-0.439404980057475,0.278041657292131,-0.583694453781791,-0.815904091436095
gene281,0.819910209471627,0.811651808378897,-0.664271760890835,-0.646823731330473,0.314347144662616,0.585555347063853,-0.666538463557079,-0.487570964984623,-1.30744936399025,-0.404848922353244,-1.25411534799584,0.0862255917858108,-0.636442169304109,-0.0192996660112521,1.7741710284524,-0.0152154094972608,-0.102498848092876,-1.33663065209915,-0.36878154291046,-1.83402518446555,-0.722164640779903,-1.14887395662194,-0.690325616992501,0.182260331016874
gene282,1.65329680345883,0.0889541561596572,1.19160697972701,0.920132547205322,1.54410675936337,0.48367287593708,0.118092233856232,-0.455725521751424,0.526079363478203,0.796993524906735,-0.189278155547699,-0.107506076130332,0.180423788969731,1.05925921268525,-1.35219187310025,1.16927486576602,-0.752309435845881,-1.35276019481247,0.733415245412257,-2.06620909877428,-0.129475442730284,-0.498312064679344,0.401768324526332,0.61972478775664
gene283,-0.380431861636209,-0.0768765755365586,0.613085921354116,-0.35245180530705,1.10422633710433,0.861664004321661,-0.340934347600198,0.013416906304459,-0.451449861442391,0.59113483826675,-0.270215363309083,-0.147544657652511,-0.429183215777155,-0.997733107615672,0.620383017652693,-0.288835762290831,-1.16139292167493,-0.491483682078388,0.209354374318494,0.053909056262183,0.9297993902571,-0.807298771879997,-0.356396691533016,1.25976855483227
gene284,-0.214318646522692,-0.394762405921332,-0.371944955956461,-0.37260280564712,-1.22259065224859,0.641067103897436,-0.491966193010625,-0.320294080603208,0.232396179104401,-0.065037514766204,-0.704416889198427,0.0323705028022121,-0.615762818380332,-0.358000535539371,0.270764131207186,-0.685387902727585,-0.849223371140688,0.0192802374293556,0.209840585753595,-0.451687955685329,1.36995572171174,-0.149995091210342,-0.0794493660821079,-0.607712656752634
gene285,-1.1062497455186,-0.365371515259691,0.325636691656237,0.511087070335765,-0.257929427432383,0.929353293079166,-0.419942594148636,-0.505904012175497,-0.425522346763721,-0.474541810114958,-0.514480541548175,1.24787727619213,-0.0968186881985295,-1.23109240656517,0.678931989062105,0.801161478451932,0.642740769201578,-0.58138602310425,-0.905462140871522,0.0548658931061576,0.339581639027301,0.150217415912682,0.264793039750712,0.402206300101735
gene286,-0.463878320421462,0.279679686741514,-0.159326567961304,1.34287551114314,-0.916906708979692,3.62858974870426,-0.362715719314732,0.630185798126698,1.81442009263402,-0.826043583558374,-1.17002036381125,0.5197697418112,0.864085563536206,0.17511512334129,1.49772056640587,1.06590231935483,-0.827351036947523,-0.68227237864831,-0.513919980252888,-0.474785866659354,-0.374271742631365,-0.522883226968652,0.100536495589789,0.0244352644699022
gene287,-2.26440356422196,0.574104496657839,0.529199676492697,-0.572489285973004,0.17130674221455,-0.573731458386604,0.563229513409478,0.163893298821986,0.0078632026748519,-0.256969159634695,-0.896407511590798,-0.241258044933677,-0.941826370550389,-0.0859615944405681,-0.203960145219058,-1.60872650636306,0.0626591656163327,-0.720976871327722,-0.610143715526047,-1.59061659586725,0.350295853472131,0.0479157299236001,-0.151534448807819,0.591839649712425
gene288,-0.791022139539799,-0.544950772781769,-1.26373719105277,0.447484575844861,-0.339879022669933,-0.396719124168163,0.385573687728697,0.807160884674096,-0.892264120037751,0.301965216808037,0.135435199251246,-0.0639036653074487,0.611890716626858,-0.132814687953501,-1.40415090423302,0.489203697873299,-0.224690577226433,0.0340693632753634,0.720738791043383,1.41097652089282,-0.456364153303685,-0.736555923797728,-0.583130898019016,1.48967778137981
gene289,0.980886998355496,2.24233376313342,-0.315562861657823,-0.276022611653715,0.98324176247378,0.484123886743316,-1.21029009692611,1.15779264463634,-0.666077619070638,-0.402860940634792,0.2244130337775,-0.967931922843206,-0.269449007290896,-1.22171792719481,-1.01403263991071,0.0549370617345604,0.646567047476077,-0.0869515644821658,-0.712759994023665,0.639956204099659,-0.368515758894161,0.754448263836462,-0.302617729004362,0.569467923592575
gene290,1.36242827217058,-0.23459325870327,-0.139415116188114,-0.205956774896516,1.34302178907803,0.928587158357997,0.126609977857431,0.0834559916905517,-0.707350870895783,0.196060378251519,-0.605821948882426,-0.299314091459815,-1.58213740122648,-1.14766753293296,-0.249403712080828,0.47459818436616,-0.127073666807552,-0.465638812072397,0.467757597582472,-1.14435581011434,0.0674742491479887,-0.140750526330007,2.86476824010814,-0.975761140362155
gene291,-0.656762932507289,-0.333601104989431,-0.819096278357352,0.196428595961428,-0.378201970590642,0.0015986933302795,-0.860642687821534,-0.338903385426484,-0.765340671372596,0.554086181055426,-1.01054297065761,0.980234369951963,0.0105281968487185,-0.188767429108418,0.266581731528543,-0.521581283082928,-0.270172284713002,-1.10803063005203,0.633460019897048,0.676909396494462,-0.320664599657427,0.69898825993265,-1.62912184150475,-0.353135441975755
gene292,1.01110439455514,-0.837263256924194,-0.310876634165128,0.343062075974752,0.351758061212638,-0.791400330651424,0.814824997895991,0.791811554998657,0.18360031551654,-0.750206456657913,0.200996281640343,-0.010171562837093,-0.660908343363399,1.65048536221618,-0.400757040053647,-0.711607634774066,0.620784773936836,-1.09311887686942,-0.769588417037042,2.17575510067374,0.0906900218133549,0.277949955132964,1.33566982576241,-0.76104960255897
gene293,0.196685796902933,0.402591069199939,0.452628718797187,-0.133418538821809,-0.103527252708781,0.775107409911818,-1.52583639800946,-0.904295246795212,0.38247124734302,-0.638932744837174,0.240051236450159,-0.275412114623892,1.33129082629728,0.283675383458022,-0.0796634966162797,0.860844522565503,1.21118593458113,-0.496933581302469,-1.39172844722678,-1.66448341671846,1.57082797261388,1.76775393887843,-1.53435753406173,0.356663422177838
gene294,0.0742614828790952,0.820383686219484,-0.242580335644913,1.7646309515214,-0.650117695962668,-2.77812988874965,-0.75331712627356,-0.179508890246281,1.19801744845578,0.892213007675836,-0.594292591751994,0.486106891595782,-0.0609966818853386,-0.287186260184003,0.350621475280861,-1.06765162562305,0.192460674057084,1.68729679376057,0.864477810455189,0.28525489253378,0.134673876031142,-1.65029006765113,-1.25875465932818,-1.22043720732609
gene295,0.400471859406734,-0.372117483765231,0.390220137173177,0.201703791993449,-1.15134719355717,-0.370764000666675,1.00090545215937,0.505516925606636,-0.898710614199967,1.05813205494595,0.274798177442965,0.599826643034482,0.530685418020993,0.82093405215156,0.062035179016126,1.40819758328154,-0.92977995269428,0.565576080441648,-0.357060572202905,-0.345428377199925,1.55503813326259,-0.530789899833287,-1.60215900460445,-1.40429020114728
gene296,-0.534722356247444,-0.0494181252267894,0.117965188949973,-0.423009495954662,0.906479373034485,0.662719504871917,1.54584484774397,0.434969051544881,0.919570188649983,-0.0501921775028677,-0.619914178183582,0.737803033017294,0.257123269896047,0.615352082396306,-0.561264495499591,-0.2570682562681,-0.910881095473332,0.805908966604747,1.50470832656197,-0.916656186411644,-0.0155808686997561,0.251446566239643,-0.551294807602324,0.490487002998821
gene297,0.431342711599402,1.07103185077099,0.479107718668167,0.278873730049829,-0.524277853671191,0.308817555563144,0.114638318491723,0.279480747320565,-0.52069418728566,-1.33637844123132,1.23182862149817,-1.29863802972225,-0.712846197895916,0.908721645678087,0.808249649116611,-0.400916376693062,-0.13703968635013,-1.19190801220335,0.536874374490306,-0.137453267809353,0.580131197074604,-1.0150090936378,1.00919447516369,0.880314422372386
gene298,0.968336287385041,-0.672331839152977,0.326631201245051,-0.219479032350405,2.1644744975571,-0.734169778030372,0.48720390312353,1.72458361974424,0.328710165326791,-0.66107631982648,0.472809050113035,0.325957638006817,0.599397912334628,0.253748870416491,0.496415635251851,2.03710242525756,0.180896443613021,-0.455486952568837,1.88215907400773,0.534359357270196,-0.613647260698365,-0.187564457377415,-0.408599166227112,-0.0728110837300413
gene299,-1.32424956279748,0.299973859582977,-0.487491492758274,0.194548118132251,-0.021811162667801,0.0018666654161235,-0.224163417352879,1.23329746960119,-0.127951232152368,-0.346364730138668,0.375546573984397,-0.0892331899211358,0.790771595266331,0.12115683010297,-0.417324596315046,-0.296931081677231,0.349220476120908,0.244113662081467,-0.451038684920026,0.333653782919329,0.543387014902329,-0.669020094467908,-1.19895689054523,-0.416990097103277
gene300,-0.134826624333573,0.234476314396332,0.17133852352165,0.184703604857817,0.480065006151756,-0.525786851814488,0.153444929086192,-0.502956160436966,0.294268766673997,0.676611843979246,0.658942338186991,-0.139429224868657,-0.153399574875196,-1.05500018666122,0.165405318361248,0.279479412192266,1.35489034126206,0.708446116283989,-1.11623823139922,-0.0177584334287198,-0.248473719934745,-0.205274958633303,-0.608884964428789,0.632272055438223
gene301,0.488553179381333,-0.466886553077329,0.253574436846521,0.718460504512829,-0.307761856669597,-1.12231154197792,1.15067602694021,-0.337968675317871,-0.607649789112176,0.489093292293056,0.0186887146670966,-0.0136254881011151,0.8670075221276,0.572917319497754,-0.297701518321658,-0.907522077285985,-0.227794045590511,-0.0414191377253876,-0.371501292882379,-0.315960423426631,1.5204002702858,-0.573019079428927,0.0087267780047528,-0.39965393586836
gene302,-0.318234849036865,-1.09026046666016,-0.387800451103962,-0.500926505751186,0.436547650381362,-0.770214176149639,-1.09148225996451,-0.216485824798183,0.705616871446095,-0.132200323539504,-0.839873816330251,-0.80019877231058,0.176032125579515,0.109166298452732,-0.181042046994404,-0.390555811501162,-1.34819342631481,0.0897176562554479,0.574774245602168,0.636349694307027,0.176291710091466,0.472635076590819,0.585097841401667,-0.384141977018228
gene303,-0.764047545607716,1.01012153248142,-1.55983733643786,-0.0784810380317055,0.342360624961632,-0.172909990452403,-0.232253844688045,0.254395733702304,0.771769570287135,0.398694578054184,0.542732865549378,-0.42663526268651,0.673251035178767,0.677902177453449,-0.57673429102836,-0.099111471416571,0.777321396968315,-0.0722859453244432,-0.415681329587874,-0.816122791129215,-0.399096129094193,-0.872602034792259,0.0687347971313919,-0.621368666600792
gene304,-1.26145705756119,-0.470973757469423,0.154141952957502,0.186282304053327,0.5260321560928,0.475715906953073,-0.0960856887403699,0.676020697563763,-0.138992661061094,-1.0560863187125,0.0693241264503276,-0.374771708010356,-0.416983844458467,0.0454747797395975,0.130959266968132,-0.94615698549402,0.146436177060138,-0.279083433929796,-0.0414305545455291,0.384047231998956,-0.464462887310636,1.9367977165507,-0.157021313773896,-1.14989884929522
gene305,0.666507031104043,-0.350435953665326,0.282055827527702,0.328601447360489,-0.753339870327974,-0.167769343336421,1.62751789313969,-0.230141869422909,-0.0735550732633101,-2.52002057088864,1.06233801786725,0.446972027004878,-2.27268021605285,-1.63714789623418,0.176164849979223,0.0909127385039082,-0.430512769468904,-0.792597338112983,0.815328167853494,-0.308967765409609,1.42770209828611,-0.22674785640027,-0.412749502843849,0.290988375544668
gene306,-0.115107110479263,-1.07116811632878,-0.73047581765042,-0.577012040024113,-0.693080494322952,0.586096984995982,0.860839975627281,-0.026933513117411,0.494229305789205,-0.100017859861244,0.442519623020606,0.174738309439356,0.119686481034731,0.0154018083132653,-0.838409504003258,0.382653153451859,2.04139139159422,-0.172230675547234,-0.283984519475531,0.796092238010446,1.12523871567414,-0.963266008227111,-0.628347928251473,-0.20670615003469
gene307,-0.366008016226906,0.528677333864895,0.186702896474199,-0.387062276232513,0.162106297581896,0.496221591450786,-1.02699370350659,-0.495456500683008,0.803440128669172,-0.593244552816752,-0.451732911283448,-0.212005204846384,0.154350401384367,-0.284369100423087,0.777456208007023,1.31456628571344,-0.533816481046141,0.0847580359351998,-0.780437015258638,0.22313188350337,0.0699423950317865,-0.323868465038201,1.05749556570094,-0.616559040561253
gene308,-0.195176272866601,0.606014276032828,1.98299108507251,-0.8593261772541,-0.0483391768168189,-0.185032604377781,1.03089797063864,1.7611294674557,0.054189339124469,-0.298804831408133,0.929510518210961,-1.44907650214358,-0.801383282004128,0.615002457338159,1.0041690803436,-0.338232491259032,1.66955392693979,0.860683380775918,2.34639258268876,1.73600196958505,-0.52733872209735,0.0390977752131481,-0.0646542715639753,0.164430546516404
gene309,-1.71856538883961,-0.662183045158077,-0.601191750738586,0.584525858602286,0.877880014758134,0.938186236169137,0.085589395406968,1.00072535634342,-0.418331452930651,0.209345832529504,0.779581392605609,0.530287526741449,0.895786528159828,1.2528096371271,-0.863464255634318,0.650447118711234,-0.227862747707754,0.131448163714779,-0.114778908440423,-0.808988863239498,0.575555151206048,0.167717636928607,0.512047584445368,-0.4027284511108
gene310,1.1997519661341,0.108984803944193,0.499375176421909,-0.306914644776963,0.663162506758717,-1.04077323157434,0.327340028270164,-0.218678319815515,-0.417485460685409,0.170006943913428,-0.275097931060617,-0.777916479686269,-0.143645658766604,0.0710993277356144,2.95390279601857,-0.521544282213863,-0.931784126992684,1.02052900783694,-0.0564541578745977,-0.981770759930503,-0.246196818397414,-0.399245069898292,-0.243157079585709,-0.379478307384646
gene311,0.868232560894731,-0.335040914594342,-1.5616800352729,0.723377714518914,-0.496992855563885,-0.642881528295179,-0.913396885648935,-0.219961513622304,0.29392447548499,-0.0123694149924422,-0.285714083049528,-0.643135470068274,-0.864813814800826,-0.988561526427962,0.79573725923118,-1.26512384184813,-0.234115235530313,-0.0139051832882908,-0.414458450962344,0.782490172210173,0.113962976834131,-0.673397254751981,0.453034546347547,-0.0066872573497507
gene312,0.293867327381022,-0.194031415556393,-2.19397624139805,0.215286335820582,0.4641819100115,0.29078415922495,0.0298742604841374,-1.79853149951558,-0.889887368189563,-0.654378491110816,1.40074851380886,0.23169158618922,-0.377382039565019,0.367639559735061,-2.37012806634945,-0.40337489868209,1.17762791800309,0.959258091019366,0.755642262926839,0.203793243884711,1.32611426378046,0.455488457370744,0.436539733915917,0.572929956567602
gene313,0.486438384168956,-0.383864278952373,0.534741437991903,0.484424739506785,0.584093814803362,-0.362505680677005,-0.525894161332656,-1.06460299689435,0.753235557784052,0.860317593098005,-0.123446300781406,-0.550730672026249,-0.0582155264329275,0.305446764963416,-0.612715839284382,-1.12358127285598,1.13707043716273,0.635339765886483,1.19756258796218,0.493210843910673,-0.0147936427805778,-0.768077595251298,0.432096956244225,0.315627557944311
gene314,-0.439308251821402,-0.689366861086858,-0.159051048752474,-0.87901005360797,0.474260039311956,0.213565224464045,-0.501271402546708,-0.0704810639333412,0.242455362923582,-0.741666630457218,0.930521528405738,1.38607819960847,-0.293514920323169,1.35458906524292,0.273461327446902,-0.738807242126033,0.200301107851565,-0.172296688262437,0.0076979147620488,0.20364151249186,0.460927053980278,0.778197439815658,0.372332127355176,1.30548496115645
gene315,-0.739023578582539,-0.0111132672443925,-1.58058860930283,-0.235920629274744,0.197383360743148,1.15576011446702,0.366495293649558,0.640943701386387,0.30400459523936,0.600966610911958,0.732659440375993,0.0296703141198233,-1.14539646073768,-0.112916511760133,0.416354445191488,1.07190869640816,-0.546678430547493,0.0762604312113515,-1.60669191154592,1.38136970801237,0.0183333285745602,-0.471230501870279,-0.734850047097902,-0.50575015527968
gene316,-0.139450479019666,0.471957880409796,1.57807893239041,-0.841461913697777,-0.603518057809144,0.697607130753578,-0.0806724453775039,0.598394904642541,1.51078610974359,-0.280469582284783,-0.407114629606282,0.430487202672979,-0.520792431532166,0.0051642297943146,-0.0080406584705724,-0.932642061332181,-1.31403066452316,-0.215786673017092,-0.370478792636468,-0.353272449346416,2.03951759108968,-0.0509842840955136,0.236727482103607,-0.496386558617967
gene317,0.488606558240538,0.141829103063591,-0.329394569678038,0.395868727525731,-0.161843973075012,0.151125544291917,-0.743101164811992,1.34203088475155,-0.261593645643874,-0.463412959280682,0.223934653612616,0.052930457598956,-0.125806821463798,-0.455959870448537,1.68481194858266,0.413567615828617,1.18979025874126,-0.514066251822799,-0.488028113912352,-0.11648344643563,-0.725108990112875,-0.408065027922596,0.736820914853642,0.485937464174033
gene318,-0.311196672090264,0.362920571743248,0.518486285906726,0.0099282580567403,1.32163201826537,0.313189462831571,-0.362384241026194,1.01231247101941,-0.24586705922074,-0.69044733856626,-1.15223908388474,-0.302266265644416,-0.606628915719521,0.23441174737721,1.05678888664986,0.433055344530761,-0.242619006967111,0.181865018340737,-0.7103016213778,0.198747910064579,0.957686308789255,-0.929519980441702,0.241623139221292,0.543881958847128
gene319,-0.263275616434815,-0.675353348859417,-0.14110764761778,0.138988564448089,0.677411113931885,-0.636288224389406,-0.389480141341462,2.52309186571224,-0.0735418029893466,-1.65260805758105,-0.847056445240912,-0.746046856800337,-0.088492394186628,0.2010173176152,-1.38676842658632,0.0923590552927891,-0.062368820569609,-0.330772820052026,-0.0224258155166761,-0.173374526569103,-0.784361418458119,-1.27655864150278,-1.32270971537867,-0.621902497641023
gene320,0.513686500063356,0.40791719296982,0.416153510314682,1.02141903654262,-0.723436738256223,0.520788585898027,0.514734901129162,0.717608769441178,1.72373249547565,0.486076381427853,-1.48580957177787,0.74077688009573,-0.476770350048549,-0.314172380952128,-0.578272487028788,-0.37711094492466,0.11150028114034,-0.416635593355188,-1.87266508684299,-0.514277219312678,-0.0708984914177949,0.574643161887672,-0.383848721227991,-0.407204699598041
gene321,-1.04212020238563,-0.631332834560254,-0.355472634201475,-0.471326962046214,-1.5284857126639,0.598279184556629,0.290100649388826,-0.341664172851156,-0.0427280099894937,-0.488407652964257,0.478583468741937,-1.31528412696866,0.466578282832363,0.126674298768411,0.558797881265444,-0.581790807648166,0.0492239519441443,-1.56580298325029,0.0914706930430695,0.363053426774583,-0.309073547001534,-0.0802807031903933,0.661531988494384,-0.163569763003508
gene322,-0.154851665856894,0.439987895304639,0.0462992164803246,-0.907476340968118,1.06060094417295,1.09553112214811,0.611372316248438,0.966412047711044,0.34870830459306,-0.994118180182924,-0.697497304964434,-0.0804614851264154,-1.01509236628312,-0.835922549327358,1.0746613500128,0.432534011533703,-0.620640524824915,-1.28691832297494,-0.534859610309827,-0.367196357915024,-0.142692546215953,0.597116969639853,-0.701322415440297,0.571324232809946
gene323,0.287278013056006,-0.418090334131479,1.05500930365048,-0.377436907057222,-0.247892143045381,-0.864258422773112,-0.390362813220768,0.279931601583209,0.905635473571375,-0.368238301304124,-0.438115785967508,0.227583899146169,0.719250108328222,-0.61745001461943,-1.00139458640351,-0.850017901590633,-0.14021102112953,0.873000602147264,-0.46411279027597,-2.05516489879019,-0.0337698015863014,0.482468940321244,0.0181373622064804,0.161760247755294
gene324,0.888258745199019,-2.94288507687175,0.192106522981996,-1.48047117835936,0.111058937860965,0.333087435646313,-0.715528578575437,0.141530912813302,0.320614221835671,1.8260614066875,-0.738570577192869,-0.702624286457683,-0.0546785118512385,0.62174888351562,-0.173050021633096,1.59680663712953,0.76180098014241,0.433764240352118,-0.0689641549502399,0.41620695130308,-0.438187993392236,-0.0159479491084588,0.183566835735218,0.738302330793869
gene325,-0.973284278344711,-0.416677491845224,-0.812007568431659,0.670635668426397,1.54186790248208,1.88236937990658,0.388724242179572,0.317750312357937,0.484433543918712,-1.1755443485591,0.122094051628844,-0.221313165274032,1.14747449705994,0.626343964155418,1.20530985786372,-0.686270814681183,1.10273572467209,0.894559901546418,0.0310702645555692,-0.151421539745056,-0.501536076305214,-1.1079028736795,-0.30158459725829,0.273402061029058
gene326,0.384567186411059,-0.560306117942967,-0.763385990207806,-0.0700086735914239,0.817855988305319,0.188035554357627,-0.201782387434757,0.875612016405386,0.264453414060266,-0.252516142985403,-0.0693552737039409,-0.0808361898675313,-0.699415347826334,0.350430706507867,0.885394360100409,0.514422341959388,-0.402504394181669,1.40856395602987,0.504829219444369,-0.375332055417592,-0.0859914711986503,0.0510438681072688,-0.0609255653940083,0.0387512933427857
gene327,0.959688226536779,-0.256356573883861,0.734139162075949,0.819688232788321,1.49768399021619,0.880980481163278,0.521241883220249,0.734000212531489,0.172735002802846,0.70419369945486,-0.266267508069521,-0.35451616112774,0.905417930962207,-0.18153175811181,0.106091809358107,-0.404609962575766,-0.605957602868021,0.363844396702141,-0.438525912664852,-0.807193755520669,-1.58602671852044,0.112268830407438,-0.600928175731567,-2.21055911059287
gene328,1.05390629421621,-0.617165635848841,-0.639497744844304,0.715383210000012,0.66708621526269,-1.48961609414249,-1.45719460991674,0.471364886588298,-0.159687892920542,0.648198210866969,0.528404813223567,0.455329063291558,-0.741302667191968,0.272960236147947,0.232880717119441,-1.43649480481036,-0.374637569023159,-0.436291393757613,-0.24076239002188,0.650894761702871,-0.723069248885642,-0.312727031405592,-1.27750219782934,-1.21861064685644
gene329,0.799575821717712,0.493303909628097,-0.103197011582023,0.684982789264583,-0.959281727812889,-0.105734906156967,0.131713256451797,0.247806845423505,-0.29518267857471,-0.604065518261942,-0.455999927882834,1.12623003588401,0.49770351608994,-0.443990089948272,0.662518191652021,-0.239666217305639,-0.169597169636792,-0.436251719699437,-0.65111583807199,0.249576648990256,0.216057039483836,-1.27023184895454,-0.558116285682332,0.758105561461748
gene330,-0.431529651085448,-0.467816084398726,0.327977572806114,-1.01984207331766,0.78569413802431,0.342158883856843,-0.564578758284363,0.530911558197675,-0.966130827276708,-0.420005078221869,-0.0114414993094556,-0.368830869585169,-0.17022323624709,0.382870096754316,0.534216558247731,0.0655964783059041,0.542911594278598,0.957494950627481,0.003747066929787,0.186096920588812,-1.28347626287834,-0.806955162328575,0.183743821695426,0.750307516422859
gene331,0.118665465307382,-0.988499253304946,0.0141840587720773,1.62793348882789,0.667957955206806,0.347676131259172,-0.486309084485911,1.3855537829491,1.24194815971055,0.321051233919129,-0.531511883044673,-0.222360377246817,0.146871066687428,-0.344526921864837,1.17325918535738,-0.318292232966138,-0.882709150935138,-0.185249724902068,-0.408296566514658,0.563686700741315,0.688927249968856,0.224151480206175,0.806817622255232,1.26076761732672
gene332,-0.190745075576172,-0.342343124315545,-0.202442705787472,-0.464698544795622,0.149205050517264,-0.29628704688628,-0.12522416897654,0.658814737812898,-0.255732898460432,-0.072646253922713,-1.23918885635055,1.14274912915666,1.92691344984366,-0.30487657480492,0.624755004161289,0.158034468088038,-0.410603004922681,0.208665460784501,0.576433757254875,-0.2224736674481,-0.93171351547897,0.959178319774592,2.67301023971625,-0.271748409092708
