"symbol","P1_T6","P1_T7","P1_T8","P1_T9","P1_T10","P1_T11","P1_T12","P1_T13","P1_T14","P1_T15","P1_T16","P1_T17","P1_T18","P1_T19"
"gene249",0.696039902093124,-0.289842537048535,0.548620898044042,-1.20986338003231,0.446991804555927,-0.888165171063878,-0.35590557713922,-0.756353534068331,0.441534097617964,0.463677387794592,-0.00793685623051351,-0.69209825046624,0.411203604314226,0.440370320679298
"gene250",-1.3007084301579,-0.370542748292581,-0.794204529811482,0.618004906706488,1.16086788402155,0.0795765812155096,-0.575475042577487,-0.380145454278455,0.392806717565701,-0.0173243909823791,0.262561137833325,-0.24977374955081,0.15455171838862,0.53675027179915
"gene251",-1.06334523654538,-0.873805987393597,0.269783740651961,-0.966148362052557,-1.38986969841083,-0.387156004088403,-0.654704010806159,-1.47075725236023,-0.195594770316829,0.18446977970184,-0.799770547621656,-0.976238220923982,0.275880564726848,0.333920772889843
"gene252",0.795548397130482,1.67723510335064,0.180048177680936,0.602418732236501,-0.315134755458558,-0.845092226169046,0.220669081546633,0.49425453028208,-0.527714111551293,-0.472719273658187,-0.806420718872416,0.876554599728221,0.0594380883194649,-0.687402994258214
"gene253",0.281833778553013,-2.00663684988786,1.27179973962387,-0.295792063561986,0.445967389411667,0.0400397770863495,-0.521181060379749,0.525220914019224,0.103261187344877,1.01785558103257,-0.612372549922503,0.711054965320452,1.72393024568718,-0.834526440179654
"gene254",-0.465894929912899,0.0157813522559013,-0.679572722141026,0.220578110860256,0.750530041422632,0.134449550728246,0.104441663366302,-0.941493511913166,-1.07337576195224,0.103773632240319,0.620289920686297,0.893643834733125,-0.0155215494942803,-0.247437557374853
"gene255",-0.030937983652422,-1.55857376630415,-0.015399431824078,1.30837466805861,-0.449565842692916,-0.846347689166497,0.576326526027319,0.386775877114985,-0.997332520445864,0.905960752511145,0.146044009175976,0.695788179888195,-0.395910080538758,0.0868809459121974
"gene256",0.663206483467613,0.662479189536695,1.20485494725618,-0.163215570672668,0.109549862792069,-0.33681300079383,0.986483540301088,0.0775685039098118,-1.29960339743844,-0.808490560293637,-0.225296720578756,0.629895507013658,-0.287201172527061,0.725994420424351
"gene257",-0.153522639505912,0.652088897469838,2.0361940672824,-0.0826078886040047,-0.556442495881237,-0.12203653324403,1.24321704899723,-0.414150254818624,-0.430048715884178,0.959906898876991,-1.25774088050048,-0.462473106982629,0.230533749020536,0.379469401323921
"gene258",-1.12590071626389,-0.192252370050123,-0.345122122730948,0.846645193977667,0.770834187457939,0.0946508396978534,-0.290955491664065,0.113187494043319,0.351267030717851,1.05339671057113,0.245673339540065,-0.293855298061651,1.45690199718331,0.303430582592906
"gene259",0.749396641798775,-1.1346678995126,-0.717298183467314,0.797578979530481,1.42194533326755,-1.3289505220459,-0.4306679044002,-1.17378376168133,-0.366387398483226,-0.270578812813308,0.118154611908394,0.445438972559576,0.499731863274263,0.440588529058249
"gene260",-0.568595288432565,-0.781216387052984,-0.168046279434695,1.00018394182713,0.345185573556166,-0.00800257768971849,-0.228744351885916,-1.08062163278899,-1.15465958279817,-0.228687902710799,-0.254921319157853,0.14516234851485,-0.458972103344424,0.225650136790445
"gene261",0.0343820854792033,0.191332796339902,-0.870310223009422,-0.275128621357496,-0.571407437546369,1.18398091816013,-0.669028691134597,0.616835577914786,-0.775546253411897,-0.270095126837963,-0.268626036366901,-1.46088941146458,0.314221999763411,0.93558731074342
"gene262",-0.217187582466582,0.758150284800447,0.306973461864392,0.0657945939892994,-0.408490598744592,0.496703224725347,-0.404748243093184,-0.153072915032817,0.866804551674794,0.387089020742779,0.371407986730661,0.278676406881473,-0.0657301448631171,-0.143610775501218
"gene263",-0.0266533512322871,0.0848402437533147,1.2759725095172,0.304518185815314,-0.227823154838027,0.392833829421212,-0.241384866959719,-0.211610833331524,-1.28180032082653,-0.443544190759864,0.687110901258083,0.195869582610062,-1.10878413175744,-0.267385294561204
"gene264",-0.536752774508432,-0.690322622648208,1.08574853570891,-1.09845809696652,-0.0799993295528492,0.605901853668559,0.0466515471739138,-0.414280758574097,-1.706882580787,-0.0749761721535972,0.551047842407403,0.0545814414656721,0.246902611299273,-1.33496194185699
"gene265",0.384805190284218,0.716903335162322,-0.221228962285849,-1.44991143837842,2.19084274553633,1.35698886204406,-0.0408664240747676,0.102259697280588,-0.287817114360264,-0.0595984354432905,-0.289388129631223,0.345673777709957,-0.887574038927543,-0.454752796269331
"gene266",-0.337108192118051,-0.314294981304417,0.264469896250406,0.903176556204243,1.88149416208989,-0.995569417688843,0.286432212369988,-0.164937083519459,-1.1665230835925,-0.204624897972216,0.0169022997162808,-0.0953106357906124,0.948195204451438,1.97995289470026
"gene267",0.607583248704874,0.682812117825624,0.0972934305287543,-0.243187840326851,-1.65756541437249,0.445793236590324,0.0407530760617616,-0.980911155089281,-0.468172289051765,0.367977035723536,0.100069396520761,0.118504395062463,0.522058027810228,-0.652594355954313
"gene268",0.988361008665754,-0.96038699685326,-0.750208082002122,0.797912956262189,0.0261757875804167,-1.07376427754426,-0.583476008267981,-0.0353030107960326,0.0757272929307148,0.486569126182012,-0.227194332412459,-0.875655658329966,-0.801971281535999,-0.861945634424771
"gene269",0.0349578405470718,0.757954986548733,0.298496187726783,-1.43545027221995,-1.14546188605836,0.286746247197969,0.487743912341863,1.02154114210313,0.509164909936937,0.639728967549175,-0.144930493134452,0.15124978508373,-0.655946376231405,0.0680016055209695
"gene270",-0.812519658092443,1.1537288312754,-1.04060252551797,-0.304954805610347,0.796142879238043,0.887990296757247,1.05669942160664,-0.509704407052937,0.016404843544607,0.0131245959526221,0.185589278903671,-0.447737575535482,-0.688553323686836,0.314471250700524
"gene271",-0.0561908750043863,1.05136633156584,-1.4899619877634,-0.37033353487857,-0.110739246700929,0.808675968128828,-0.771474900559915,0.0372002488767174,-0.484508851645962,1.60909128479541,-0.55479253155114,-0.424815028623985,0.753155234888246,0.483909154632915
"gene272",0.405541018347413,1.18181841412828,0.821205148350387,0.808130423269147,-0.815943400269313,1.24672636150985,-0.341020932110129,0.382508317996527,-0.952638749662624,-0.757102057004855,0.0330687218272462,0.0326320654211337,-0.185953746563355,-0.152620570533885
"gene273",0.693590724511771,0.313910775256295,-0.387356147817082,-0.195702843359771,1.00803220555139,0.194202079989222,0.0676934147799778,0.392145453134634,-0.387641225177816,-0.0932374174156096,-0.383726465568838,0.0728062287129058,-1.21622434501438,-1.14749203571336
"gene274",-1.30640378790139,-0.0307797695128211,-0.0405010280958044,1.11986808966768,-1.31156694534493,0.913190687665073,-0.0132392801126669,-0.262332455720232,0.281281456126597,-0.46946944477065,0.592312653969894,-0.252774711331222,-0.355919542308104,0.803859000264146
"gene275",-0.381693101973244,0.196735339456938,0.606231878554432,-1.42822506689443,1.67599607707524,-0.729966620471792,-0.381896905927343,-0.331328803191552,0.0413141122810177,-0.0785548675178456,-1.40665494479741,-0.428446414759815,0.613907690805702,-0.426985396819998
"gene276",0.00796908154247367,-0.276960773825639,-1.54428592253222,0.789745112864144,-0.522036716605344,0.733985603135704,-1.1871615931418,-0.802692521208094,-0.568594022092774,-0.201687968088079,-0.0813774761929762,-0.121279352061373,1.30973581329874,-0.657191740894765
"gene277",1.52118727900422,-0.266395626719355,1.61405991454104,-0.165251009562704,-0.181087854990503,0.202658655040492,-0.857910088443366,0.538147640106452,0.123885376294062,0.340435043461588,0.106025105011316,-0.885980244729952,0.222171331732149,-0.37902542482199
"gene278",-0.729039430294459,0.626308177324778,0.365363179759641,-0.418950548338523,-0.411636336464485,-1.29428217709999,0.358534155070359,0.368632732499807,-0.0902236031735084,0.190535771064108,-0.556045652079175,0.132930215850411,1.63068857483397,-0.475089962548132
"gene279",-0.863459083370346,-0.806608384493853,-1.46355648912899,-0.699960894331948,0.104490472482428,-0.131481037102941,0.0236893090376291,-0.528410661944602,0.414059821055718,0.825341923856848,-0.994652514983342,0.030313541694152,0.355404171711748,-0.115626553533197
"gene280",0.774874564007997,0.309371830914396,0.107074037874279,0.0394584276154935,0.344945973325653,0.209336644646544,-0.957936164295382,0.243494073327981,-1.18235196836734,-0.182679980258281,0.0412242245716769,0.169033413268873,0.0394354731584517,0.883996419285503
"gene281",0.474706997408631,-0.529444133676077,0.444451961962527,0.363036428406893,-1.11936791801245,0.541181485898316,-0.305777440550511,-0.203113572535092,-0.487636366030299,0.682941097159064,2.40747889416847,0.120980839550694,0.565495820160199,1.02863760647888
"gene282",-0.93865554064594,-0.814284694095996,-0.766357209281892,-0.112760414050061,0.399776621981585,1.94361129261631,-0.751297616416,-1.08148876595981,-0.392815765915088,-0.280015041768556,-0.724818711478144,-1.83543780597773,0.712210275596939,0.698758651574085
"gene283",0.778033258291682,0.459661749974555,-0.209326232183508,0.292662370851535,-0.579228140884017,1.03474704439871,-0.228222772024896,1.14723149521588,0.682816597231316,0.625633641739713,-0.00228127624227209,0.51523332418547,-0.825069321630187,-0.215221786669177
"gene284",-0.738633097941923,0.207326730431351,-0.768822026660232,0.725055828467893,-0.452382478962017,0.595576333985568,-0.599425614333536,-1.02564586856008,0.466902301199562,-0.176100936353244,0.724268586729759,-0.526757576616656,-0.677874618080722,0.730455540938259
"gene285",1.06005919728218,-0.293514628564029,-1.42515810489235,-0.967033996658273,1.80487220958309,0.571451868335767,1.034887279058,0.31662763156464,0.274117856930493,0.196448663474645,1.10713464877625,-0.108893214481833,-0.454001049048956,-0.557838206274109
"gene286",-0.710617429591075,-0.546810399516116,-0.0150484546615946,-1.82211855098729,-0.940356073938068,-0.613916502097536,0.12193112159695,0.367036061699992,0.360939019503456,-0.14404384233256,1.18398338192802,0.367468253532122,0.959954434664481,0.494849566644692
"gene287",-0.125539212828111,0.451317632220225,0.448990716683896,-0.122240551736509,-0.736672788793585,-0.0941785604755763,-0.0431474297147147,0.164206986899402,0.193021791480359,0.911849800655396,-0.178024376535191,-0.282872003328919,-0.392504005543542,-0.702251511030675
"gene288",-0.335806726247628,0.0653253335596541,-0.146843415604764,-0.115705819151518,0.624181796627095,0.191355872497338,-0.817862600557498,0.055538620316235,-0.857998200357003,-0.443397374846369,0.592183243938009,-0.863786147774314,0.921225896542064,1.27351413944694
"gene289",0.077650636045073,-1.1498773058644,-0.336051763723617,-0.332664851192724,-0.606999092258281,0.256282187013769,-1.43697001961578,-0.712573455859312,-1.69452201706197,-0.0714353664689634,0.0257080627635702,0.276133527133106,-0.404274680349519,0.341007906464199
"gene290",-1.3792142289609,1.10813015276218,-0.606816268567728,1.46363712905565,-0.315959450694191,1.30776678217778,0.112333562903046,-0.901423147274937,-2.01620068687693,0.421281433608606,0.0543242576714506,0.759488080537188,-0.784790638121287,-0.87405926112128
"gene291",-0.638543857875997,-0.921316581478733,-0.243175362874991,-1.11289962935446,-0.792584344005921,0.842406289948813,1.53304233415335,0.25166859597075,0.187946263490504,-0.94572779564528,0.135778922304574,0.336203961274269,-0.263248618211542,-0.00565034528295108
"gene292",0.415128486109278,-0.116611135567949,-0.317095034262475,-1.47670115903571,0.315255553215554,0.485743451749445,0.0927575809356379,0.662731266931075,1.73592611655702,-0.887513105921077,0.115534314043566,-0.4514678720132,-0.224296185319295,0.546828355553156
"gene293",0.274610124011066,-0.298274535280017,-0.942246367792529,0.28100541048024,-0.693377157885122,-0.59619218878748,-2.12466791810073,0.716236228792081,-0.142799301954728,-0.911615092014391,-0.713301070252636,0.0526928829354275,0.482111754015128,-0.795296576471024
"gene294",0.787040351325454,0.0290146786965309,0.687549367013887,-0.478443273124025,0.345811984703887,-1.15770530629057,-1.01121981971354,1.04784604329138,1.03005087194673,0.747011975818526,0.670426848847931,-0.735274389290025,0.038558955921162,-0.849882383439241
"gene295",-0.00184436412918634,-0.372722417259909,0.566246037571802,0.40882138303652,1.50419406724529,-0.777579560927157,0.201239134530934,0.314531215091882,-0.428875346955981,-0.55682314350523,-0.228574992047841,1.32394072656952,1.0753794632099,-2.14274913682409
"gene296",0.167823607454401,0.936586428198046,-0.222453511446742,-0.999798182331718,0.319940677671739,-0.553207350481881,-0.322628938315241,0.684988315612489,-0.59783130513211,-0.944367825738827,1.55567326356913,0.4604332154605,0.0536025326787024,1.80293223209122
"gene297",0.776618919974254,0.553314992851746,0.0632946117902564,-1.87611827123199,-0.0382692521482684,0.552427200567342,1.09622759155268,-0.164195366683435,0.617551850808006,-0.426090703319574,-0.135176682927834,-0.197318943989352,-0.415155744072975,-1.42603094242052
"gene298",0.160937400788244,-0.00921557946240437,0.754761635736116,-0.997501958141892,0.778430376195115,-1.53158948862477,1.3713908847155,0.624626569587183,0.67417640029541,-0.390700948696411,1.42123423494562,-0.383394594627456,-0.0132296016108621,1.32730570474002
"gene299",-0.414407584790494,-0.449269912610486,0.341113369166254,-0.352152165785273,0.521257670317797,0.19814101016868,-0.100327755966249,0.681920468147289,-0.267353852951982,0.832101361619672,0.414676026022607,0.497372187103299,-0.312030238930999,0.249073083575767
"gene300",0.198931716719446,-0.89483610495766,-0.926483857974698,-0.832409172642405,-0.512141544451555,-0.689553603467922,0.367240656599859,-0.671708137137669,-0.494102506616773,-0.592331032738075,-0.873250015553263,0.358294594194812,-0.724111817993541,0.555717603840025
"gene301",-0.910358168306144,0.473282183139788,0.769795351976923,-0.116768254082794,0.387532417109677,1.14974372734936,-0.217779457153595,-0.511654614548743,-0.649198005140186,0.121339826105745,-0.234169531663374,-0.563741162148153,-0.0596472322539055,0.369165938438628
"gene302",-0.553035966289258,-0.885454575612221,-0.243180439281345,-0.0833400972939477,-0.4080537440651,0.0373608483840165,-0.198986948777949,-1.43468372631918,0.807054554747686,-0.122629102399594,0.83392361399333,-0.0739987091659776,-1.10106007030467,0.511527184460975
"gene303",-0.180259551876738,0.696961349728607,0.220432469543735,0.18337386572253,0.228492640520314,-0.40695092856301,0.686450116783559,0.101412711032159,0.756637990928325,-0.557253612208294,2.49597432157093,-0.357779294619724,-0.456770741895976,0.125112681528464
"gene304",-0.380805180560903,-0.735703938669454,-0.658598664876762,-1.01033897971514,1.86866836627119,-0.63061091309117,-0.328823749441888,0.306769285906043,-0.337321856507113,-0.212634385889766,-0.272371644194746,-0.850452165255323,0.138625178296047,-1.12748109810637
"gene305",-0.870647200528693,-0.0275884195308796,0.10619326399707,0.356609096808733,0.429862422752655,-0.266167299831747,0.828225931115013,-0.0590764678527708,0.590406476946282,-0.512953617679473,-0.425214167472687,0.624452759695736,0.155320430932204,-0.488752488469518
"gene306",0.0266149963463395,0.28012564982512,-0.512903823929562,0.496907155808334,0.871724695986774,-0.0555238037074258,0.160246092641473,-0.404404974244705,-0.211569737025248,-0.270960006992221,-1.77730521621105,0.363951888461925,0.861736525476472,-0.609027063417082
"gene307",-1.13526177371115,1.38638098864168,-0.132388303086657,-0.429115080786914,-0.216788882660465,-0.628551230148095,0.269848752201655,-0.188433637147726,-0.482283325816568,-0.25345773232998,-0.831356903025269,0.915303453358695,1.03627880342682,-0.900572790057409
"gene308",-0.0899458098056912,-0.208377377014684,-0.0851193258057968,0.183991368879044,0.441666196641986,0.364457972840022,0.246853784557392,1.02525085709308,0.924539926480038,-0.370313963897339,-0.195948830178997,0.261606759485583,1.13686809503022,-1.24471106201222
"gene309",-0.0733797515217769,-1.2779709646111,0.362097991646477,-0.0255831611874001,0.0643198387884794,-0.226339561299732,0.611105276792852,-0.486314148208405,-0.494769451717618,0.689279673221808,0.160577902713093,1.20017903540372,-0.884533613191093,-1.09776846809202
"gene310",-0.344279273226086,-0.767093761248991,-0.185341234258605,-0.0218338457920973,0.899638218631143,-0.678748786041305,0.57667507227589,-0.223406530120181,0.838765745922415,-1.3374186534563,0.653652596260239,1.22009948299294,0.777520752342141,-1.07526674367801
"gene311",0.752701326679213,1.0288377262657,0.687693494418441,0.890603648564657,0.335514749870567,-0.378162936614556,1.09645908299946,0.296623664331206,1.01946246796598,0.048899208466615,-0.678282137568536,-2.62159164107508,1.08652118071909,-0.00893251341982913
"gene312",0.829617314145183,0.290256026492201,1.39306542585576,-0.147032755225244,-1.09869130655364,-1.62970459845766,0.339330891728213,-0.550665711205154,2.18296839082359,-0.517789889375267,-1.07213027552006,-0.354122110480321,0.175363385019656,-0.020601160478948
"gene313",-0.682786049592586,0.278904227394841,0.310603493154646,-0.735379305913729,1.05217329683903,0.635263225507007,0.963125944982891,0.891968594683547,0.648727935223774,-1.01942589044696,-2.02048579274648,-0.270196414007922,-0.175419954449324,-0.00994309916019481
"gene314",0.2623792883717,-0.313131222641973,-0.165769111372362,0.607338903948392,-0.61918104767832,0.374300486533722,0.517365819437477,0.250148197251739,-0.0331604705093089,-1.00446461572347,-1.43880590316415,0.734970073643458,-0.396652412948003,-0.520896660504657
"gene315",-0.423590283722792,-0.214946157241884,0.133781515963752,-0.786414165041235,-0.263688153495259,0.773178907388258,-0.035393325124129,0.131780269149037,-0.513686788372148,0.654624052996089,0.662283742704506,0.295131016033267,-0.278309923273948,0.202162559906913
"gene316",0.531567184952294,-0.393476293851995,-0.674558637805854,0.427661960432119,1.04564978182335,-0.535322436137653,0.256121168496355,-0.279213179627578,0.704006943930448,-1.52457798950144,0.158730120798655,-0.565748340427972,0.960241493739086,0.557828720279152
"gene317",0.833018701713634,-0.105136323008046,-0.827433296957098,0.665264345246176,-0.0754199752151935,0.342294290053754,0.29664834062911,-0.825558539326993,0.352185248338697,0.256796668732882,-0.592338839563801,0.124344190316406,-0.34346483186445,-0.898608618446379
"gene318",1.07778985487788,0.732046218725689,-0.237000718523182,1.55322869973237,-0.225594171806348,-0.864718117030847,-0.923901095104467,-0.401605801224575,0.339460427829449,1.13805547517778,-0.426165401500309,0.124274888682512,-1.23520947754104,0.946860201220308
"gene319",-0.631638844275952,-0.15436074914811,-0.573327378564268,1.59887335734297,-0.402499255940721,-0.00989851764535696,-0.405812545473091,-0.260525143628174,-0.267842080976239,-1.53114901977534,-1.12901702606481,0.199211475169433,-0.185714699163559,0.575637325891226
"gene320",0.386850369987894,0.286609712996162,-0.627616704824829,-0.496358921810408,-0.256152376762703,-0.306856455395568,-0.565540385233098,-0.641851574812685,0.650220607890816,0.913618576790639,0.209757972791195,-0.820667198539583,-0.615031558378493,0.147321356629579
"gene321",0.416812353833461,1.92456113045533,-1.33935974457956,0.82277975961579,0.207253505547757,0.507458623332385,0.146898022875613,0.479328090126942,1.5629693286027,-0.290900339773189,0.609680225720765,-1.30039071467149,0.636458053140531,1.08164797164177
"gene322",0.0493493199982285,0.627889265242247,0.820644725305965,0.324460513036064,-0.361560941795903,0.227713965028103,0.400201325569844,0.199096928708848,-0.28040690830752,-0.156216296441601,-0.136016805422147,-0.840423549294921,0.55860598438795,-0.329937060982301
"gene323",0.562905627306275,-0.48242287240958,-1.28926477280826,-0.965971604788959,-0.510190771026839,-0.25577320672592,1.71852667125325,-0.143796393325736,-0.477463541394994,-0.291623386305376,-0.312978977748948,0.816069656630707,0.324257073127558,-1.19161307067468
"gene324",0.947048692225798,0.236698338179092,0.452106814073268,-0.386118672649998,0.403237144588357,1.37864382614091,0.83834906901086,1.13687321255929,0.0550343363508332,-0.376374216957314,-0.0594820162617336,-0.258176044387937,-0.891871207339819,-0.266800161085678
"gene325",0.524675673190864,-0.257878505395494,-0.845774774630832,0.971691636516902,-0.221780933221673,0.087091361216788,-0.9657805626661,-0.107469729448324,-0.562543690866818,0.601412639897131,-0.793761400806672,-0.951184646611142,-0.645602204015782,-0.135660367209549
"gene326",0.581551275107241,0.491807652089993,-0.0159049589305701,0.0684249965062882,0.327105270547876,-0.630159545004828,-0.444171309196961,-1.04334995806534,0.262231816044151,-0.155237789200688,0.368315009796922,-1.0449477378508,0.133332110719892,-0.524405444474845
"gene327",0.528719272987962,-0.656002068379401,-0.712933283037277,-0.503285233170812,1.79363990824913,-0.214657615970173,0.236910858560267,-0.176473172151888,-0.186973985642235,0.290616434089665,0.172188684480644,-1.01891040992357,-0.235345629976496,0.255763774619569
"gene328",-1.46673081217917,-0.35668180313906,0.870487035504121,0.659347573987771,-0.182999491131586,0.0668672177271296,0.259052469016609,-0.515653243392483,0.072814579145903,-0.509345501914624,-1.01706857718955,-0.0609019123306314,1.44214622785443,0.584602207411686
"gene329",0.792019518152036,0.775303892080757,0.882551803074048,-0.513258633821267,0.542811857495018,0.078662836277579,1.11456234863649,-0.574586290186468,-0.411446814133223,0.354051717991487,0.415981203535495,-1.16365751478567,-2.03716554660664,0.753075914981333
"gene330",0.575469389907359,0.323567952130741,-1.27785852565342,1.1146143042732,0.166455872561958,0.156083767945171,1.04811528200896,-0.657137795773414,0.122005489007256,-0.932310410059803,-0.374078767553868,-1.02547938290091,0.163683935653475,-2.22814333248192
"gene331",-0.690500769483119,0.214188568711334,0.193991287536927,-0.282994767757551,-0.721653485684763,0.358960156395819,-0.0472353776039908,-0.134756933548037,-0.720689777878754,0.266809872278806,0.37629963105957,0.656205338048654,-0.262333285345782,-1.99150829657654
"gene332",-0.265115083109738,-2.04262737654149,0.114358723584511,-0.152370468862193,0.387618642865764,0.257921580883365,0.0626014869909279,0.314793649462622,0.153893665447784,0.582583829350312,0.720963811274589,-1.23130994507173,0.309252807464811,-1.28152945196319
"gene333",0.463312808803997,-1.65930315373044,0.945203160573707,-0.952290441343152,-0.242164018431798,-0.610373866282878,0.57781049907258,0.567077669116293,-0.476704325182924,-1.04028972057644,0.15787256181801,-0.475917391807263,-0.488500394043556,-0.544179251121091
"gene334",0.221704102084576,-0.891680158172005,0.792104058530129,0.430813192603835,-1.41876658441176,0.0764069973644128,-0.976773117983375,0.0608739252877838,-0.33943938566715,1.36819784199553,-0.72314743827365,-0.246635221132751,-0.691968578613085,0.795370336673838
"gene335",2.01427074115466,0.662431681039011,-0.513946678705255,0.0480128855044767,-0.49908899148615,0.719398767071711,1.12828684569402,0.186951995665882,0.635804403517332,0.465935916180492,-0.445821971918389,-1.31433548425988,-0.888154588508495,-0.261533269797386
"gene336",-1.31286550656378,0.222075915763541,0.288139643627214,-1.11024272547131,0.233379468418566,0.655694255983488,0.396131567172338,0.204134241986264,0.338217527164377,0.920673205460546,0.709400331449678,0.049675941412988,0.45089221807033,-1.02117877297104
"gene337",1.42175085470263,0.898030335786593,-1.69956249903117,-0.306304757957491,1.19031980681852,1.51815714470714,0.510558528810401,-0.834850231278922,0.461317665193925,-0.612533388616562,1.27705372622033,-0.779294015446214,-0.702483938511705,-1.04398799269586
"gene338",0.395195388788587,0.0708760699467015,-0.815848527430212,-0.781816633180162,0.53182978086268,1.69760026428279,0.550579559322256,0.165636622909251,-0.269140279389659,0.00210230646479678,0.31282577567796,-0.546527535538454,0.0847210842638067,0.183357863601032
"gene339",-0.364808152461283,-1.39105710055471,0.422373202710415,-1.49663998505484,-0.340928840903604,-0.313360824983641,0.292483172313754,1.08100789900725,0.180402159269734,-0.592055891841305,-0.145910312783689,-1.03106134686134,-0.410171180961827,-0.638471732811576
"gene340",1.10681095764517,-0.171621632549932,0.50261728988107,0.000434896578629413,0.775182813609924,0.858496173442489,-0.768965794822466,-0.826563620560326,0.248460104106661,0.757590891410544,0.386780700864241,-0.775578764670239,-0.131641079774844,-1.21103219260342
"gene341",-0.352096053347814,0.416299160363531,1.12719860177553,0.172912411681197,-0.589402337134675,-0.69558057111786,-0.101969580649726,0.959554058877149,0.244963300151872,-0.229600675650413,0.68579203968396,-0.346486792753251,0.889207854421043,-0.316658256306025
"gene342",0.317638674340478,-0.330741041265204,0.314385518228168,-0.121760933805836,-0.419718152950395,1.09819772358083,-0.533641498566049,-0.4424260678931,1.0222948886517,-0.348596093280621,0.642892270494482,0.142871909631693,-0.533175711861152,0.296348234091872
"gene343",-0.76362024346794,0.0989548046785583,0.461130467039269,-0.677932549266069,0.695128090846516,-0.289813317360987,-1.14381463996705,0.173604371912611,0.382914751631054,0.238055141631571,0.678890346006634,0.0329185480846004,0.112071293982791,0.534907398510678
"gene344",0.501654482820022,-0.24791164214372,0.220867649127541,-0.367413937436752,-0.176056283565864,-1.74457846393701,1.26692930838612,-0.359655734680633,-0.268206407535765,1.03787768178264,0.534004114766118,-0.478815353733433,0.749566838626896,-0.021039764906458
"gene345",0.888528788753459,0.553833797873712,0.680762890746723,-1.62460959409344,-0.399196068061822,-0.367705670729034,-1.17288215306141,0.873522425923639,-0.998082281671749,0.127455333811621,0.0379346332405579,-0.387274306637032,-0.590570293989407,-0.267254382939591
"gene346",0.363551454395327,0.556174204408485,-0.131061850303054,-0.0177782502427436,1.60981433800529,-0.838865835253535,-0.297068152878684,-0.142148169618992,0.533042823937008,0.216315016298379,0.500977609642223,0.517367903444688,0.226550996702331,0.4165178705038
"gene347",0.329219785492871,0.929332864926275,0.163072495199173,-0.492477082754067,-0.392709027482615,-0.0650724074220437,-0.50144125031375,-1.12700470420128,-0.622606078579082,-0.175178059079256,1.50359971269776,1.22528585161137,-0.294365306737823,-0.744900603295637
"gene348",-0.972798817666865,1.12761158942095,0.409321047504417,-0.365466150832768,-0.101707856577655,0.928179826748803,0.624718258431622,0.224337596550631,0.764745268429059,-0.894201620735066,-0.192321311789618,-2.25500296441075,0.220913412598145,-0.953801708474333
"gene349",0.285494519545087,0.171127464259891,0.380885802089576,1.66605835090912,0.349696664041479,-2.04850806133202,0.140245424666011,-0.498095443851628,-0.0284677896004863,-0.0842813070903998,-0.181345618657948,0.820891948860523,0.0464805357712904,0.50943741846716
"gene350",-0.206563679574717,1.65780687316515,0.1034666327308,-0.163754735294137,-0.709891705405598,0.095828230512155,0.136985594322895,-1.40622183724487,0.623023500503174,0.211487279720366,-0.509489273143923,0.65080567759197,0.701882995365787,-1.52449096199123
"gene351",0.110456208638395,-0.0933178359300233,0.756166699942232,0.517329422777836,0.57900531184772,0.749315922656488,0.853748626067641,0.758867270237413,-1.15563604780837,-0.118895424830436,-0.151334216327052,0.174726107599986,0.598685782998673,-1.29382399443114
"gene352",-0.241582682037078,-0.30007310461751,-0.993133889153891,0.318762250475247,-0.33136279537635,1.69576605422414,-0.839363832215019,-0.563883210589465,0.379909565034938,-1.24096815326601,0.522178902341603,-0.377580482325381,0.697819072683651,0.237218727096164
"gene353",0.241922305932233,-0.633613516721531,0.285511602426834,-0.326769491283845,0.226878756023598,0.148392316952684,-0.676819446937951,0.486862973115845,0.0564355344015802,0.19410355459508,0.92433913355614,1.12890941472567,0.919346476012822,-0.452505932391328
"gene354",-0.814490373220783,0.563387555583023,-0.215630457608534,-1.05402208269136,-0.617053238269799,-0.345146542860343,-0.296829838817036,-0.162186393485474,-0.20754832590067,0.404067676238493,0.611485611999469,0.00438534530025861,0.907008129765169,0.110720592834547
"gene355",-0.359587897634012,0.187778914795718,-1.19497463801955,0.654822980205645,0.333842080307869,-0.320079682648003,-0.0237032402780004,0.186782320499784,-0.595624095474571,-0.472728100071154,-0.322003991914501,-0.764941562938367,-0.311236849281909,0.149214762688761
"gene356",0.0508142852201355,-0.0549081495265426,-0.859408019421426,0.137785966941555,-0.0949122472563073,0.817276490481435,-0.290606544406955,-0.360399949418032,-0.50830679544153,-0.483598458655615,0.131548931638302,-0.353157742112229,-0.739431497266761,-1.23687115804697
"gene357",0.59419058822607,-0.723655211197809,-0.0976853623845381,1.21203074093084,-0.790408154976898,2.02729778253374,0.105600860485535,0.347361928624012,1.22359437953565,-0.435594783924347,-0.0686547552526838,0.553045532371438,-0.808925760900692,0.0878247775475822
"gene358",-0.847059748131154,0.894478218921744,-0.15937574253608,0.498276064075101,-1.02588721993354,-0.439144778914201,-0.0290619413108098,0.0720134471176345,-0.170626234965486,-0.760302306592794,0.553608661376362,0.249119166559833,-0.477436165585061,0.0754682702694144
"gene359",-0.249277667166931,-0.185897244189643,0.791523304804229,1.70707059599568,0.266375777078757,-0.406658483510287,1.83281649085259,-0.574624159838235,0.30310214659431,0.0238971687764173,-1.38974504466738,-0.306224556885196,-0.173803223647296,-1.07591104214905
