"symbol","P1_T6","P1_T7","P1_T8","P1_T9","P1_T10","P1_T11","P1_T12","P1_T13","P1_T14","P1_T15","P1_T16","P1_T17","P1_T18","P1_T19","P1_T20","P1_T21","P1_T22","P1_T23"
"gene229",1.03427456630204,2.04742644156733,0.713405343104297,0.313946674038383,0.164207052055627,-0.299627747564935,0.00865708170174176,-0.972466527499838,-0.555094653658307,0.981060382947221,0.539875356502999,0.391542497978764,-0.00389874351295441,1.30492505311553,1.11743315828122,-0.129651364991953,-0.377716167865251,-1.22355974786822
"gene230",-0.165145936521126,-1.21768360659347,0.644872303693231,0.408487175852754,-0.649870873079915,-0.707395076741557,-0.144532398880322,-1.08035198159753,0.0581525753522887,0.564239299962457,-0.0158610000505991,-0.0797557975137798,-0.977097013936933,-0.87180194216535,0.42332584780669,-0.954918675829146,-0.775610315915948,0.402937247757956
"gene231",0.137204070248692,0.168549035312281,1.56928169282765,-0.290859164857787,-0.42265628323243,1.31907809975116,-0.772209335330818,-0.241490316735003,-0.633191014189033,0.444269226427771,1.57574267214541,0.235492390087057,-0.501561719804062,-0.124000020951879,0.216932998970695,-0.358110372173062,0.222796943577226,0.0327818474853898
"gene232",-0.27580786176998,-1.13547521172521,0.750059677454509,0.719273020298258,0.188930170200174,0.401743520722172,0.40852532912709,-1.21774264407044,-0.66271173230293,-1.0416724337815,-0.462414361136552,0.21667368462221,-0.533598317098472,0.42991881693172,-0.304932428495269,-0.129017813095824,-0.0251509235027833,0.827491077044409
"gene233",0.0474739291992922,-0.681118877238698,-0.832913188426726,-0.0760380597460165,1.54896534003149,-0.923043640628171,1.77801285189793,-1.64446125053856,0.447559706785417,0.337452372216323,0.751760810341892,0.669341076318183,0.473463858473723,-0.260133653419845,-0.718638514342893,0.231998198523577,0.192031841941672,0.648351941333337
"gene234",-0.591986425619538,0.129817161825141,0.215066991051119,0.675613838066819,-0.917039405651266,-1.73800632677068,-0.276355991896964,0.282148403577293,0.166075222100999,0.495806211176969,0.78762460004761,-0.668520128245435,-0.608218781823972,-0.77224816111163,-0.710228295427261,0.723730957988368,1.41424099265132,0.0713505795379942
"gene235",-1.12434631394953,-0.356380105445779,-0.315477194244156,-1.12395416269567,0.134936492933005,0.265399141506533,-0.058463887149489,-0.0740077699881342,1.00229594631813,0.646524762632941,-1.2525255875004,-0.918465525124467,0.107221935461917,-0.268110942725524,-0.493266184965608,0.833066585423355,0.712616427893147,-0.986484770556471
"gene236",1.07668551174624,0.496497015816057,-1.67773330605229,-0.974194340613759,-0.589742252998404,0.0825923066614588,0.0298450687417536,0.469474168730441,0.444912355160401,0.250279081314879,0.168715306141229,0.334926642092895,1.33726429319177,-0.00839196023588959,-0.214554549205984,-0.120295202953966,1.53059484430803,1.49973525514536
"gene237",-0.00233030301626861,-0.312530521392004,0.264448929797207,0.674722913199138,-0.908902535361575,-0.506621545550478,0.0407083248529929,0.467686987849861,-0.624140400957635,1.04751587995086,1.04838644857571,1.29049064174875,0.25460601111093,-0.329090562521045,0.309152016939278,-1.18096264470169,0.425767326326861,0.628257988514166
"gene238",-0.2445422429066,1.30772683389326,0.804494329854135,0.0323183090124367,0.0235852105738016,0.906338953666721,0.0506944509011345,0.809696853647195,-0.331319027505938,0.843354573920296,1.21139622543379,0.136780804304407,-0.613370541526809,-0.615298743784453,0.425095568520573,-1.28370078451271,1.45629162645482,0.248726368615826
"gene239",-0.352707506944504,-1.10107203713388,0.474635850707119,0.335988890163091,-0.659574401768397,-0.312522918335122,1.59492348730505,0.389029129427558,0.803923235886463,0.172450377607196,-0.213826512106655,1.37464823999238,0.633934726617424,-1.22604182110704,-0.176788246676657,-0.28424010589076,0.0161800060579019,-1.20185814650067
"gene240",0.175901052553333,0.601103548195185,-1.32193499719519,-0.0595128061997896,0.492521403788817,-0.346989883209332,1.09727517078239,-0.379450754823826,-0.569338304530823,-0.0697705633810577,0.0959154814513598,-1.58228012260234,-1.18476552151902,-1.56941246408364,0.523519320482705,1.07482231136983,-0.00498107889475545,0.793985713790056
"gene241",0.331652296525964,0.885036406539111,0.0872248608682971,0.315371547472245,0.551533841464638,-0.294438797217971,-0.47329938626677,0.203171071134939,-0.283405074216692,-1.70674051012298,0.0483679170605085,-0.150143846514503,-1.83758770907881,-0.703966561505643,0.116903531219704,0.515781358951097,-0.32828291834986,-0.206626121138293
"gene242",0.41389338433859,0.115306961541155,1.44088716993826,-0.469085007322391,-0.404457688588724,0.730226368039371,-0.033869155128238,0.807899407197982,1.51943610152469,1.31170145822654,1.27801873077505,0.211600339289003,-0.438666485337489,-1.02745371665882,-0.678763591394411,-0.534102366429386,-0.640398111377385,0.261471350622921
"gene243",-0.6235426031716,-0.424923567640657,0.727018559331981,0.725820244437464,1.15407168220249,1.5039145062671,-1.12397649139294,0.896438161569278,-0.00310959939516828,-0.377994634715861,-0.708851710003515,0.438228143466108,-0.874439230739493,0.409246158075193,-0.247551633918732,-0.715997913444159,0.883980160366563,1.00559580287917
"gene244",-0.279986061651463,0.140114077135757,-0.593019670143484,0.610192136755598,-0.0915975127320031,0.659780153394712,-1.99586957606546,-0.392569969172608,-0.394428440327944,-0.378620974825438,-1.19850033986031,0.480588804511171,0.10941450501286,0.384152004861025,0.0533814148260928,-0.429208935324531,0.143438494968752,1.18661589807465
"gene245",-0.197671335059972,1.69914200089489,0.0831076308417611,0.588855782072594,0.0331267671254484,-0.333008965730136,1.77565562839097,0.542458861591763,0.681718860253031,0.303073198571377,0.136604323821856,-0.18755344462012,-0.5800467730784,0.626595184740914,0.0734827338472689,0.150631830767645,1.05600459047582,-1.40194268511913
"gene246",-0.627756069887018,0.569264068649175,-1.11143710519889,-0.713059864920961,-1.57070671314327,0.0637112361010584,-0.0426506541045267,-0.55313557759599,-0.177425750589497,0.109779316826614,0.665380842183442,-0.140597541017954,-0.0117027671531503,0.69183934888185,-1.09334232253568,0.224661589900135,-1.02712329005538,-0.338730817659166
"gene247",-0.908477703434068,0.299285160523726,0.902037906108528,0.181337719520365,-0.420586900320919,-0.297051775685352,-1.4852515219749,1.52676952997865,0.171180504201001,0.688314419118215,-2.10198467619806,0.0263329990647804,0.972532591801839,1.14796804527748,-1.76369795829277,-0.842982527721474,-1.03387514539451,-0.96196722023389
"gene248",0.175824682078024,1.03466969488619,-0.145865285474022,-0.363814482855786,0.78147233209493,0.479963245677201,0.202671465135412,-0.640171330370271,-1.43444542924669,0.348612115367964,0.125780919298953,1.29382765839476,-0.615877276315139,-0.520237246829354,-0.126864727744471,-0.807013714912282,-0.549569552073659,-0.32007284419549
"gene249",0.0395553084190009,-0.688615932182317,-0.160943330149239,-0.105403557364626,-0.567545474725258,-0.388502904654598,0.0850478563702005,-0.383924430952738,0.484842671969243,0.713158177203623,0.444439841213215,0.619027286943013,0.361730144757484,-0.213302025887787,-0.439094769905798,-0.0647281617296832,0.00408527076676092,0.130176678022536
"gene250",0.0496550186183812,0.34030339089263,-0.130589908514241,-0.717214819323927,-0.850775321139547,-0.941201116406209,0.246028200006441,-0.472834237769486,-1.33284092240768,0.185735947853744,-0.161244869339334,0.468767226981419,0.603364878342636,-0.600615998236595,-0.761819424621744,0.117448189451422,-0.222919031048442,0.338398761984766
"gene251",-1.27792273125995,0.2853134801259,0.499776821940862,1.14787251886195,0.582079706617917,-0.586238658460034,0.988311451870301,-0.183527302570918,-0.389751117246192,-0.494673446880705,-0.0771351196845112,-0.484509738505049,0.075867381745906,-1.15431995250528,0.730808645544259,0.43963489124723,-0.190264853130935,-0.251462653932525
"gene252",-1.59752178360722,0.485300367187051,-1.63156207246505,-0.212762556734093,0.262991419080662,0.487157680336031,0.56293284162333,-1.02734753956179,0.707329602485841,-0.412325553476271,-0.0637371140753907,0.0835533303738824,-0.283698853573955,-0.337262413412363,0.461473648400153,-0.263265208679785,-0.542933773411297,-0.460714683148508
"gene253",-0.496712447774685,0.131759801505583,0.453634123321423,-0.667741858624361,1.19698547076453,0.944255501951393,-0.112447914240602,-0.939858404555211,-1.41007676067522,0.343678893939129,0.502409998315114,0.229444335805462,-0.454487824249601,0.854447477396392,0.43839644418808,2.51622809477559,1.30655380320306,-0.159549465785349
"gene254",1.11367042051042,-0.569039050851955,-0.506022976977051,-0.0185328735676528,0.984173956879197,-2.06641307555286,-0.393957704247366,1.72844837819713,1.2069040669454,-0.87919124574465,0.112433932764091,0.791251753305239,0.0606821906069534,0.358216797408861,0.913341536640172,-0.80720740365982,0.312646410425404,-0.0194010002594569
"gene255",-1.08009023727573,0.159139877503527,0.346580525188837,-0.439957039217252,0.547998261057834,0.429358760885094,0.396340330037649,-0.388382675750554,-0.155035699096869,0.590928982293162,-0.00779077171896359,-0.0719012945395835,0.0659033301478871,-0.324994194316081,0.781560094841219,0.49524042975473,-0.641203926049284,-0.713822456477565
"gene256",0.757515219454504,0.365879422253231,0.973923624738905,0.362286410954086,0.681314935286732,1.05547773870804,0.976617366449943,0.322828286991525,0.766113205209685,-0.903831679401846,1.42190761582039,0.443783832052076,-0.620609664143671,1.40017638072163,-1.27473369207763,1.00512003922302,1.29259369129366,1.31088284606435
"gene257",0.463313646929061,-0.539960091353568,-0.0325393369177196,-0.826896521591952,0.739753211829612,-0.128683022400048,0.0097427349325403,-0.95458445738609,-0.516477979896861,0.271469045464601,0.924492274933147,-0.414973965999502,-1.38358391532091,-0.0773907173842269,1.32385782334527,1.05923450988661,0.749242942017314,0.242671305302182
"gene258",-0.560317004888767,0.594260892162158,-0.294250907846356,-0.965222849720136,0.462661852097146,0.043030318378693,-0.309554577702565,1.03242357384667,-0.0226200549588451,-0.987432395140922,0.864483748189972,0.165235874273317,1.13369207385617,0.192081632763369,0.152545933130149,0.820094319911843,-0.432894670835573,-0.273348137421395
"gene259",-1.35296692591332,0.981829402525209,1.61323826069055,0.811562583882755,-1.21159518404129,-0.481072831085127,-0.501066127071749,-0.242770763358497,0.614039063410308,-2.19528176308294,1.52661769962235,0.153261383117768,0.668697435460869,-0.182988189563904,0.453362475707094,0.188057551777018,0.107266688313324,0.228192863429784
"gene260",-1.21672988016563,0.844513066100082,-0.890769222869501,-0.430551811162834,-1.22787662488419,-0.0752045591313628,1.26321874991762,-1.16182642972497,0.595100037746119,-0.537736378995494,0.827178615323415,-0.856502446966688,1.14651750790169,-0.306680078824228,1.76172391390067,-0.573338952805723,0.0462859264418576,-0.092917319058959
"gene261",0.797078738254537,0.160658645575004,0.734573260211054,-0.586126668792424,-0.226935783518266,0.959288831353586,0.250700780232253,-0.782414891962903,-1.11252087743666,0.705052237177074,0.345393717516488,0.397513855912221,0.415057953860686,1.83272905256654,-0.1543986476038,-0.73279863631304,1.4042363296522,-0.507998888093646
"gene262",-0.0267649722466678,-1.04662576953848,0.813781944604828,-0.752941142428233,-0.585441889437429,-0.108278798719481,0.954563911939812,-0.160270777711037,1.26698604221516,-1.16534658881361,-0.150003836346275,0.731120311565955,-0.241249519643001,-1.19208890190755,-1.28481864178423,0.332650876253758,0.547321782767845,0.295817726047794
"gene263",0.666221541683436,-0.80908270802002,1.30470682068031,-0.769451073275473,-0.385407960954859,0.858379489216936,-0.398055920346014,-0.475669162975989,-0.785862228773315,0.120309535179343,0.89603177781405,-0.569800167532405,0.22617676127787,-0.518467733621448,-0.266331201295232,0.855019469246861,-0.511779957905938,-1.0566574700726
"gene264",-0.458857132273546,0.297513485070786,0.691312316159306,1.10172792845093,0.802680367154932,0.200690853379195,0.0864123142084673,-0.76930984086817,1.17920740933927,-0.43385265261571,-0.223840310887587,-1.1321423521249,-0.417101949073805,-1.49982824289423,1.05002921768111,0.435381159217951,-0.829801063224869,0.420852844315008
"gene265",-0.415693402687566,0.294111735196495,-0.270778723829227,0.0866938142514836,-1.63027502975447,-0.956895522291826,-0.219120646029868,0.0228968889945284,0.576607425530009,-0.231726507449091,0.824445605391076,1.0551140076147,0.578823908459289,0.739207050058037,-0.195398299898161,-0.312956054514607,0.968068510638264,0.102993467845268
"gene266",-0.246159946062918,-0.916594774882756,-0.673463570417397,-0.131045418889978,-1.60549562362731,-0.138057045290761,-0.366580249188561,-0.847533251251165,0.844761488989247,0.540949269671468,0.646046825513905,-0.530994922167263,0.0162530187889409,-0.666325375188515,0.898056400840964,1.32451600529479,0.179106483629841,0.105777814740264
"gene267",-0.917909084195646,0.437201245706674,0.677743673217088,-0.85409796985898,1.08219882316524,1.27828072421105,-0.107105773051224,0.0164504192686471,-0.187481821600078,-0.014228128273784,-0.224282980713151,0.352912863367956,0.337237622324072,0.284051509354725,-0.441677431658529,0.0593571849374226,0.0207309568460415,0.146584705602481
"gene268",0.960128938193541,-0.996864996860719,-1.35279602060126,0.229724702118962,-0.0464131239692407,-0.504546660617913,0.240850050542756,-0.52709950462628,0.49444782810685,-0.202416541404382,1.68704909692759,-0.704305621559439,-1.06197611697894,-0.437022210574189,0.0375601697845425,-0.298158557158324,0.203099583351428,0.351399484686307
"gene269",-0.504790003215966,1.82581424336483,-0.396063441817097,0.895389080214476,-0.855346773737053,0.375351743128291,-0.257263983573911,1.17766984028286,0.410692628582108,0.352072101380675,0.427734729191453,0.140139160492806,-0.230697923239737,0.707989543952945,0.564253563436335,-0.152183536052665,0.618307956449503,-0.751940884595643
"gene270",-0.041293451964625,0.128374735371633,-0.135423645151342,-0.307990556858006,-0.293448659853298,1.39222617431993,-0.252288325602536,0.272177335542487,-1.46266803320973,-0.616254682425352,-0.181150029744321,-0.542405127086722,-0.31345917105307,0.0386993159404435,1.0241584469274,-0.000316440495439777,-0.889885047547176,-0.181526190022128
"gene271",0.428063735740985,1.46799868260332,-1.81646118186072,0.123370689160762,-0.321781376945673,-0.49761942228617,0.807604624298296,-0.0772080118738405,0.435252080910873,0.112166737168848,-1.60520765419784,-0.30547321600658,0.29687730687196,0.0310523818974714,-0.443577685832231,-1.04538239372637,0.564943512985598,-0.0638004101766796
"gene272",-0.0783512867163882,0.567109993921213,1.23272065414024,-0.356783453739236,-0.70367701177531,0.807042610542962,0.880543037449722,-0.195367909513792,0.617958429843647,-0.14672607139863,0.145058244301278,-0.271489910624143,-0.932879082793138,-0.421108056237444,-0.242099390320129,-0.750986155156134,0.608892856006443,0.26277260107237
"gene273",1.42644141010414,-0.5143556224121,-0.675522082182847,-1.25039595282994,0.336564178046361,-0.459843506367634,-0.389430477362067,-0.522814605121979,-2.00836528687155,-0.780721276453983,-0.900433992060146,0.285554024040817,0.237077809629737,-1.40134757874911,0.205725073729787,1.03554175720292,2.20547347163692,0.263564833344832
"gene274",-0.89855392971978,-0.707009657494251,-0.194045603911956,-0.200940254668141,-0.38941541321475,0.315003241217938,0.621802683910164,-0.761524974485927,-0.504942314327539,-0.0856059042792157,-0.695926306770831,-0.545862207106802,0.955938833521458,1.18597903951022,-0.763518231481189,-0.4975501002758,0.711507938603862,-0.951412574155151
"gene275",-0.392412433019174,-0.456647897767468,-0.997575406202328,0.660964785496478,0.980890023317988,0.647841727387284,-0.349869586102115,-0.165171764400647,-0.152716501320883,0.532418817752106,1.33333188596532,-0.511757464068987,-0.899758219951898,-1.06786199312335,-1.71750938036546,-1.58759611076194,0.493301424978729,-0.0939538340923412
"gene276",0.506018840638628,1.67849838281656,0.447580260430164,0.170807324488834,0.0689493851646624,0.0239513076386051,-0.406580885965179,-0.313948067254105,-0.649205225300826,-1.22467642180493,0.802306523951993,-1.24355010765225,-0.462144600935546,1.46731821909863,-0.0755208459827727,-0.143691102514651,0.851877247142389,-0.803120353513178
"gene277",-0.572197918193267,1.03431735766782,-0.666880883487741,-1.3448580899807,-1.12206825294468,0.420633585289969,0.142277167423617,0.630782531825168,1.50378562706469,-0.351225107102535,1.50516868888686,-1.12316012100319,0.486768771403051,-1.00699092601797,-0.0772303180550145,0.730683217704118,-0.620978649558762,1.72091345221043
"gene278",0.0809653465471889,0.665127496029733,-0.00765926768926491,-0.0718711535861107,0.412665679676544,0.31883621876142,1.41724042536289,0.0774895639736685,-1.09469392789495,0.823112907202659,0.568779022452811,-0.475591397132921,1.20531443909213,-0.611991621112631,0.133173774580778,0.196238594515015,0.387871940949825,-0.154192540127663
"gene279",-0.383805240660384,0.521844498068766,-0.141841735425204,0.28912433689083,-0.678491756582247,-0.159887924090475,-0.691703226491876,1.19574529682053,-0.194777736119936,-0.710002729941121,-0.140659282552544,-0.674044854346429,-0.139072388719405,0.805027813722671,2.0482025381926,-0.331721640286293,-0.109975499505661,-0.741048791919982
"gene280",0.151245624766838,-0.0312067664576614,1.83771936559289,-0.591865124855927,-0.317881442869033,0.18718803733275,-0.307510602610302,-1.53891075321672,-1.34941738308167,0.00609808495055325,0.291888082243824,-0.104916904332843,-0.433205348123498,-0.950739634317393,-0.895377911603067,-0.793046479545198,-0.30382167230523,1.0880398057359
"gene281",-0.162979528233913,0.663379806156856,0.395417640947021,-0.225923706686504,0.541583828004402,0.401749752334215,-1.02085952791511,-0.356598408673483,0.552420742430582,-0.363190823047515,-1.50618947021419,0.171486580156862,-0.631177879892,0.513667992067714,0.385915438224761,0.0679470404290159,-0.454435749316324,-0.689221665668244
"gene282",-0.385328968256822,-0.562553051365635,0.983629275445977,0.838722640804074,-0.111501308212599,-0.150583771020903,-0.0989287676615729,-0.748507149432965,0.806087061950637,-0.221100358048401,0.528107675922976,-0.36617571158743,-0.942680156677856,0.625761576240763,-2.44766638700073,-1.03967085107801,0.218589654571632,0.181783968887867
"gene283",-0.748606789141574,-1.21528460527725,-0.184596988669444,-1.35790328746233,-0.172629425245906,-0.451936460486854,-0.429973033541754,1.71999285449627,-0.263516632448068,1.31069785939681,-0.486606766693063,0.318004572200839,0.273629049110683,-0.202948489540432,1.12945526734378,0.279002290565195,0.0605845482607897,-0.912279042581125
"gene284",-0.849604776640935,0.0743040903018624,0.548714651996068,-0.155593687530999,-0.122256100521706,-0.751874667571675,0.545564184261884,0.477424791487981,-0.364571581612741,2.71656930810535,-0.198473894559503,0.32530680371227,1.04074729027974,-0.391304781980234,-0.0813970591643167,-1.46328468167081,0.589689429358685,1.61582458205729
"gene285",-0.038012466840514,0.0619540866674385,-0.15825738901882,-1.01472629233949,0.25781577720221,1.37607529938342,-1.54506324734927,-0.525846467159333,-0.433821431274175,-2.37717764664138,-3.29569399166982,-0.333483288454337,-0.601022442220327,-0.988394056789068,0.113287154032358,0.0652630568282619,0.104013399691293,-0.521697917048182
"gene286",0.860997058336354,-0.909596684923306,-1.28381329074905,-0.582103314577953,-0.311037371346514,-0.353948496770485,0.474633187999172,1.64950158841467,0.0731108481847953,0.361298068453748,-1.43284915941669,1.07535880648204,-0.77846748016588,-0.301658674064884,-0.111147394507275,-0.050758928007985,0.900909632196436,-0.110297819511077
"gene287",-0.165521395795369,0.650889562795319,-0.467086231812778,-0.12769609461096,0.0807926360653587,-0.421636832338999,-1.08259651412967,-0.0618247646573404,0.248219408817898,0.7276544462231,-0.372966751483608,-0.354484091876427,0.884509694343388,-0.926866287116907,-1.47060002475853,-0.712034515521756,0.188826816073368,1.06648583829604
"gene288",-1.46526936209294,1.28283603362912,-0.0487393541934259,-1.37436984822866,-0.243251392707164,1.8498614503929,0.471722978366551,-0.932254152416279,0.289728606039131,0.0320132078245486,-0.593078007756229,0.0177794030322058,0.521167058030943,-0.258167702986343,-0.491840845507976,1.40847652204972,-0.129140619352026,0.421561147055303
"gene289",0.23876196727324,-0.124498632305876,0.811010003651059,1.09359217402552,-0.0643673698917424,-1.44118252867064,-0.625951578994636,0.480604743335786,-0.488099223465903,0.304463373281083,0.552442983457121,-1.55533118275133,0.516735520257785,0.54041531134767,-0.478208889101582,0.612504522777374,0.423408111594038,1.13948230330258
"gene290",-0.530878316028373,0.505391976848267,-0.112951042138118,1.04868838432028,0.843667887868678,0.292053399514198,0.466233935005737,1.01365535879254,0.352925786293135,1.12174374509328,0.953788874459174,0.700492541874572,0.941310390311555,0.432877693191586,0.617221636025841,-0.489893823272212,-0.965132870819763,-0.0699505053093085
"gene291",0.467768006160566,-1.3387894478915,-1.23323566523161,0.436317565973067,-0.633003042552439,0.173605780376182,0.146415348426327,-0.92386482799408,0.403458656808658,-1.00902236478278,0.452981544341115,-0.455150224585131,0.465605219726338,-0.631913651914292,-1.27178142566276,-1.25369557096174,0.269363661752544,-0.564624880619557
"gene292",-0.33368610169189,-0.803647746022541,0.774988949060577,-0.230104994300538,-0.655601673723082,-1.59064117994576,-0.178649788887783,1.67211865719939,-0.639467201085798,-1.88937521001933,0.793749703276148,-0.807983960747594,-1.04874452950029,-0.0693298791504137,0.767656794273139,1.63929471796971,0.277335341035794,-0.57917352166009
"gene293",0.0626078434041003,0.328521451053688,-1.05319677499014,2.72909932211622,0.774859055354771,-0.301517285524628,0.442005421238887,0.747292796270376,0.0173992865306848,-1.14981878860547,0.377901934580843,-0.666609361944352,0.349070598254502,-0.748986971627371,-0.319368907236414,-0.537565588656908,-0.132275610596963,-0.394308582140874
"gene294",-0.0791894677506687,0.0903844686103978,-0.988217154460698,1.8693044648942,0.19852843645182,-1.06452571352612,-0.206296575429425,0.155503394013038,-0.285467710404867,-0.0269882246560136,-0.812503548820141,1.17912321660972,0.493480986276441,0.770037512773938,0.775034546257916,0.256288541305215,-0.87104725091919,1.12248929818884
"gene295",0.0204344668440142,0.491965698371501,-0.648699717036049,-0.414691008291694,-0.474312694226926,-0.863858744432343,0.483542554795088,-0.993881045021417,-2.47468732936001,0.199466177563598,0.483730387869041,-0.500726029928287,0.651308163280805,-0.799556349698991,0.959466464584488,-0.140746329685644,0.0492196682075001,-0.24647442867009
"gene296",0.572142661475197,0.170052436879147,-1.62278126386772,0.249879895267357,0.570156690060389,0.283821074484078,0.433278336784486,0.350789327335415,-0.310215991082089,0.640906512940293,1.62564546057011,-1.69092788697269,-0.88250124625477,0.480366233749294,-0.698078031220244,-0.319970527115396,-0.512010322798214,-0.574955980573816
"gene297",-0.0200935530000979,0.361864912877664,0.270325977395804,-0.203457585215244,0.605122000118918,-0.373378842290595,-0.637982526830912,-0.0131168017383111,0.448322695534954,0.877412847244869,-0.732339895761488,3.01394612479098,0.0615879774672177,-0.291009940974257,-0.389923751177843,-0.319173656459025,0.574848172892745,-0.135124515213792
"gene298",0.761994277834071,-0.0477966140548298,-0.213378017044854,1.17281899690878,-1.05424843814676,0.801432095140617,0.00100289009416789,-0.385391834103838,1.71105306387549,0.0200372527819449,0.276839801500519,0.0338517236934998,1.45946980642682,0.790985170627556,0.334380983399679,-0.469414003866227,0.630878999420204,1.2164250835004
"gene299",-0.194550415500054,-1.18038964841969,0.0938162964181202,-0.155122226351056,0.820819402136352,-0.772980576697039,-0.381095635456544,-0.350521051808817,-0.0748253844422007,-0.217841842600409,0.205930529081558,0.0283896574199186,-0.0308192984250702,0.601129445289867,0.0329064909098274,-1.58566247478718,-0.538951524572174,0.330050295540694
"gene300",-0.433834345963259,0.344403520711585,-0.3645318985646,0.0538934945471535,0.460291236270357,-0.950482119004876,-0.581277602800161,-0.253306486696083,0.113045159297367,-0.16349647924171,0.737873317462796,1.30113465285463,-0.736918309665864,-1.48176851157981,-0.536910767273698,-0.0315188103657512,0.133287921933839,0.107058549447432
"gene301",1.44012771971421,-0.0793185214275836,-0.927134501959774,0.06799663889944,0.447632423708442,-0.313293715386321,0.253193815938607,-0.15565838755881,-0.304075635990049,-0.210590802960705,-1.27308134406338,-0.469930272962812,-1.03919020308939,0.836207180291897,-0.376833742158673,0.984377654311336,-0.640870042716933,-0.603345340739375
"gene302",0.750293302969257,-0.0210905974603901,-0.953174423381158,-0.869043732271578,-1.08483884185596,0.507714977871116,-0.230281367801954,-1.72002277500348,-2.54525693930643,0.301065543391607,-0.119496640897249,-0.313764179228938,-0.571902374575187,-0.169604062296525,-0.912419285997554,0.694198791691214,-0.256140199288012,-0.466661834209962
"gene303",-0.674482329468166,0.981459793771925,1.06397245547501,0.884579705180843,-1.01571489192578,-1.10686017765484,0.880114544856251,0.59418500366796,0.293560421088129,-0.252317187837326,-0.989087239374512,-0.552049903390716,-0.10840533205479,-0.490443183248258,0.845385297040449,-0.198045164900263,-0.0651609649555763,-0.513226704804091
"gene304",2.16396204231366,-0.681931743115321,0.638143122380044,0.582994818812753,-0.0700784883894615,-0.194135655168894,1.31895484999086,0.468279168179879,0.833161358308839,0.952974581279321,0.792554423658463,-0.709575712459272,0.324322253627734,0.697868989143209,0.158857237973199,-0.847629771983607,-0.258086554376605,-0.90606757837959
"gene305",-0.156353293611997,0.614650322842998,1.2575629965411,0.554104165271451,-0.30806329454304,0.0679697380981547,0.186058913526971,-0.851451486856748,0.257191300438959,-1.09190560019528,-0.605178709646319,0.0171284412898962,-0.884084305447891,1.72185859009619,0.448167820480171,0.324243461795799,0.389701874142128,-0.484705829369608
"gene306",0.392199820873332,0.138733143221809,0.645794265750381,0.144293710752435,0.207071108545825,0.098339215778076,0.684670975743015,-1.78804748460158,-1.64804573701523,-0.655749558992094,-0.495034278050166,-1.36520614033171,0.884232126986847,-0.41134159038315,-0.5022302537544,0.0247829234431525,1.36468187246262,-0.261051041739809
"gene307",-0.436865341763922,0.948781937757748,1.18338090098496,-1.24836331319701,-0.315889407770462,0.0583809872406614,0.292290446256841,-0.0974921453777453,0.664250429581132,-0.343695177061424,-0.420333207609324,0.232707027403899,0.323254815987923,-0.206048004644286,-0.218696528058023,0.446851859319727,1.17163919329574,0.0125645560041405
"gene308",-1.72980062171708,2.00345021936006,0.774476763916314,-0.162447332094922,0.519504873825554,0.0644610935431806,0.502816116860097,-0.456608895505691,-0.166083217992141,-0.452623844970605,-0.750334199723417,0.0149355349299926,-0.0161197797285252,0.78977228144492,-0.906262520967447,0.344718580213035,-0.372491922930183,-0.525531594336162
"gene309",-1.15596395816187,0.136069138369031,-1.25568745888113,-0.289066814110157,-0.699028351094269,-1.6444508466773,0.7784412805038,-0.446981136530371,0.672601822990243,-0.255741351695712,-0.357796605492636,-0.75590511791618,0.551590069096241,0.10587632802124,0.0408320737812455,0.11349710886155,-1.23580992325475,-1.29139019430362
"gene310",0.863134946215394,-1.14816196184229,0.332231100674522,0.72164218958757,1.0263187905685,-0.0100434046526062,0.195856692642773,0.509185112976918,-0.546587893803521,0.477897517938716,-0.530429933269235,-0.991539671063105,-0.358992803747693,-0.985511631560402,1.85987412447271,0.630489191209074,1.38673907725364,1.16332265261824
"gene311",-0.372622155201088,0.336764573935202,-0.833662200362749,-0.112034176725693,-1.88889892286153,-1.45541280214417,-0.882276077453067,0.10034011989518,1.68160893239656,0.482020630298336,-1.62535859055057,-0.315860924343477,1.0434071168375,0.809888514932371,-0.166295271363753,-0.610211619398068,1.10977748002946,-0.18615696564816
"gene312",-0.993064563753,-1.29180094790054,0.0460703194443804,-1.95182276141212,0.481522471811514,-0.325303949942297,-0.529329095920867,-0.0111312519029798,0.770102271335127,-0.765186658477359,0.165036488412042,-0.547041426080122,0.581682128540499,-1.61415711294941,-0.661054554850244,-0.594168380996556,0.689794518603904,1.64097345121511
"gene313",-0.634747757070208,-1.01936364961224,-0.470032529326744,-0.518220519067721,-0.884415341684149,-1.4375895700607,1.1677970462616,0.336085550149518,0.303885978146561,1.06061245640112,0.00625822271773512,0.767702082740694,1.08790582117939,-0.680425407178435,-1.06555015114587,0.428215349438371,-0.90585038982315,2.01494470693781
"gene314",0.157881791886674,-0.169335624049804,-0.0743299176491273,0.314703404869116,0.0783107366011184,-0.110493611207308,-0.37345956802728,-0.360857047421919,0.55000880396188,0.61617889263498,-1.37626121355852,0.148512335517787,0.551470927794438,-1.02259095951282,-0.920768358513886,-0.829659906009519,1.04254212226558,-0.205474415219516
