symbol,P1_T0.200324504689578,P1_T0.730281202020216,P1_T0.822252340827931,P1_T1.48400636341412,P1_T2.35784075145427,P1_T2.7337046079365,P1_T4.40816085733495,P1_T5.64628731841543,P1_T5.80052501062058,P1_T7.8114939031695,P1_T7.97670339401742,P1_T8.78437882426067,P1_T9.99293417793952,P1_T10.6994637115332,P1_T11.0091243218625,P1_T12.5810965390305,P1_T13.9468738788373,P1_T16.2638795570075,P1_T17.1654330921222,P1_T17.7815672759869,P1_T17.9421732019398,P1_T18.6597876329953,P1_T19.4747564521748,P1_T20.4992729693279,P2_T24.2003245046896,P2_T24.7302812020202,P2_T24.8222523408279,P2_T25.4840063634141,P2_T26.3578407514543,P2_T26.7337046079365,P2_T28.408160857335,P2_T29.6462873184154,P2_T29.8005250106206,P2_T31.8114939031695,P2_T31.9767033940174,P2_T32.7843788242607,P2_T33.9929341779395,P2_T34.6994637115332,P2_T35.0091243218625,P2_T36.5810965390305,P2_T37.9468738788373,P2_T40.2638795570075,P2_T41.1654330921222,P2_T41.7815672759869,P2_T41.9421732019398,P2_T42.6597876329953,P2_T43.4747564521748,P2_T44.4992729693279
gene53,0.48711150841608,0.883518873310651,0.53393963832735,0.468592000360222,1.12493376502897,0.828356965375498,0.924124636262915,0.884827812930943,0.658798225946988,0.452398498727092,0.0585794147513516,0.0739783091091415,-0.0927869514342104,-0.374826916825654,-0.0292169594313407,-0.644667200788043,-0.575749540543389,-0.215836263387656,-0.631757300768105,-0.920691057844024,-0.587247891604437,-0.749569736117483,-0.520804592668772,-0.673962691178219,0.346462835667328,0.747360853253691,0.376904350916035,0.617029359242722,0.520597747717248,1.00226607296647,0.517987088684489,1.04733046735291,1.04887044350716,1.02218400806849,0.543405971410095,0.0484501691410846,0.32524849972083,0.0819717125272667,0.0239474697319688,-0.737441212901423,-0.761210555626699,-0.533520071724513,-0.766670799768635,-0.791485649538664,-0.488059909271819,-0.457827343406797,-0.3264485813216,-0.35038370509566
gene54,-0.474678329079209,-0.328785894045704,0.0281249983233849,-0.224219937223394,-0.428050983799454,-0.569653457659771,-0.945735753675704,-0.884683112976269,-0.942211564025635,-0.862186204692571,-0.690631688843116,-0.443327620945938,-0.416825812372045,-0.481121086850142,-0.270782379643123,-0.130346377559871,0.507456786029432,0.769048295635909,0.681832449303126,0.95167514708875,0.716373647368663,0.790266309041261,0.855650449051958,0.777477200958623,0.113754667657352,-0.354213228871739,0.283030588583705,-0.271400387303415,-0.54228450780942,-0.842192465044316,-0.713628493001304,-0.947625298377964,-0.923984498807602,-0.882551587819927,-0.871134308926785,-0.5210182976307,-0.479636109907642,-0.485435233766918,-0.229167120550265,0.017168663307184,0.211074930186605,0.617994761249204,1.26134668394389,0.751169122248443,0.833873870916799,1.00981790456353,1.06345178178306,0.734508921705998
gene55,0.470551739347744,0.483480283810822,0.316322764490147,0.231190952042321,1.24914145578832,0.37891891499345,0.790358829012465,0.453590337799844,1.14394989387863,0.204456918279053,0.064472464941758,-0.0626359194703096,0.569002318051569,-0.026150611456141,-0.350352772093321,-0.216359264849333,-0.673751674612078,-1.10229651314002,-0.91422219638224,-0.183151897790408,-0.685129572236301,-0.553798473754937,-0.690481706104971,-0.0638138571421535,-0.0347596583714364,0.47216544887642,0.256609686119071,0.66944762641681,0.741725381231882,0.953060709722384,0.922957232101187,0.713505374855456,0.303150366634328,0.476463360996679,-0.0770704923557061,0.207740735526674,0.149066443144177,-0.0238144250046601,-0.944906852041268,-0.716144160848698,-0.215017747139886,-0.869062362144327,-1.52940024502134,-1.1496329413394,-0.600929492787681,-0.952341066635291,-0.0280049131407574,-0.495221992001281
gene56,0.932888497651963,0.779447244048751,0.672776290743216,0.584082524848249,0.944063056529919,0.77762955032328,0.537430373768893,0.334999525319253,0.13014542132624,-0.16350449164192,-0.158545256941917,-0.557960576122664,-0.516334329380432,-0.26055670355059,-0.997566021659394,-0.899274840962911,-0.114763526508867,-0.309739094017859,-0.540106926289473,-0.32530915068423,-0.303136592994836,0.204208642407222,-0.0916273599731627,0.0839638692665268,1.12027314448578,0.696692704832331,0.428854619151203,0.761671579285928,0.834821385976101,0.86903014630964,0.0981442691448314,0.780202792510706,0.336142981059724,-0.212263904779322,-0.148067266370773,-0.236581523667519,-0.695809495306953,-0.41838742998504,-0.408705378812826,-0.841719418950663,-0.867114884181141,-0.630649603106451,-0.6745976918475,-0.623969817087217,-0.235390819847269,-0.479324544159403,0.14351475729537,-0.0025048668541295
gene57,0.459737333121154,0.485299214762866,0.544809721355239,0.320666568026332,0.389788303626621,0.22062342783054,0.499005953708028,0.485554897971815,0.396952564811421,0.266851791276371,-0.0029904442342388,-0.174267466876211,-0.178519803314747,-0.225923681138401,-0.61516096502422,-0.467645298294891,-0.305577849227572,-0.396566005611791,-0.297260077003669,-0.30491449576238,-0.514727906291324,-0.18395228575651,-0.233263496873331,-0.344229675052288,0.528063173574524,0.700647593233484,0.35247462205953,0.594314322707743,0.535274723861043,0.252962569060338,0.620065104253758,0.309011639935489,0.241698205761927,0.179737925717999,0.0838602115332396,-0.278785792354559,0.0525561985068425,-0.476704626643721,-0.599829713379077,-0.262474405007612,-0.144954083329714,-0.420172363772294,-0.442858527144226,-0.454497597975789,-0.403930089225436,-0.19669377368524,-0.148238284004206,-0.0955823681747523
gene58,0.607997004510803,0.378361287632215,0.524643054169555,0.72188316608866,0.64836961087016,0.702744006601052,0.687657880004431,0.337968276493021,0.475808009290319,0.0224533949630847,0.244256042082408,-0.0084825057908562,-0.211299923714813,-0.293561321470538,-0.492824749869747,-0.494371775431153,-0.499120506799777,-0.538284302584172,-0.450158737366546,-0.380278154973115,-0.0883266021831057,-0.373905572430152,-0.157775635201617,-0.114833061946649,0.516353838518205,0.50365880505543,0.524600630691848,0.419991600567821,0.655623541852244,0.410456394673058,0.470650001982224,0.311596455005112,0.390676077159778,-0.0572105078904905,-0.0532352437760714,-0.0229838536699816,-0.366998424217907,-0.512566912039617,-0.177200602588164,-0.335459477773778,-0.279313023105732,-0.334862619107165,-0.352201808591025,-0.214437836343987,-0.311651518925208,-0.240925207175973,-0.133178067839785,-0.0610648031599416
gene59,0.622607418542253,0.739699875068089,0.674756602220388,0.479633786947774,0.22391144558663,0.271126597121769,-0.624087171129055,-0.091441752024999,-0.181803853394835,-0.804469963598472,-0.612678222227333,-0.45811148482361,-0.280459968912555,-0.656642038436538,-0.672549722564623,-0.639385865472174,-0.401753482011841,-0.33591992225924,0.306030538154239,0.0999921565140063,0.752134604639444,0.319115393969524,0.577299068572089,0.973379008167292,0.609474896396128,-0.15607131871027,0.421842227419819,-0.0272506500091607,0.396083468665039,0.334267254260118,0.104520704537783,-0.173815124670676,-0.0640918501053246,-0.810658549833663,-0.721754445705159,-0.808397141970393,-0.388387986302136,-0.696094467774951,-0.808647869780425,-0.638695018819654,-0.542211480561026,0.356777360923169,-0.0207104363093805,0.304823940787187,0.395480620603595,0.21293205944878,0.644499076672473,0.761356692012882
gene60,-1.04266022887196,-0.946462736399154,-0.487274434644256,-0.745645402916461,-0.792169939737729,-0.712181831239809,0.319646546950271,0.229857425335279,-0.247369909468245,-0.150953832431613,1.04969670262699,1.25540133910114,1.51077164043989,1.19132816480902,0.852365087860192,1.48913685976069,1.13521303839281,0.71817135952446,-0.196470023149524,-0.0567189757812744,-0.525821217279142,-0.606208037422329,-0.0149173440967917,-0.44307668742102,-0.728237542661088,-0.745766895828714,-0.891379341119645,-0.509511043510364,-0.472039754544682,-0.927572805856312,-0.610551686634823,0.255294371074521,-0.185895186837985,0.889263556246587,0.262712576527317,0.729788143017609,1.12890827579748,1.02990019583552,0.45419390692518,1.4151000578219,0.787776562472314,0.85895351096092,0.250405393897778,-0.0885252747315427,-0.0074504880651212,-0.589871245248388,-0.675126867359077,-0.856571714532362
gene61,0.574646129601211,0.296647687505391,0.387247288699428,0.368317434944757,0.247976059783932,0.287203149417821,0.0232631727670916,-0.403088690336453,-0.269639090087599,-0.958347691362888,-0.362793056091166,-0.766389994182022,-0.297946913904671,-0.603260428230216,-0.992591747064796,-0.599998851884626,-0.145157582478764,0.232928654083961,0.248089605350266,0.189079858575267,0.513599656622012,0.52455870102016,0.0406479120036136,0.928506101608478,0.39120787332834,0.157683975938649,0.653995809561328,0.511896267381793,0.305657487244475,-0.0864137003648629,0.0247764949362217,-0.644506807866155,-0.266708983548675,-0.976162720422572,-0.474058327923873,-0.372153289755161,-0.673300028946565,-0.743622796528888,-0.69927537400477,-0.667717921939227,-0.648867586261451,0.068128540281239,0.234619267194154,0.407203748405142,0.53997082318743,0.124050668049536,0.313192998336184,0.25188688683731
gene62,-0.179975628690027,-0.113074363161044,-0.0111595018971742,0.0573767820339621,0.174116881893743,0.22486136265105,0.54043897930653,0.358593902216048,0.702299430394156,0.481788198780775,0.560772033487085,0.584286371884889,0.560776690680602,0.268401309655071,0.34681223201212,-0.174476447875797,-0.316962798522427,-0.766302953333908,-0.475626044350309,-0.470208403141009,-0.537665686053217,-0.558061207713389,-0.900609539511535,-0.468787892900676,0.0115475695492246,-0.0667221583808828,-0.214161636772675,0.0760350682459401,0.0615749184989974,0.175250977120984,0.366260036737172,0.680140324856716,0.62622355946301,0.670709087126716,0.472837090806418,0.373150141098218,0.210792015411113,0.282645122971885,0.409867427167886,0.100355463054709,-0.173751742895158,-0.278394514519236,-0.674870885896623,-0.412683148528638,-0.56223552596026,-0.751667913803707,-0.471164104909664,-0.592481078180166
gene63,0.412792625536168,0.603827421756815,0.739099127559952,0.359291274481143,0.851674174338716,0.890133481604493,0.17256791307597,-0.163544886396161,0.520521079219894,0.158910083953195,0.146644716325448,0.186946642996912,-0.139600370945222,-0.0312103049507976,-0.285007858638225,-0.117650307220623,-0.365593785976886,-0.341909691909151,-0.0519791528654887,-0.184307828977854,-0.209107165933959,0.188520153002453,-0.0270085954206273,0.17479566949965,0.611541390678238,0.55297482442799,0.24938066773958,0.679837456624903,0.551840519749736,0.690437215658152,0.386149821297614,0.340164532800035,0.311695751505727,-0.171699742203396,-0.388388905257855,-0.087758464698779,-0.265551756360714,-0.308352103332868,-0.030349731016734,-0.672003707995971,-0.844379241814658,-0.320078094062735,-0.136127690339671,-0.437287656881976,0.196144113194263,-0.336293605694386,-0.326180929249892,0.1725587365901
gene64,0.225564706277399,0.329237262878247,0.784421216267408,0.574379421854941,0.357934290612563,0.710596649535691,0.260095871963333,-0.156548859542514,0.20421526623118,0.0021750719811057,-0.140798755098619,-0.565584507790398,-0.270254101830123,-0.466554351764592,-0.666432263556127,-0.500810359818151,-0.647983341838326,-0.212484139538396,-0.33761665719791,-0.138607237042161,-0.347215896820232,-0.175600924017354,0.0902773731361648,0.29247758727953,0.626976955575852,0.566199941347613,0.569610006645048,0.221194558823849,0.431641121100064,0.600675043810759,0.614467270004175,0.296504183071512,0.0573189871518,-0.234966992099884,-0.408131393792718,-0.408915011268548,-0.474325769944617,-0.817032626199586,-0.559216405122456,-0.585567531772569,-0.483277695072047,-0.0898127573876809,-0.186248908230044,-0.128244037182491,-0.0972582015056492,-0.332462982913826,0.129274812709513,0.0080849538755534
gene65,0.0178842318488126,0.0539191426084599,0.173161025002851,-0.149959312533167,0.105523863339991,-0.345758376748728,-0.536786366281755,-0.627847550050208,-0.50433806630072,-0.302403708932178,-0.805363977387274,-0.306278860554114,-0.755379037818494,-0.63771693144553,-0.751857107257169,-0.24530299604998,0.328526239285409,0.425678978151528,0.315626516694082,0.619779661549295,0.474149713203866,0.448775699229679,0.462009831023886,0.284736109842713,-0.0624356338710457,0.124698797169652,0.17089214135879,-0.154592838361924,-0.202504168858174,-0.448593101750949,-0.71138970989081,-0.757383254380405,-0.575580451900415,-0.593505210078618,-0.120695295168296,-0.437127805362209,-0.393818117700024,-0.383929280342291,-0.323388774348282,0.0216351038687603,0.0887370546662005,0.37266933491298,0.359741352137718,0.44621976479342,0.332986811538964,0.480007652233628,0.874023690697683,0.841386037015066
gene66,-0.890401489882453,-0.749349882510418,-0.719387920713509,-0.910176212359325,-0.758615771869895,-0.516868485206651,-0.421866733269812,-0.351266370556702,-0.104694997022916,-0.0921769586508275,-0.122548519123324,0.0876138028832633,0.754620501300981,0.938781786731975,0.719888325692192,0.92991397317141,-0.389354719452364,0.321987242450353,0.90751132401362,0.371480861271778,0.549437031352346,0.386479273989472,-0.0626567840545045,-0.668436952364602,-0.702348419961204,-0.747071107106146,-0.740217400763077,-1.02045930963931,-0.633532085606897,-0.638722072608557,-0.032505606442872,0.0222682118508808,0.254391997470402,-0.140065405233803,0.346087737200903,-0.187918296014224,0.348224223680332,0.543050953684379,0.276554880884033,0.75013598863736,0.635458452248589,-0.0884212651903865,0.271293003795518,-0.0732279053903888,-0.344308992627685,0.147532534526301,-0.235000731225392,-0.408102529340847
gene67,0.252082908609848,0.744525607872823,0.850156960540789,0.459700013386967,0.453450533829488,0.920834894484885,0.602682764869645,0.783786504110076,0.439517059871917,0.688813996901467,-0.199874485272927,0.431089917026828,0.0035875776265997,-0.0920111603091157,-0.629042162926173,-0.0547864409841837,-0.581842720102407,-0.779870715009096,-0.0953052881644455,-0.142142318800272,0.302234138739118,-0.406986928107802,-0.915370083670103,0.174145449245514,0.910835805613189,0.212216330973611,1.00703191642166,1.10917306568857,0.728091253099896,0.689442426741662,0.351900664538142,0.571568084371143,0.54476097470617,0.153026571643722,0.655389634474086,0.538074798064478,0.349721565740222,0.283984063854399,0.159815129995453,-0.437005921313128,-1.04029073834248,-0.278372744058771,-0.395497656611591,-0.579632586532192,-0.719270947853228,-0.56078640520568,-0.178005067346411,-0.394069985258806
gene68,-0.579203845435278,-0.154547415707947,-0.578618927312776,-0.663102152382538,-0.459587901186101,-0.502203019541872,-0.695777452347532,-0.198937525272525,-0.208424766950977,-0.0882769890664387,-0.277177051945856,0.304130333668377,0.164190969965639,0.313744165986877,0.352575268246588,0.517665768607035,0.494109282945615,0.646464334666861,-0.0539763397030604,0.199339761212211,0.150953116961915,0.139377252363889,0.1645719886622,-0.201205720346745,-0.436066734582648,-0.300591891087726,-0.876775535175136,-1.12537945835357,-0.462256095460258,-0.0653796432831265,-0.376157503771512,-0.142917324607998,-0.771055297122225,-0.0976707197215431,0.312346188411677,-0.0733790904701069,0.779446355689797,0.396797016312099,0.497253806102131,1.3891151514391,0.317700882631214,0.451451831509459,0.178246165920424,0.377017841728237,0.373742953378158,0.484387209448953,0.413599891116877,-0.0716604562862206
gene69,0.232161065923248,0.294473744781735,0.583846437811029,0.638842012389535,0.619728284650547,0.618209039919073,0.562238813623894,0.70674095020066,0.725239512378079,0.589325459475782,0.398492091709539,0.0647602156228787,0.443556778541894,-0.0853428213191166,0.059743635138983,-0.472120143566655,-0.413327572517449,-0.525438246961178,-0.690214232133783,-0.453848875790088,-0.866237355530299,-0.659911137713284,-0.632305069141382,-0.459362225672785,-0.135478012825956,-0.0337317032184545,0.172588552676586,0.36323719394162,0.408270265483004,0.554212107287807,0.754586812700677,0.448972873368733,0.756137803033909,0.600838157717225,0.562278098398597,0.498822520844688,0.170536441089117,0.283856971297688,0.068096576131263,-0.478843628610664,-0.392124135910685,-0.701327768577385,-0.77681528686921,-0.68476033117159,-0.925264920333829,-0.944811039399343,-0.359828396723488,-0.730405373220467
gene70,0.453500629147205,0.117525353475124,0.294586841765415,-0.0367968101933839,-0.117473065255228,-0.177807195733402,-0.907648492960413,-1.06656514391279,-0.62307498650896,-0.519982262320071,-0.891523442451365,-0.2498832623691,-0.68033014092713,-0.474011553756521,-0.589389253280539,-0.228212891128202,0.577756785368061,0.642376899626254,1.14122805515584,0.789605085291134,0.605333904648553,0.744811531076867,0.77926275703419,0.384424310112007,0.133356287245251,-0.239670401893113,0.894931917289693,-0.102953113647075,0.393086013944266,-0.459493401020746,-0.986209789620326,-0.877930844159101,-0.590801038517335,-0.710637627041108,-0.851090058448402,-1.03068407411571,-0.328082373048701,-0.596403772200343,-0.189212342992596,0.175977018468036,-0.0402635894266451,0.315427662985818,0.229063929247102,1.02480063042818,0.639931791388098,0.602801396364079,0.2300360368867,0.859801744602682
gene71,-0.41605725761471,-0.243336444113814,-0.631127676163108,-0.0907923401986632,0.397057758104169,-0.0076126698573178,0.72164736667821,0.651749850604871,0.287711935555373,1.04608269536678,1.05651299798534,0.742358076234983,1.19413032711072,0.817667910764584,0.89651395916685,0.106086326010684,0.308348042469666,-0.512682302504943,-0.639314865985232,-0.735574208794754,-0.502969833461217,-0.421786367505412,-0.999410151802625,-1.05978776889419,-0.588701565448969,-0.109239515357206,-0.373612200098801,0.288552533891632,-0.0632205288214703,0.296557585793177,0.541431466056514,0.868036209058955,0.734141365207623,0.920297796563358,1.01433102285357,0.800718101392346,0.862285917328294,0.92367076917639,0.897301816869145,0.772529695805007,-0.125061080322573,-0.415286946455471,-0.72188777629157,-0.697468264502554,-0.90875452089393,-1.09683358752669,-0.929225539771554,-0.925141570866403
gene72,0.307023873771936,0.350894371889756,0.303287927186118,0.452728038597245,-0.0941358487754199,-0.0685574021680223,-0.114736849573853,-1.0552358498644,-0.45108729675872,-0.0508119362358904,-0.910690739380722,-1.24614476720363,-0.3707930554092,-0.144846485052818,0.0852518154209093,-0.98684711061241,-0.532779590860357,0.62777457320608,-0.564106224503951,0.501002887850788,0.216932174303909,0.305963461144333,1.26926966013473,0.805176602670962,0.94220037267635,1.09535570908261,0.589557351233227,1.04907846917899,0.102403171019235,0.77676065936635,0.03277514807831,0.269272098629338,-0.687354869747899,0.0372529684595244,-0.329986010849939,-0.548767105302169,-0.292047600792117,-0.673321431573722,-0.110185450991352,-0.979525336454142,-0.456107932515352,0.775866714330643,0.670765642550915,0.304261051219431,-0.213706687854059,0.699004032589217,0.368846514706368,0.77090479530041
gene73,0.558177321175908,0.371639661233308,1.17472926655504,0.714164512550791,0.963926986021022,0.668594327037701,0.617789404447131,-0.0093890879845859,0.560818138939027,0.307692230664316,-0.0768824909914786,-0.0078711719990934,-0.735020868432066,-0.607881704420455,-0.748599322844788,-0.987910936745227,-0.784077820797355,-0.613486365257656,-0.857129191752389,-0.30203432524585,-0.0887064143030572,0.101212199779327,0.191111602003092,0.286052384826721,0.945941638238135,1.04906407486613,0.591660849021226,0.864435733045514,1.15925218134836,1.08909102174645,0.232970757648769,0.302993640684805,-0.305694378260875,-0.1855555437586,-0.0043224045261242,-0.215578242715048,-0.49143654098375,-0.674494201700084,-0.664445279708209,-0.989273382234294,-1.12696913787174,-0.234282004677173,-0.323436510542984,-0.302341517847439,-0.483199723161228,0.0831984747687796,0.244318528960335,-0.223246262639409
gene74,-0.785172044069823,-1.61253523563687,-0.53652099614322,-0.7798657864553,-0.324065248761837,0.0311655997600196,0.447552915919446,0.173360963328585,-0.412604663641339,2.03994875036879,0.84824251466711,0.388284517415148,0.688856453797325,1.70917472452997,0.561421425911976,1.06024675296898,-0.0979956854072575,-0.99360607658864,-0.823566525019427,-0.422037024929153,-0.345269753649655,-0.569137640344609,-1.3303009037102,-0.552144693080758,-1.14968118083498,0.0288396999420683,-0.0448858426102006,-1.23681901395906,-0.170981249867564,0.0978744763099352,0.390745518552862,0.126087194690365,0.307998894152699,0.926806139009717,1.11693163517052,0.671383666125717,0.453201295654019,0.481073109739525,0.345759308295349,0.676010241385264,1.11300346842948,-0.884757268439915,-0.0450559641379258,-0.554307616323407,-1.52265704516816,-0.807890827183967,-0.533005712829007,-0.860758573466838
gene75,0.475290902934547,0.569928763819896,0.991421212714195,1.02149350652749,0.870207489408631,0.760073706530939,0.287719531522315,0.926959943563729,0.139030859570164,-0.368302786116883,0.205677892175327,-0.102495300249441,-0.113366333696191,0.349873229844487,-0.140405754633052,0.0035971142354778,-0.553654977417318,-0.459768209885,-0.541895613880717,-1.10361667637758,-1.33487250176169,-0.748198778734075,-0.760799885528865,-0.226075854884639,0.562410196442448,0.467454614446959,0.624256458866645,0.49849657477019,0.869794204705538,0.307239646561084,0.80811552075574,0.718846744022182,0.707977188166869,0.303072100023013,0.0644045292551019,0.226646594630744,0.304871183373891,-0.773305191990236,-0.0012693505603227,0.0275926361603033,-0.173591315553525,-0.852362709971963,-0.882802051832886,-0.446081482272841,-0.130167521078739,-1.13094878749373,-0.967406153769745,-0.0617495822650876
gene76,-0.570255133611849,-0.527209037774935,-0.393655031479756,-0.505621192734622,-0.548985019768414,-0.673597824021214,-0.543354779991229,-0.205427698379827,-0.448740105880112,-0.191853241192026,-0.100530191521007,0.0345365464050765,0.0312245861397764,0.203926138071287,0.118692879444295,0.570994653138688,0.183124298717217,0.521926075481054,0.751610609720616,0.365527930377219,0.631545618623733,0.324297744034147,0.194753026236421,0.232650862994288,-0.269566227339985,-0.4105203483478,-0.480045516922659,-0.370380527165619,-0.39295100139982,-0.530894302665917,-0.371780873941481,-0.395239816263624,-0.574837249239646,-0.339726145616107,-0.14268504630959,-0.0650568658587635,0.275396520127404,0.292753492606104,0.25395468415806,0.549196624310734,0.566151047774077,0.508527547131965,0.495025869819967,0.296190160958457,0.391187862332306,0.239650845902804,0.0650161678251689,0.0580864799626036
gene77,-0.641687560472043,-0.311126549161568,-0.856985322913065,-1.02160890013014,-0.349750297789066,-0.582295578035992,-0.569276214328447,-0.600442000148462,-0.306542742418833,0.0212415499999625,-0.272154258666751,0.0881196184736312,0.536348787822376,0.278986771731463,0.49077404959355,0.808817915424901,0.726732668553118,0.764354456689599,0.318629387920184,0.41157532937876,0.336874416201831,0.450523577504312,0.195342671376719,0.208297615899892,-0.264709859441677,-0.511863530181136,-0.408118127721183,-0.451441782471637,-0.729357105101499,-0.418130924809554,-0.18969413088914,-0.555528348111771,-0.397996194045624,-0.0184923728789935,0.290376787049262,-0.322496463449082,0.141264057702747,0.304272921540054,0.11334415117201,0.628127124836642,0.342000770959145,0.662062893805363,0.432484763155644,0.660196121597742,-0.0115844545937449,0.501070590348924,0.117552937556916,-0.183117076705045
gene78,0.373709180593154,-0.0383721723224453,0.25558368063514,-0.16632902246748,0.94609474031698,0.926007012078317,0.517417445241934,0.7632797356585,0.938338395865196,0.719357988957416,0.174691814764581,0.558842159698416,0.135157050331211,0.514190853598249,0.0254844375269846,-0.608428263002382,-0.862740100985892,-0.81225023449037,-0.917273256563314,-0.787487123812327,-0.885613213990825,-0.832419216511017,-0.999870358839873,-0.680359724053733,-0.280287187439032,0.57842692389828,0.0737107786731002,0.608898622822741,0.583417196003089,0.451041480575007,0.571396112726522,0.925720344846495,0.928720312167369,0.906048764201874,0.4339511119372,0.758098129160318,0.319811611354297,0.140014799863919,0.238846892345484,-0.104905892647597,-0.733422674411254,-0.913589727578235,-0.656560666977116,-0.859785091193638,-1.09719497523666,-1.30243884868422,-0.442051797343127,-0.919595729227133
gene79,0.311669268113751,0.657962924756309,0.80288373498903,0.511932294316256,0.605278734389518,0.577675452696396,0.766232678537704,0.39042469835432,0.399678089169952,0.476233930091009,-0.0805297308845736,0.0739301182116478,-0.414740987836139,-0.218416411588005,0.0053559839059347,-0.414891426191845,-0.670836605639655,-0.252625820656758,-0.780375491366324,-0.616623575265799,-0.613640495526995,-0.296505216256827,0.114432014215775,-0.243014071215515,0.441457853248042,0.441577572057146,0.577992085119799,0.649810649104209,0.640109382399704,0.626680488525451,0.635041975271651,0.156187540409728,0.532938384131423,0.149353310159202,0.159249796306636,0.125141514049908,-0.238421492846622,-0.437206142764269,-0.255175951420936,-0.566288048228969,-0.806952789494044,-0.415531374108464,-0.627659857157114,-0.579237209842415,-0.333153523743035,-0.293120719905697,-0.610452159521299,-0.166173002004472
gene80,0.42026940201289,0.307555886460968,0.251149587748992,0.0356021255553935,0.322089007727538,-0.133822843470061,-0.0744510424344918,-0.727589662758412,-0.516505642857574,-0.196351069839964,-0.478257841583267,-0.825410712929913,-0.586992502516587,-0.644799484774559,-0.227995900341694,-0.273097353251811,-0.198073705840023,0.197223997715645,0.460695958083624,0.493665466914133,0.630598789307337,0.369594458110622,0.321547849819083,0.384614230869466,0.461771306962071,0.311076136886759,0.490967512987159,0.316319799118328,0.232649553264773,-0.126785975932539,0.196577232375551,-0.457149686859997,-0.198844319071764,-0.407208005326379,-0.59394921796406,-0.534158238211553,-0.459778566150019,-0.309324843502166,-0.564141664197083,-0.0060491411492292,0.162928989838713,0.409033135343473,0.185066485236764,0.421625625494832,0.518213569836524,0.528473366136514,0.292927082769329,0.906229365723815
gene81,0.27954866954909,1.01777901801337,-0.336739759365049,0.474310758981087,0.995882427237446,0.622654096680926,0.638064656488218,1.4679981028776,1.00654079073153,0.470164497516859,0.339204095813139,0.139956200211248,0.0622926116050233,0.214820063048754,-0.266696290206886,-0.491085212781168,-0.756731643422808,-0.786783439611323,-1.22862671869921,-1.3697117011477,-0.793970010618251,-1.05635081539783,-0.651841192420248,-0.288466200760059,0.591506883355608,0.094546793374061,1.20875215080079,0.540746132020892,0.997041784403814,1.12901474990145,0.557171226208119,0.583316043575376,0.49999269733233,1.20520103575677,0.894690092931328,0.458774606867902,-0.0278992072403783,0.380058836267115,-0.0545299573608952,-0.607651639472695,-0.844547100195363,-0.859845168380491,-1.50949344918043,-0.677221932013344,-1.02447833944756,-0.640892220239079,-0.821562642565263,-0.501331641292095
gene82,0.797063663821757,0.572411297303837,0.572096990189324,1.14763572701533,0.539883438129047,1.46047730577542,0.5878376131474,0.48806151872727,0.902358635957586,-0.0707411377764432,0.562199117040103,0.665707728356771,0.572598192660471,-0.10508495536366,-0.0690004593087682,-0.19247461914537,-0.993638256553367,-1.03444108973322,-1.34815991543178,-1.0162301573384,-1.08284012043257,-0.408647351469104,-0.870762309667265,0.237076681685186,0.0842650279087415,0.652973591000687,0.723233902555879,1.19793980876795,1.30544833076393,0.744172822095528,0.758779542391512,1.05348556336827,0.562473110134871,0.664580253172935,0.500848310192943,0.458728717525405,-0.374379044503064,-0.188178689635918,-0.0447286681119307,-0.286945542528864,-0.520970062217495,-0.593514164009442,-0.819275733807271,-1.11908008288101,-0.807063007179872,-0.745678544146556,-0.219311629476236,-0.250386685519089
gene83,0.20400563876037,0.232127034924255,0.0452522014212473,0.288642717734362,0.437376953696076,0.386684359599164,0.185303874020369,0.468043848274985,0.55441224995874,0.531482824545333,0.338739797431068,0.488402135418255,0.369634296000895,0.0890644387937227,0.0987511363200243,-0.0946726226573791,-0.245434638022861,-0.636468020097183,-0.590776237846165,-0.680367584432357,-0.520357450882874,-0.53890049737902,-0.476565202177844,-0.561878027516072,-0.200184891637121,-0.013451626540935,0.275361041532576,0.423585775942682,0.387031592765319,0.103345396688203,0.852859393080359,0.706186328812279,0.427166318550747,0.415189067071112,0.301206899463173,0.105351015835625,0.396201356683005,0.152394980083258,0.11905562450558,-0.0985154858789388,-0.450631988762979,-0.529608530963309,-0.465486320980963,-0.435993469728182,-0.49131447734318,-0.598719049701515,-0.508718529853206,-0.47107099174576
gene84,-0.647849228549302,-0.0164496195269535,-0.409709953846752,-0.759336988397453,-0.7092326323817,-0.93370038200554,-0.745640588174594,-1.35842635228129,-1.02792475932187,-0.200526134886233,-0.477364320182875,-0.406951787537941,0.232443792371554,-0.236000425366257,0.259039564197389,0.819907986623855,0.397798413565617,0.589995897908658,1.11830635098976,0.867333117277432,0.931818286766739,1.12084050379455,0.321076114616459,0.504006329594922,-0.362108822940776,-0.238817588534272,-0.922252812899146,-1.16590212241298,-1.25523876544661,-0.591244260909418,-1.1101800408435,-0.924175379055123,-1.02606146869521,-0.599846209581899,-0.694547690974261,-0.210843428163172,0.175232815888064,0.17355108703854,0.272696134395682,0.739817353455755,1.22215751047792,0.812352058337137,0.716990855522917,0.671728648332428,0.983901383363486,0.894149827032186,0.860154922617366,0.56355339047692
