symbol,R1_P2_T24,R1_P1_T20,R2_P1_T20,R2_P2_T24,R3_P2_T40,R2_P2_T44,R2_P2_T36,R2_P2_T28,R3_P2_T36,R1_P1_T00,R1_P1_T08,R3_P2_T28,R3_P2_T32,R2_P1_T16,R2_P1_T08,R3_P1_T04,R3_P1_T08,R3_P2_T44,R1_P2_T32,R2_P1_T12,R3_P1_T00,R2_P1_T04,R3_P2_T24,R1_P2_T36,R2_P2_T32,R1_P2_T44,R1_P1_T12,R2_P2_T40,R3_P1_T12,R1_P1_T04,R1_P1_T16,R1_P2_T40,R1_P2_T28,R3_P1_T20,R3_P1_T16,R2_P1_T00
gene179,0.340508366977539,-0.706237352706417,-0.353378854155179,0.0776976036320627,-0.665590729208017,-0.554846943702644,-0.0890641683260629,0.528044248809362,-0.187460364202905,-0.104904932539528,0.74152886526143,0.549132267513819,0.46429191124585,-0.629869314894555,0.618275547339145,0.517015032352416,0.51517205196702,-0.622681915136152,0.504196107276587,-0.0534441515636411,-0.271153271949665,0.460644265089134,0.31690794787601,-0.0867801213965948,0.221674303907613,-0.44882327927463,-0.0633083296111942,-0.45116835107515,-0.104163077955695,0.505187684227283,-0.407588914735064,-0.582489719642263,0.583705914978813,-0.336986215306546,-0.582618945344281,0.168521867835911
gene180,-0.6879732680319,-0.137136280506116,0.155760070436616,-0.548477854930619,0.602191805224454,-0.135359617866807,0.322445857212981,-0.446920716805566,0.425987422688831,-0.61513982601484,-0.203882917415606,-0.450820289458028,-0.103578557813737,0.756399340597276,-0.373703826464226,-0.299883448693815,0.10554648881365,0.23783378530023,0.056113433928425,0.253552760254261,-0.570418458391949,-0.689558794572353,-0.466238834486856,0.747293611679421,-0.0092708790115149,0.0410555551751862,0.371782763999415,0.808402427701276,0.29422373588104,-0.516048352289072,0.605745598007821,0.625024896072347,-0.432182935448598,0.308222313083986,0.562651702249147,-0.177238265560486
gene181,-0.470532118745894,-0.229610652859964,-0.004036793303602,-0.639087413964244,0.381424575598396,0.209197479183884,0.565119704008095,-0.534288714802161,0.648784420500264,-0.543340589877575,0.362341030683509,-0.287644434950663,0.250721810252405,0.111188332632512,0.179594645536685,-0.362023404512887,0.155667437499499,-0.331760784481261,0.175237408154158,0.643231956638812,-0.902234854661973,-0.0991421933274166,-0.674003584730271,0.222832215943052,0.329701849742519,-0.255612981674263,0.602908641794399,0.446095356468237,0.779491140311386,-0.22784516696371,0.357331798445145,0.354124053934157,-0.332434638996683,-0.313008361080644,0.620112355558698,-0.466941718419628
gene182,0.455884491501054,0.630664286441068,0.449572880936004,0.941097633729338,-0.138660609241646,1.12364605273842,-0.695454830887665,0.0552858778709493,-0.805714083124162,0.443533240416521,-0.808045592625959,0.0553835903305945,-0.729631232992701,-0.239886827356382,-0.28207758772344,-0.0590366994636054,-0.0512358906577731,0.257394340439267,-0.606444126504778,-1.01996946882467,0.680629392411076,0.201661199027422,0.561359293494125,-0.885939894024691,-0.557377855233364,0.886816716414758,-0.560147088447746,-0.395012010122043,-0.779608027164627,0.0044192206906579,0.24930916903482,-0.0787455564452369,0.37568464015738,1.01020428710568,-0.575556818793737,0.753580263595546
gene183,0.807549820318118,0.0397446265164785,0.225207025958527,0.967820933326112,-0.987387021233394,-0.124275208675231,-1.07653761397304,1.0155895720194,-0.616128339504294,0.725348202215897,-0.103894396435482,0.829497112585886,-0.320982899806382,-1.14458887705225,-0.504361988266824,0.595444533036181,-0.0958048810401356,0.331323876147758,-0.409103966964497,-0.611838077700661,0.752664156418031,0.90628678894837,0.796977143109398,-1.08760583874982,0.0087742733685406,0.0730077905151748,-0.618471435435457,-0.87752702028144,-0.852527760458883,0.925750747273222,-0.705022110792648,-1.13300173032813,0.46027895286187,0.088603161685974,-0.725825281352397,0.594131760003649
gene184,-0.454818605936754,-0.969454196554884,-0.470313526546833,-0.898589877853022,0.460046640548522,-0.785017597970901,0.264651236454574,-0.285211021376358,1.1159162121122,-1.06629519429359,0.705449518291732,-0.145172171192615,0.524963009219724,0.17515635739502,0.891895257424216,-0.357367210323171,0.305657056763339,-0.802439548059614,0.411453733545962,0.662252536350345,-0.82053697903623,-0.436469891390951,-1.38044871304043,0.620095552695326,0.5534366667138,-0.603321769123067,1.12000291434075,0.093205804663797,0.387058756760876,-0.593932432770026,0.172555804431349,0.445496287046001,-0.594050442578966,-0.384794077129138,-0.097473800304454,-0.819629261233783
gene185,0.213080112750135,1.1022541260691,1.51828496964887,0.293890396917047,0.36938285512465,0.806016192055598,0.0212546153098714,-0.362206585135836,-0.766411998072153,0.612560055310489,-0.525533471802119,-0.229472747050427,-1.0536212633524,0.537165859446155,-0.915789834137019,-0.310482968112888,-1.0825253802128,1.42420623338826,-1.61963851873596,-0.588501755044367,0.722381065625384,0.0345768235241008,0.881886386093846,-0.329799004063966,-0.479812794174796,1.0053961417206,-0.554443679608179,0.319276911790441,-0.289281396088446,-0.340564026065819,0.561569188513544,0.351424935205579,-0.144482126988548,1.0396611591167,0.406003528548944,0.621262980926903
gene186,0.657416051539381,0.425853757200558,0.833503616023994,0.667771921730123,-0.475678014800222,0.454686418821074,-1.20824789744889,0.462013417839768,-0.969146341707535,-0.038877489236716,-0.265243687320602,0.111099383631152,-0.533955414664756,-0.357621148173547,-0.0605888434350316,-0.313638165878363,-0.478849110583542,0.575416617900764,-0.822353674224515,-0.667734813278221,0.370888806954371,0.352129917804819,0.304643602599033,-0.737330628266013,-1.26198808242931,0.675618680331918,-0.952193518691931,-0.0159443228763604,-0.819836163180869,0.290257930751737,-0.34591803545384,-0.162850051188368,-0.239756769288933,0.551311789974054,-0.178575632169949,1.11074658539502
gene187,-0.571720176323885,-0.0219897868598918,0.0411777127293624,-0.743955616170943,0.614798665557905,-0.0196255629630156,0.744312809814716,-0.82099011255943,0.807512727429289,-0.780309755485832,-0.421496032251581,-0.339046379225452,-0.128577053728526,0.628996117279847,-0.222460472104241,-0.967435223165873,-0.0323448062147336,0.370482351550248,-0.0459500023507807,0.714378843581411,-0.3166987247567,-0.854864269797264,-0.301937286201219,0.670825461557552,-0.214518432916348,0.215859557546942,0.0036008899048012,0.777860693713528,0.635183085771381,-0.726246225921805,0.676291966277871,0.732860222309923,-0.861203033017634,0.502597644764219,0.734059647022183,-0.55011007189701
gene188,0.290817378550587,0.0254206777130105,-0.317104801482144,0.237277395368012,-0.127250253122312,-0.242314064965976,-0.39283128269312,0.0958097105103659,0.0900699444210354,-0.100562002382618,0.421486303681649,0.907898301532155,0.560657518380112,-0.60239864090139,0.545077980235288,0.639876711271922,0.244084853942706,-0.324333806747343,0.534437513931868,-0.785345566152766,0.120173145814538,-0.183379940520646,0.23267173075312,-0.26238761394151,0.376848473414726,-0.38366571105327,-0.567064847353601,-0.773936139536418,-0.152672596435793,0.407812341423248,-0.487657198583937,-0.0363353229321539,0.751992763564208,-0.936208788852233,-0.68164905990736,-0.194488009459157
gene189,-0.452453430024941,-0.0410989642479046,-0.0276492318047083,-0.591554248608784,0.297257298066978,-0.10906660262239,0.550999099351605,-0.621066039600713,0.630535100620132,-0.398134609212741,0.255848908103284,-0.54028076818446,0.0919911308072327,0.541334261434884,0.0222567962635526,-0.290851467495703,0.214598800850903,-0.241778271100125,0.0167608942570087,0.486918306247904,-0.401055078605242,-0.617618456156192,-0.300397275807293,0.319209313990601,-0.208933159786968,0.165898464967554,0.410163384898455,0.274501185075562,0.41994263031819,-0.378911015645435,0.25038521516467,0.724893113044131,-0.646681573645593,0.0048330888645161,0.681495872097634,-0.196501227893706
gene190,0.761233208529328,0.0894434313227762,-0.0428369120744354,0.961732573121765,-0.573474438384417,0.324310549277384,-0.532640297105746,0.783636215825939,-0.700793025020207,0.758073645161431,0.0410092850256905,0.796111562066008,0.0549862000028444,-0.654862228759148,-0.108882066372695,0.632109081776922,-0.210986666773295,0.162564794650076,-0.0067455718788808,-1.3130470173334,0.293870299783483,0.486722326537654,0.740200389472083,-0.812735135582667,-0.0273111069325631,-0.537838024674437,-0.393720816905421,-0.931880407047128,-0.509758580537705,0.521039543565218,-0.672333796956463,-0.53366126495877,0.47374084147392,-0.0483027332810285,-0.953900193481998,0.510783364143982
gene191,-1.12492921288098,-0.739193280972609,-0.754971981617272,-0.386177671597505,-0.663472575732259,-0.336553857436889,0.983987500675541,0.374661655574689,0.473528857558445,-0.599939180796769,0.52966118996585,-0.128375981465117,0.846586801136426,-0.464362591254242,1.0048557458772,0.62369146768446,0.731699066716747,-1.11273375782498,0.482888842995968,0.795326413675083,-0.823730282013498,-0.154942058575952,-0.82313663118892,0.98008283932379,1.1657667622948,-0.789257727789183,0.920848059664464,-0.417860581768088,0.627364024304436,0.244454154021017,-0.192478680802167,-0.127529789977049,0.476565099084623,-0.941687610626889,0.21761537145017,-0.333705106176549
gene192,-1.19175155214318,0.14426591506296,0.0123883848096936,-0.398630480133749,0.803925261791119,0.502656144051236,0.116675503802274,-1.18154853327793,0.341142294392644,-0.917993194733315,-0.441550216324246,-0.77509256194436,0.40205205001112,1.46506211883595,-1.05097839355204,-1.13993287542547,0.376204806368719,0.113647695993206,-0.732019963993419,1.18250864858594,-0.0882845686498498,-1.23578500039655,-0.974697765962682,0.694044016168418,-0.917270138849303,0.264875306549916,0.650630894079607,0.753214087778116,0.759297136618248,-0.552394524998852,0.967413931041644,0.949566103628138,-0.473846322678786,0.538514770789332,0.663978848516027,-0.528260440202419
gene193,-0.410335980460554,-0.971143862099351,-1.50594121765331,-0.689134832500029,-0.270553758182863,-0.52845887820023,-0.0698698197677101,0.294910151338889,0.583069287324219,-0.430228652680419,0.795355939113154,0.332500704781814,0.783056356002842,-0.147738743297372,0.961190648907018,0.18795760187672,0.510450417343723,-0.97873805545867,0.846967895795352,0.80684875341619,-0.841632158562572,0.546086619721762,-0.640406284655243,0.829907633263654,0.277376691367684,-0.942281642180606,0.141943150666392,-0.316655583740167,0.431347593663488,0.341219101531206,-0.660452169914948,-0.153107174429067,0.160629523298685,-1.0784469719944,-0.696738253482687,-0.415724131351018
gene194,0.530144562610618,0.336523328676333,0.592509408387485,0.587777341148973,-0.305851399555271,0.595939934975636,-0.867846436038999,-0.215298470727657,-0.451078281764903,0.491917895156498,-0.706795903133649,-0.044704348390086,-0.787427475754126,-0.144727187132962,-0.609749894659058,0.218840984990217,-0.717014544318352,0.909412524170973,-0.682364651604662,-0.442925851486244,1.03226311835827,-0.0360712084480873,0.75143923022989,-0.649560576428653,-0.792986560329452,0.740920358582344,-0.45101444785115,0.143732582549446,-0.284989806733638,0.092072351701011,-0.306566403545821,-0.003452899147158,-0.0559518591642587,0.760091966129895,-0.0034863983512128,0.445411805432893
gene195,0.0065528626301975,0.523091590061559,0.868692049027815,0.381511252028309,0.0293078612495044,0.357460421615345,-0.49014995722748,-0.449702170083864,-0.482192518305604,0.214290510831853,-0.551266302794751,-0.231772964563114,-0.693579616531222,0.43211897746908,-0.391030165754135,-0.402012049499585,-0.402738342068743,0.753324727828817,-0.709890854527981,-0.166392316946396,0.407540087257859,-0.273051751376915,0.278501926859865,-0.512607486296113,-0.658926259559992,0.678799556843153,-0.566876681019147,0.251348870880858,-0.31148214755635,-0.17390498731562,0.519802720056782,0.337827436442571,-0.399144940163085,0.688390452728756,0.0302856172159976,0.355691603684215
gene196,-0.500775339306223,-0.26005427390616,-0.928694875755178,-0.423254318659434,0.111895951888661,-0.616200281712057,0.687792543429258,0.0048927585414418,0.646681251574094,-0.91693229968375,0.558768298886005,0.110800607825218,1.04534124159159,0.159263273503677,0.696815841566984,0.270658609013501,0.777526967838712,-0.405148744985069,0.657935406433544,0.367292437054324,-0.72367862612819,0.0275511333451311,-0.784099221995931,0.946914152882793,0.523138030300296,-0.793485437967986,0.767341287251564,0.0815157739147956,0.708228053720869,0.16220006887886,-0.0045660664000396,0.125436819088221,-0.0277075700261219,-0.509426852924894,-0.212725194190913,-0.777588162312824
gene197,-0.134473740209689,-0.500519298469839,-0.448099418366409,-0.18341188889385,-0.486965792563345,-0.484088615329305,0.0933118300451081,0.470721626628648,-0.0416770624735605,0.0701068851297499,0.570198563553311,0.460628384232781,0.446071718964183,-0.419734509354157,0.588679877424343,0.577150752581758,0.319128031808466,-0.686171835651432,0.503994040476565,0.185649786002316,-0.13381155101782,0.564484955853016,-0.0765418112275199,0.15830665162762,0.439250883295545,-0.469831611953523,-0.131347338245291,-0.667743916869916,0.0673506307371159,0.484745430707064,-0.363697256301692,-0.491520162559725,0.656461735024758,-0.548666357112251,-0.366893283275369,-0.182029105571386
gene198,0.063796206663671,-0.125220231118649,-0.523218038166327,-0.368291177108335,-1.06871441841728,-0.805401747754418,0.294688806145564,0.360200872256224,-0.283275358217956,-0.0544365599668349,0.35122411878822,0.354394626888283,0.541651046971261,-0.215098701043944,1.13896866629539,0.393274070092021,0.794567234130335,-0.406045400988038,0.905004476353491,0.0921422939702776,0.275595330528944,0.868075001534445,-0.579379872231684,-0.125649815298585,0.534773303821725,-1.05837572374785,0.018667663305714,-0.772037303222506,-0.372542184088532,0.92302469381809,-0.221958785311699,-0.370522528483089,0.150754480863845,-0.719521765796834,-0.4641684527865,-0.0271740066139222
gene199,-0.286302262193488,-0.621428743247532,-0.632540206642283,-0.0823299959047767,-0.281296045702537,-1.03237058770042,0.416617304820445,0.013001710986156,0.203256110046619,-0.383359188845084,0.739219705948117,0.524205356033506,0.54099627064884,-0.153864788834257,0.820115538468923,0.645656221202857,0.741727082750759,-0.616081633888657,0.563927214387457,0.354069451153816,-0.368129814521427,0.213872437614357,-0.101897227491255,0.623047321153463,0.994764957464548,-0.254822848259845,0.219826518478643,-0.188343750375055,0.16314052678803,0.57705476923163,-0.287480779754178,-0.173469149098035,0.317836399748567,-0.515314124248119,-0.140076070528911,0.0245541683833142
gene200,-0.952748827661418,0.737673823210251,0.848021496319886,0.907199982527098,2.13668146865521,0.876820305438332,-1.10237176018123,0.176027422735709,-0.450712887656037,0.970093953277767,-0.352531528077779,0.356631994187687,0.321723817557295,-0.135052898089258,-0.459476426295028,0.315028532492277,-1.14962679376948,-0.501489006487689,-0.670413588264588,0.19710355033813,-1.38082013873617,-0.502501585397519,0.424409333197806,-0.563680786900524,0.249771816643574,-0.760636507124878,-0.154413847291835,1.22331338215101,-0.522349147471183,0.464900634618774,-0.952484084860543,-0.694651609378373,0.0664324983746963,-0.0719402751026078,-0.52950434159557,0.770839108146669
gene201,0.546611093216229,0.677769368421931,0.296826572089748,-0.238054227249878,1.68419826068398,-1.1117308675475,0.14104756195103,-0.86153653049979,-0.582374151850809,-0.135585199056335,0.598845905188087,0.2263680316704,-0.402726305670467,0.918443278371092,0.827445704666541,-0.39336348730492,0.466120617238256,0.657741268777924,0.958248499882035,-0.58832537842245,0.0032650096872223,0.185982213869383,0.574514446062263,-0.0652951081973658,1.11475900687036,-0.967416073724508,-1.45843229125468,-0.238270142063703,-0.591807925992807,0.660416518018648,-0.594010842508789,-0.270542308519949,0.811178390113913,-0.207634083897327,-1.14583277540419,-1.28402448371048
gene202,-1.08173263766255,0.979314515959995,0.666794763628267,1.24354292673008,0.416681781568207,-1.09605011726695,0.555276817221799,-1.73162960822806,0.516349111127247,-1.22179222599125,-0.539288747006277,-0.790343173070232,0.774160039652437,-2.02093562035763,-0.877053539680931,0.473132200689432,-0.543869766509867,-0.265582730991844,-0.0255595911570455,0.421383153433882,0.195950317099331,-0.218518844050791,0.236028600936502,0.157511690781925,-0.050813472551687,1.18702742055317,0.238660225093601,-0.916825418376953,-0.406524994526591,1.91197562908758,1.0636023882937,0.321830232046807,0.532021662280906,0.104854768532421,-1.51776760286064,0.857213316857807
gene203,0.837666661852795,-0.685357503899095,0.434781409125503,-1.79095044544106,-0.146165338896193,0.589940901009265,-0.449724418447455,-1.03748739034349,0.411859311995866,-0.187694221912635,-0.0901089819371857,-0.949945652349758,0.819583310253086,-0.0403376871480849,-0.796754098354282,-0.117496033617084,0.0694042040102863,-0.0216113479048432,1.12834678185271,-0.753501593379168,0.449848407615332,-0.792423705612638,1.89018104985085,-0.978288553776232,0.19542961692518,-0.47229548437699,-0.252443507518769,-0.0351487980578877,-1.17939080352129,0.287713154874012,-0.379833563710976,0.969379370872675,-0.385498786527608,-0.844637221982253,-0.309831645230923,0.214513047732176
gene204,0.481880917276019,0.25186340663827,-1.61160438305148,-0.826078780303697,-0.335723903466274,1.38047998355461,-0.335398338885552,1.12936687227062,0.868309676499429,0.741366525973675,2.88852670013828,-1.16000716869373,-0.562058151615548,-0.839958702980932,-1.50299178786544,0.0775168017506468,2.08931274302223,-0.123973823959086,-0.22793358087733,-0.650055316761155,-0.0651685240273324,-1.18945940621956,-0.357943202291985,0.987419541570256,0.0606614903481503,-1.05888951033182,0.744766247079141,0.770316302486881,-0.0940398888060771,0.211212047536343,-0.565637356383549,-0.02601722076872,-0.797638337578652,0.357742752370248,-0.192187465269654,0.213900196061958
gene205,0.0297316021930292,-0.595949312654614,0.437086548083937,-1.36580178068023,0.357637676054958,0.738896434641145,0.0157341540368351,0.219955171853474,-0.502418728861382,0.559445033008669,0.928271167253584,-0.892048595298728,1.52321891582249,0.210701356247568,0.084903622179312,0.120916569881495,-1.51557604412626,-1.06814815630141,-0.38938361542312,1.46602162976802,0.0172143549736471,-0.605398726096956,1.49144889355468,0.0084129043929936,-0.280095345660222,-1.33016315746078,0.868743197419687,-0.923897491734777,0.314697450919998,-0.813274349823338,0.289668896971828,-1.47828204423534,1.55612755718135,-0.0098196935306013,-0.141669218005572,0.165970975489659
gene206,0.361668950886794,0.583505905684147,-0.551815796579539,0.603206219120434,0.72447143218009,-0.688522245936849,0.454921831946178,0.0681307052202013,-1.18718771568186,-0.0523710890418019,-0.0556367804574349,1.56917699225882,0.0649973942374906,0.732571920559498,0.148266051566267,0.0624294071844608,-0.116205202817196,-0.795605602385256,0.752949408032966,-0.671951031743332,0.221189789968273,-2.31254360503766,0.690561749104914,0.326582476826907,0.600275752556333,-0.178878288909406,-0.201801702919329,-0.680302788127126,-0.30122510565468,-1.2971832478638,0.155242992597223,-0.53307861539401,-0.579607400009279,0.107983828419592,-1.17864321616295,0.233662895591223
gene207,0.121363233347458,-0.187187018197993,0.140778811639291,0.154067039082241,1.63233989161853,0.86155460542247,0.202746511890564,-0.535220505645595,-1.01555407352502,0.0137681661993838,-1.20859175649095,-0.187648767319311,1.16291315226303,1.1415822929505,-0.614707831207841,0.563014535211123,1.18619911252423,0.0289301132341187,1.37617477032012,0.302754375103902,-0.340017996309297,0.126232481839985,-0.145645565301517,-0.0024206339421512,-0.433556019229997,-0.37164607085931,-0.265863279728653,-0.175537967463559,-0.173002662444937,-0.72287800260629,-0.604768616057782,-0.383123040739633,0.769913297867082,-0.352749826000083,-0.51878540840298,-0.565392783358753
gene208,0.433995984664103,0.275056445427382,-1.39941915485135,1.17234713242389,0.534436841506364,0.198604187805779,0.603457423791116,0.549537223586859,-1.01879579750043,-0.560769070564257,-0.619571577587591,-0.748088832804016,0.0358734831238648,0.157361774333536,-0.764373804784358,1.57809979616468,-0.461367441006168,-0.839272416275985,-1.12384700209889,-0.376605557288512,0.617161552344876,0.15888865918707,-0.0848137135031159,-0.853480926441883,0.706694010475536,0.912920626104026,-0.157428709152812,0.291424349201518,-0.727724514472607,-0.0762381925074145,-0.903255259268307,0.234774344330721,-0.118739172519436,-0.374221175883936,1.31784627226058,0.816339537113776
gene209,-0.187209713512178,0.406248493731535,0.290487194594267,-0.427166262167395,-1.2351111779853,-0.0352912638000346,1.09300037452964,-0.338334893029822,0.0349156274233147,0.601089600250074,-0.635553062709624,0.763717725213254,0.612707366515731,-0.885231582023865,-0.0048060896395204,0.055395311664609,-0.390440268095308,0.941856695058974,-0.13229237680082,1.3223413920651,-0.505949919856277,0.252825628639079,0.122449255147573,0.258840002391918,-0.419473941552832,-0.595199208102753,-0.383652358124507,-1.55081368129317,0.777949267185056,-0.95483741566085,-1.01478224062372,-0.946041929133447,0.447328562432201,-0.100387025938501,1.04637504379761,-0.0886095150012682
gene210,0.39882619259651,-0.435043729020931,-0.911806505836663,0.101918713765867,0.0054397646909389,-0.549306281173789,-0.445961306547589,0.722500528185445,0.318242533587784,0.142858504676032,0.814463188906365,-1.27282988183314,-0.0623266828892627,-0.767147347517015,-0.212854556779769,1.37426703663296,-0.305850247467631,1.25459147906561,-0.225984761722812,0.621627509507008,0.433573399319757,-1.48313858897086,0.367568970042661,0.691744782973599,0.528199736719131,-0.0834194835647362,-0.849133087255647,1.75997142883336,0.234606444504094,-0.570920043357073,0.0042846342780821,-0.865338847216528,0.0088407883314101,0.988343695308847,0.572428983330424,-0.197057716950706
gene211,1.38524639063572,0.115249955663653,0.0081482092742646,-0.393314153521263,0.378349521364443,0.1013448204111,0.417020148196215,-0.892487404413877,-0.150431577953812,0.440305612101842,1.20708026557055,1.77455353220598,0.464115118116579,-0.676125562290697,0.580830505994302,-0.546802745456503,1.23455824664184,0.438627233051113,-0.0191697299748549,0.678483207988591,-1.68516762233205,0.875440680952761,0.944468112453002,1.14237738386872,0.939576222881303,1.13703977396256,0.0374469932261082,-0.766076255175575,-0.0810914459918809,0.224496299471803,-1.07017632312402,0.433062604125824,0.218230830944554,0.310712426937454,-0.714838884585726,-0.165364357577149
gene212,0.171378566266028,-0.602925531595981,-0.497815841169963,0.124266994913047,-0.213267233287143,-0.144742337624678,-0.370862693471097,0.332462424989108,0.113341369454516,-0.0829118429991993,0.0064681437014879,-0.193278296784823,0.157956687123603,-0.194850305500022,-0.253123024743384,1.45651207103241,-0.729289979106658,1.62288263118975,0.127104312888038,0.438806595308904,-0.154152251110426,-1.51070406179477,0.549122618733505,-1.45018563525069,0.152541866735073,0.858182128716506,0.0172413089912385,-1.35633816007086,-1.43421148554655,-0.437147354964552,0.368987703757312,-0.598083954519157,0.0252447827020509,0.536392175240831,0.883329860443279,0.951174864661011
gene213,-0.239767929634622,-0.167918307729092,1.58648535910778,0.256341829992339,-0.639733743360049,-1.11585783938885,0.262712701069912,0.306884759228906,-0.247266650262501,0.205393274300623,-1.58722635118034,-0.838228290022858,0.515664563110255,-0.692424247689474,0.801138088130963,1.30496914520383,0.444573312694725,-0.756646039625044,0.503128234261875,-0.649445780384881,1.01134212519351,-0.356110651568719,-0.52547571863981,-0.228663622256792,-0.008338608858377,0.007392258607086,-0.376737066820917,0.497394628949248,0.565563842486004,0.413287178006867,0.512393904998089,0.0977960086835946,0.0790689752842457,-0.175372791104476,0.470596454736487,0.687237443518659
gene214,0.301813734087513,0.351391962879888,0.742407391410037,0.208371381345936,0.47212118151497,0.206864788508904,-0.08831456324993,-0.0086620179811956,-0.137614531998615,1.17320048942477,-0.445304075007714,1.91063974492911,0.871764665446434,0.0272442295018366,0.696753275124847,-0.462929508637527,0.671532838753941,-0.460677890044414,-0.117990840001177,-0.343154541262967,-0.325740442700878,-0.208437818268577,-0.779758894669902,-0.608294731317709,-0.852883519678931,1.09617418935924,-0.710689639095496,0.170929337085824,0.205576029748226,0.245009737041077,-0.713244682697978,0.0492661835343279,0.391074938621084,0.337254539712545,-1.77635472670839,-0.443693930906655
gene215,0.575217953875801,0.135328457403383,-0.431632920599638,0.728596193604517,1.81636076630951,1.71341454351687,-0.382411505107589,-0.474423760827458,0.0767609010330742,0.557501510845665,0.36102441777927,0.11721311803231,0.865927967714773,0.354662634216007,0.636549707495253,1.12754838406652,0.35216265468401,-0.0262215323125665,0.276298383062429,-0.511704482818823,-0.0551891182053078,-0.0148974481497168,-0.8373883546883,1.08262283696705,-1.53263524332313,1.78502149536907,-0.343442970437225,-0.190878673248857,0.0332066189317904,-0.121496525806404,-0.416889452571526,-0.472982725435674,0.0992698520157153,-0.626272395978914,-0.353703132788874,-0.0534129820952734
gene216,-1.73968216423674,0.510704029273157,0.459663079314282,-1.12541066246204,-1.42019385982718,-0.690891996737603,0.581687865298775,0.285904385609361,-0.805355181425565,-0.304059843434442,-0.0092237967968763,-0.850437805248695,1.45859795016609,-0.921772312584495,-1.47286932969354,-0.492789830444423,-0.881286364964372,-0.767512654855996,-0.633232210579889,2.19113049055551,-0.0796109041294204,0.281741470945747,-1.47234380139429,-0.0215391732252195,0.261459222465106,0.465760001025031,-0.476288142540786,-0.327004990671249,0.568213867448137,0.679021043503498,0.133402961962607,-0.523805687943388,-0.344037489484626,-0.515126914032099,0.0517507106338164,-0.577132491624277
gene217,-1.10156972536509,0.574592573373433,-0.758136859074024,1.46908587687132,-0.683392833261048,0.138402297101311,0.29503979969353,0.530650642199455,0.62398661906603,0.634030584291177,-0.811169260382677,-1.0658728121552,1.7655725366014,-0.903399683357632,-0.166917252107295,-0.582008038268087,1.27047983066083,0.283821650681916,-0.471438171045111,-0.0957582224060473,-0.98814581792986,0.158593579458957,-1.13749261113241,-0.15850182372701,-0.165059581221277,1.50703186254165,-0.0969067227454472,-0.855803740185323,-0.503183891259477,-0.30683765370166,0.681853951669162,-0.0114127330602338,-0.799130713705898,1.28688222458684,-0.297755051194449,0.026713574003653
gene218,-0.156984059909931,-0.149056679535931,0.751634717130356,0.0444712837852573,1.08462988250311,0.220460400109164,0.491179575667625,0.014871653662166,-0.205647117659892,0.791384418016594,0.960151009720894,-0.128208532179415,-1.56672084199565,-0.0665495354879345,-0.749497475995661,-0.560814938042531,-0.810233189059175,-0.820489308375885,0.202964184844828,0.368740194991303,0.713287465345861,-0.658477568317078,1.04354564767502,-0.222094719021015,0.419893379822355,-1.23339173276636,-1.79213151189409,0.0598310623194872,-0.741120158059254,0.852288939607241,-0.443556683294346,0.795729276822839,-0.732392107683943,0.350920526238519,0.36633782364096,-0.174316978833635
gene219,0.647444660094928,-0.415922402852985,-0.110799761646493,-0.398910749787619,0.049713797495522,0.152605315227738,0.475953956874604,-0.744966114100389,-0.422309215154802,0.990998809125174,0.907971134320259,1.12763385061301,-0.401571733194225,1.26073480107789,0.11302798176375,-1.71500899447233,0.70868652890349,-0.531310360733939,1.91959126188041,0.81068745202941,0.731079673667831,0.22782343776473,-0.184136695429297,1.460291030409,-1.41518395283032,0.504878751299121,1.04328319106809,-0.628671989692157,1.08628078583225,-0.730500771317775,1.7075004836768,0.147973138941605,-1.23271388536564,-0.531810895424433,-0.274428722970747,-0.256363179806244
gene220,0.39716144940358,-0.870585301108843,-0.0043768342927131,0.553539086178563,0.535191959381394,0.54836307014008,-0.514759070111631,-0.418887759803031,1.18147262661229,0.398290039994694,-0.707161847725968,-0.119251357162029,-0.0650966627937823,0.0394813254239872,0.0483269559055973,0.242289746129901,0.236894634037541,-0.798002837041722,0.335900993145321,-0.100901017811376,0.570511793490859,-0.355136917958193,0.263901042769103,-0.56540492584954,1.26189649627663,-0.978059208091187,-0.654111034633215,0.551629871939721,0.922729263688101,0.328794401796532,-0.870835980648444,0.964768756969272,-0.795382138928648,-0.0424473380219677,0.710123187316803,-0.212745029563587
gene221,0.456821556946382,-0.319107109736083,-0.53804053062789,0.0039595637586584,0.0222688712723859,1.13156241223777,-0.700061902940145,0.0858747464375317,0.395481334275293,1.9099974337584,-1.58856722651539,-1.02211505682208,0.112729275507881,0.826318236191787,0.667951736469039,0.312870227281071,0.192504604512988,-0.819187276624421,-0.754814294177327,-0.496511492345163,0.0908427925405559,-0.423674965908832,0.798537314757743,-0.154120584924782,-0.604834632057155,0.30701732019262,0.0586270016569699,-0.246225139812931,0.303065693495368,-1.26776190187441,0.644811528026956,0.227662841730581,0.163288844163007,-0.677498900786184,-0.15940229624644,0.853303477047259
