symbol,R1_P1_T0,R1_P1_T2,R1_P1_T4,R1_P1_T6,R1_P1_T8,R1_P1_T10,R1_P1_T12,R1_P1_T14,R1_P1_T16,R1_P1_T18,R1_P1_T20,R1_P1_T22,R1_P2_T24,R1_P2_T26,R1_P2_T28,R1_P2_T30,R1_P2_T32,R1_P2_T34,R1_P2_T36,R1_P2_T38,R1_P2_T40,R1_P2_T42,R1_P2_T44,R1_P2_T46,R2_P1_T0,R2_P1_T2,R2_P1_T4,R2_P1_T6,R2_P1_T8,R2_P1_T10,R2_P1_T12,R2_P1_T14,R2_P1_T16,R2_P1_T18,R2_P1_T20,R2_P1_T22,R2_P2_T24,R2_P2_T26,R2_P2_T28,R2_P2_T30,R2_P2_T32,R2_P2_T34,R2_P2_T36,R2_P2_T38,R2_P2_T40,R2_P2_T42,R2_P2_T44,R2_P2_T46
gene238,1.95036941911014,1.97637238037138,0.359666275853097,-0.378567239979351,-0.243546430410179,-0.831391640035782,0.350709014140013,0.68386735402639,-0.0381134861921706,0.288059336981294,-0.253411742897967,-0.801717703919179,0.0523528374927421,-1.60836845701216,-0.363143610606423,-0.18057852884512,-1.08400046767037,0.354481372375392,0.414033607894601,-0.417477341598862,1.03176109413083,-0.410504530129891,-0.266737120076695,-0.157298554555302,0.0679108823012824,-0.508958403607419,0.504060503951173,-1.01313203343575,-0.297249649171444,-1.00397383094919,-0.0650205970214175,-0.102153448133732,0.104941343107666,0.416465290592362,1.09063023285831,-0.190373111154886,-1.36354186558246,-0.536991782715038,0.724746880423832,-0.550594605571685,0.668485769439312,-0.281795125011056,0.968061277743199,0.158375041076248,-0.177692854728777,-0.0327515001323832,-1.19803862622191,-0.778061795320826
gene239,0.263851012311946,0.950886410089629,-0.0536429536331852,0.224536041587351,0.229214289308392,-1.28393117420237,-0.0879591149011359,1.15135042171238,0.59579091034486,-0.0042076244898132,1.63736126510337,0.0657026117171707,-0.135283730498649,-0.972537935223765,2.14472828436945,-0.554265296038806,-1.02009222877731,1.18202563267934,0.0869406864198069,0.559939293367669,0.248854647216064,0.189727447847001,0.404969527860829,-0.104898949956206,-0.906440705131404,0.0880467760214766,0.804067331378504,0.0563177594621268,-1.84458823496108,-0.085945958285927,-0.259158035635527,0.293230180714884,0.512970283237855,0.832040683682321,0.671349854541232,-0.793148351406864,1.74635988487107,0.989289225112426,0.593682584751906,-1.37778648677389,-0.728867983691869,-0.190196792621608,-0.66279348010341,-1.09488838895174,-0.682670618910006,0.183138624035505,0.729510370486281,0.278853204818388
gene240,-0.0742507727400943,-0.235540762038336,0.715103301312105,2.58867765901979,-1.03860181044776,-1.75238008994991,-0.131507542617646,0.340009888685266,0.779290858728392,-0.447175803624256,0.0796169615467382,0.535944986408278,-0.694836213753085,-0.480102104668002,-0.160716193673108,-0.0756486217803188,1.79985812259879,-0.121627630074597,-0.916643291951553,-0.946156765722646,0.479119041432654,0.975650534573866,0.33945853226537,0.0026237426329595,-1.83120876104635,0.0550473321102819,-0.307240194168482,0.403143562512642,-0.234769462231066,0.0335790217415062,0.123421843682114,0.35317431823839,-0.27385186963579,0.363440726201656,0.0744872762247236,-0.752613286704173,0.590297356021786,-0.172270637409832,0.488176609778374,0.561118395004862,0.0303485698098985,-0.338188206516193,0.0583428907436423,-1.1497652810966,-0.483129508530286,0.300820810763476,0.321358823971359,0.324955267441633
gene241,0.673503786458521,1.25197059039371,0.718309623525624,0.388553142068225,0.257192769379992,-0.326872202755374,-0.853740522205701,-0.44863815443108,-0.391602366697914,-0.535118846528282,0.20928735336275,-0.274941303718387,-0.626597411795438,-0.54048189817353,-0.111289998690099,-0.367784876260013,-0.747986477499786,-1.48057043990458,0.0133427455803326,0.891886964487484,1.9485242713945,-1.32389130062265,-0.478212800400375,0.554436765581081,0.0861072989214451,-0.14132355902746,0.335654773273687,0.758696001920227,0.288428332218232,-1.12260324396705,1.15338390737196,0.0689993004089757,1.87092964782951,0.0294936232411177,0.737551192267334,0.466434520138919,-0.265239584094564,1.16578475333583,0.387916616979193,-0.520247714462756,-0.604200029340259,-1.29773444545986,-1.12983075602372,0.139935919929542,-1.07224442824263,0.713694139703855,-0.203155649291889,0.42002242521551
gene242,0.807740992789857,0.610877061331637,0.315351963271541,0.456482991771605,0.154212372661898,-0.396816104958675,0.691615974782668,0.200919750553992,1.59528728768752,0.263781704382537,-0.781321300173906,0.582440203946823,-1.25186769478406,-0.518515199581157,0.269887155648199,-0.0735088402553549,1.97930168387139,0.111126714378468,0.22268312451648,-0.265344109262571,-0.553083269081532,0.457751853868413,0.308339722157062,0.0420784911702726,-0.240579238541338,0.4012355476926,0.438745754129782,0.0087535529628411,-0.0538107343637548,0.198896388952224,-0.198416108635122,-0.768248816135831,0.841803354890555,0.253977249359932,0.4717797133743,-0.366920467337832,-0.0219986903838627,-0.155990673742269,-0.66810049781756,-0.408774811648867,-0.911298282090534,-0.0357791030744446,-0.390939796632149,-1.10194517944157,0.273936305367628,-1.37386397469871,-0.330451303197308,-0.83149307518032
gene243,0.718297208767561,-1.0157840790277,-1.54773717350809,0.0487385678097274,0.336342449233604,-0.784496646957103,-0.5475275605145,-0.645790235702776,-0.35464384866926,-0.265403968696338,1.37073235140233,-0.740276730259829,1.26862704625484,0.172241585838891,-0.451485239063127,0.21546269513866,0.994447788594701,0.697999755118881,-0.161643754175595,-0.323946984174613,-0.0061138430248555,-0.568481383088258,-0.261329144114735,0.433921293486217,0.117812477318118,0.423303191969303,0.582290964958413,-0.177138377514527,-1.30410275586362,0.296609969131527,-0.311584344591368,-0.299425825335362,-0.400099894974506,0.547020334448782,0.829232102628271,1.63549376250949,-0.628218394369011,0.019636999771765,-0.430675709147831,0.773440444223129,0.0888221476002456,-0.482845688152628,-0.184257729806109,0.402045627338491,-0.0401795310836336,-0.370806999403452,1.89781139742647,1.29152871400099
gene244,2.25915370626125,-0.15243643805303,0.5719379539788,0.268169681153524,0.550695702754144,0.42088724692484,0.266495538909325,1.16286385279587,0.198753630119615,0.115680310473949,-0.526956076999315,-0.576533100475121,-0.94653493655701,-0.314755532416195,-0.223935746842141,1.28462933311372,-0.0445157319615295,1.25554883219983,0.606072432531106,0.170079838283515,0.132543136893594,0.848729098136955,-0.716580168343925,-0.072172052332011,0.640581324629946,-0.411072137023454,0.164408130131321,0.651502616758869,0.480577243894201,0.247157782415057,0.452326711452922,0.641658252604492,-0.104184055591567,0.284027627822694,-1.80081673688499,0.777502104596717,0.311822634767045,1.01343572382825,0.289549273163985,-0.129365627125083,-1.41282654971677,-2.15000041087183,0.874819353244585,0.261001584098324,1.08374345547689,1.73602632515927,0.539477003027112,-0.558909388375796
gene245,-0.3892233965774,0.345787379499209,-1.30903100682444,-0.368720676739564,-0.26700634992495,-0.154542547704447,0.751138225130715,-0.0271203154889362,-0.357261379799507,-0.155613090847688,-0.177034148743823,-0.231158568740678,-0.997927470967717,-0.405557125931775,-0.869074577049982,-0.476908934750402,0.457513648546148,0.0464504621866556,-0.578870757977373,-0.0652995237632359,0.612568019324701,1.45502609548077,0.0947793609500739,-0.314201936539168,0.523297217555784,0.568023380312902,0.157483429037171,-0.0164744218393888,-0.830461813631908,-0.444217759838763,0.939764334642612,-0.220330557137985,0.122079100477104,0.742951072960455,0.683806488986718,0.894400724671806,0.159484929941031,-0.206115203882556,-0.139947471694447,-1.10357994302367,-0.779196673198069,0.354526012115541,0.614509683485188,0.13252534127173,-0.451950915720078,0.593071416153027,0.715016912443935,0.460034569325424
gene246,-0.0959799841510456,0.0589324455050217,-1.441306017531,0.798313345987322,0.329000149606247,0.0399686235749673,-0.664016053707769,0.0088985620474079,0.430246746963118,0.691132726702037,0.210669087794564,-0.343855303935239,0.737472168287002,-0.597941403955038,0.746088624151355,0.0216307882526004,-0.20869085938087,-0.539072838369133,-0.467121626595618,-0.23382510818062,0.828393163725723,0.513800612819686,-0.0329471592061728,1.22987057934676,-0.0485898307012221,-0.56633560448588,1.50174931017374,-1.60804890270976,0.663077806359699,0.477546944080622,-0.84278873524678,1.10396384014913,-0.838391744513293,-0.0548463684975712,-0.906706351508974,-0.031372859167614,0.481838532095984,0.467663429328259,-0.284972336449316,0.304831087994051,-0.745746638417769,-0.0771917376752936,0.0697284782948271,-1.82589237032026,-0.777881907425565,-0.703767820835186,0.73411522987429,0.656315908588534
gene247,0.276367892744673,0.43144672885229,-0.460072236164522,1.95880552739215,0.06521784245164,-1.19979121212471,0.346762875878268,0.330862177801539,-0.255149245991142,0.344630174991603,0.376243571457659,0.616394426240142,-0.711181622477938,0.58892718402432,-0.533527665699773,-0.665722098981262,0.93780622760816,-1.64002516451393,0.710084760159695,-1.49840086990596,0.478517528663442,0.318894260715394,-0.25207317220382,-1.24569548555818,-0.212675645481,0.180561528100128,1.87068972391233,-0.61117096734578,0.519813034214283,-0.760925659147847,-1.49796923340381,-0.678401753470878,0.839613966304106,-0.123734482286955,0.456931097259882,-0.784284359316201,0.174872803786344,-0.445532344694046,-0.0072667561250864,0.558036133232978,-1.5087646195889,0.266789491524795,0.58677837903643,0.235940135825406,0.501865327410669,1.47591384032546,0.23151376782111,-0.334618126330478
gene248,0.378361036601618,0.230266310176294,-0.0939683774628655,0.118575914948711,-1.46324371558121,-0.254953096747707,-0.565859775578386,-0.321238764704229,0.118414976234402,0.764889312438798,0.67835712498759,-0.0383284646637845,-0.642470532017823,-0.0328733725762162,-1.00235403071475,-0.219872561148139,-0.508585223133794,-0.262767333709339,-0.0779381379024942,-0.625243891442073,-0.571747153869867,-1.05608134479264,0.655830603680697,1.00607714110635,-0.875836026417628,-0.312209584070456,1.12521040301932,0.477704564563513,0.630287218331349,-0.323657552362587,1.90982635040056,-0.840209739611628,0.210765051771643,-0.0697936546738279,1.19596088243205,-1.38229016587992,-0.0658763076311306,-1.34138641370206,-0.564892149936569,-1.21689589442016,1.79798381615829,0.0524612774670659,-1.39801384436982,0.576409077006778,0.473606181924028,-0.236891765493933,0.872817827660073,-0.33458935114624
gene249,0.157886348404361,-0.0360865845057153,0.741966421841723,-1.28896113679835,-0.492318398972182,-0.682766689761609,0.0227719038962012,-0.219361549102515,-0.0291680633753502,0.619552312700424,0.754969674307991,0.46812185640572,0.306824944473655,0.968944833589865,-1.22194858336321,0.106174848710077,-0.550203831206545,0.541653750376745,-0.754342333541288,-0.830404345297434,2.03811510342892,-0.160118936339663,0.237909016728018,0.0372285355140148,-1.18831771076435,0.210930537478469,0.736065047576022,0.148716855276895,-0.662243713975992,0.769572493193828,1.34170985683276,0.947427619282115,-0.224903811594342,0.116309910495678,-0.719214285062176,1.15441991747624,0.590336796742727,0.182904189771207,-0.583385634150143,-0.0098065613918263,-0.0055633876908084,0.182468380696953,-0.183222432590905,1.04171208066773,-1.15696611790386,0.621757831325689,1.11497226710999,-0.300827583566371
gene250,0.414856016969639,-1.13127972325983,-0.252338664535781,-0.446034075737799,0.708660544558451,-0.171644043402514,0.0122213772277689,0.697171449526281,-0.456651840079145,-0.643667815579722,0.368126709997497,1.92392432007773,0.820992979701551,0.936388982722172,-0.362303235153231,-0.0663524769211984,0.0448297734792178,-0.580587148060461,-0.736132839726679,0.688738219549732,-0.161080295877033,-0.925229061529474,0.733182059836554,-0.267876626192401,0.130361918623872,1.24230729642784,-0.449160766552384,-1.89238285070956,0.227191828430472,0.127262313658177,0.629150375061937,-0.255001704090396,-0.522159228134019,0.0245255454252788,0.313952303780695,0.174850896211163,-0.895773195298631,1.26374119419964,-0.152369723232941,-0.370783865197754,0.108047261520076,-1.39784205175202,0.30365974992731,0.703004079948442,-1.0507275212513,-0.322485882608161,-0.332168474339754,0.461066098603925
gene251,0.929886164806457,-1.10484387997147,-0.824936734091492,-0.713782926027997,0.330796018065623,0.494148877949187,-0.375965539983104,1.67940260469447,-0.72962865486913,-1.39383830899017,0.854426840964602,0.23684554725119,-1.16715487204208,0.74787510686281,-0.555431555992711,-0.653761369636339,-0.0924865319316069,0.580423637896563,1.02567653044843,1.15739732593933,0.250900412170426,0.0222992516781625,-0.760340443939084,-0.238495456742244,0.860893027712976,-0.435703271105844,-0.0386318584456209,-0.119506090628851,-0.731749973549342,0.737975180146214,0.633374679497353,-0.0763923275634861,-0.400364913676262,0.180585568603393,0.288768719591394,0.0202078873061898,-1.15158184356198,-0.0333462809053043,0.115720081610259,-0.434428140959752,-1.18276738922014,0.466200649787544,0.720979186035642,0.0795737924506441,0.20467845321832,-0.446232894264227,1.02309014071693,-0.176853848769614
gene252,0.559870460419319,0.357020995564742,1.33891872466227,-0.645505072114727,0.909154007123455,0.560266325156722,-1.54481624747372,0.271338617701513,1.03335599074451,0.153934705260928,-0.29445521243218,0.26929581256605,-1.02984831744166,-0.232383601272045,0.776173266028366,-0.529117044447076,-0.446031623593067,-0.228974631407272,-0.0019894012282209,0.502132233368111,-0.452763087413236,1.24652059899563,-0.108543392293522,0.50162369006038,0.967316711559881,-1.03222506449562,-0.29784545619372,0.326173944798669,0.465207483690433,1.20208525647911,-0.0045219826895853,0.779551287710156,0.491442598282615,0.603015315342812,0.102793328428536,0.304798695231001,-0.0816132011788853,-0.155061196703009,0.42840045019761,-0.0564813529879332,0.448360787386128,1.20959044888483,0.898657668752647,-0.721035387559503,-0.12761666786768,-0.13080145850868,0.316115297732674,-1.39419641357331
gene253,1.32439230438997,-0.517545105376421,-0.0525938634228936,-0.707612223060383,-0.203732614052986,0.0138438596592818,-0.0410196182973416,-0.637502527119504,0.120357003489918,0.549845348612229,-0.212888597184903,0.61355193447047,0.123977179438715,0.303253831731148,-0.203706059381368,0.125472063074952,0.845588956408983,-0.217779749696406,-0.864736421459034,0.0170216291558744,1.27509099385646,-1.65737054290892,-0.835047351169176,-1.15658399986836,1.33148274092444,0.879618132298303,-1.4575132968854,0.487138453774273,0.500246423941158,-0.895623999590826,-1.17399301367084,0.202828994107627,-0.683405602088423,0.979247355775408,-0.158615016383136,-0.650547439355225,0.0830979673338887,-1.03821262321402,0.309762621624337,-0.588483184408353,-0.445358450295317,0.170883430934205,0.0833222627376283,0.625557081919461,-0.435177951723368,0.175753197712865,0.169110915702671,-0.975132306968626
gene254,-0.786512007359626,0.809005829826991,0.312201250984613,-1.16694131270665,0.0498928942284828,-0.901565347238218,-0.256963272510174,-1.00147830226283,-0.599121060391927,-0.0028652259306949,-1.14436405932461,-0.419417378652728,0.349075179094043,0.309233994009718,-0.58552843794825,-1.35074698260675,-0.684445189985124,-0.724110448609992,0.715062017966841,1.01235059003191,0.327094757748724,-0.22160879713408,0.558412826952284,-0.15532021709952,-0.788270465219253,0.7628128674843,-0.438248647692839,0.170414859819802,-0.0658606059938858,2.00305221908581,1.01748740964251,0.0641211581393577,-0.632920220532997,-0.624858201738876,0.43683262377066,-0.823697508818136,0.548822348228889,-0.561367177563095,0.441966989579081,-0.442946825159096,0.553083101119125,0.842418753676764,-0.129429107416556,0.717308000807941,0.300396064455119,0.517436392140995,0.181712151009677,-0.376454277509764
gene255,0.0735550288543456,0.480602252017101,-0.202942849610042,-0.998568022930101,0.347707417046588,0.297715274181294,0.330454682525049,-0.0294031381865528,0.352771519112489,-0.39963467591513,0.182954323313523,-0.74875745153204,-0.297495947505058,-0.598044026559529,-0.561883257512579,0.588590439137864,-0.672229855454951,-0.86978085511402,-0.0400175137905611,-0.30091637009289,-0.197859182564505,-0.570606520895318,0.0507790299300294,-0.884067631970006,-1.29913476638971,-0.707386591146901,-0.447658085836456,-0.459543443196518,-0.500403906531318,-0.69742379373931,0.722225130448565,-0.563814901503935,-0.0082298989970415,0.941144103291941,-0.014152831583395,0.0989215538432614,0.0425534230997171,0.0733470938990679,-0.720836834702041,-0.185094100577327,-0.765643856988623,-0.81403427985507,0.197274585431707,-1.80868353544294,0.3753087779062,0.83827967692256,1.47604660012965,-0.923171674757632
gene256,0.0466368937171414,0.178326465157415,-0.447172494420224,0.715473482151155,0.451386332674204,1.00684970216403,0.587634371816562,-0.796926567828448,0.39648403440875,1.05035863955634,-0.28613055947025,0.306987045147329,0.110407142717732,-2.15007352319937,0.255695410900566,-0.530439108098849,-0.628626750811543,-1.04521385961762,0.839053085273391,-0.167000399042067,-0.310849149304393,0.82537366403643,0.303505462181409,0.908722100647485,-1.95015663224184,0.222821361401443,0.079252024805967,-0.221558126237476,-0.447501226014217,0.199730709219216,-0.802110827901644,-1.15785191771539,-0.527644443030426,-0.776081034815602,0.42523394599615,-0.111250914096076,-0.203937810688317,-0.703607125125745,0.582765842425684,1.41473888152012,0.0922983393516201,-0.797382880866103,-1.32932750832641,-1.20222276014407,0.0427806937040328,0.699450771879403,0.640695417613186,-0.594844011801228
gene257,0.250281790195875,0.972929596702673,0.885182856876474,0.225950930120099,0.312587720429595,1.69857066115128,-0.0458874831731711,0.0299493465458071,2.09765009183673,-0.347699036943052,0.53335683202826,2.85830952772386,-0.245539452501064,-0.24658247854579,0.332724709718228,-0.273419898518443,2.12420707715256,0.332989336011717,0.796439987959346,1.37914101362673,0.730002812862744,1.53111318598223,-0.403586727765294,0.249289585183772,0.680509862389058,-0.119528915834428,0.0050519120326029,-0.208071097223484,0.114225231156121,0.370573557417674,-1.55179969718734,0.053038800784549,-2.36494950270767,-0.299232921005473,-1.94117147616438,-0.0690234945126229,0.0221383403210095,-0.242364081799591,-0.408769522760202,-2.06598599638682,0.411916638428852,1.82072609986061,-0.859598565083749,-0.230472570479202,0.158435864779071,-0.371810423271403,0.131591405948048,0.698665331964154
gene258,-0.246743866714834,0.145734813857005,-0.274112758797649,-1.62615838504937,-0.473356934117872,1.37273810705804,1.20469402073718,1.34790147993855,0.824550271062588,-0.769006391065501,0.0525334503143249,0.0910925110524345,0.202571394081756,0.653403252703496,-1.41168359747244,-0.430074021550232,-0.322988590310375,0.299908406467745,0.110752489574592,-2.14160388586472,0.509038041220713,-0.236494096999616,0.295077469359457,-1.3031480114502,-0.937100951457092,0.216029769134702,-0.0392728308640638,0.142140742290063,-0.548481230224174,-1.48061561684091,-0.344733782183256,-0.34385352077397,-0.66836726349329,-0.519826168163666,0.780224084910167,-0.108674549532722,-0.436285022948295,-1.30094071502249,-0.231596583779257,-0.597134071231472,-0.712194550000159,-0.0364387872491207,1.30537192155824,-0.162604783798506,0.0223166160891091,0.0013944461872576,-0.777665796142524,0.200375999339643
gene259,1.15557834479328,-1.00966774220588,-0.26647746550068,1.07604719366351,-0.548493952989451,0.545801782265874,0.108304323956321,0.705784111531381,0.616666002485313,-0.188304373576958,0.658576077521442,0.778088490419139,-0.178346645538022,1.91667434301943,1.07752376647182,-0.579994834946496,-0.11934319990277,0.263222894654318,0.375060534784184,0.638224248855577,-0.848995912964801,1.2783075636177,0.675137500065697,0.839394067606814,-0.0665347150049442,-0.0766394768065757,0.431607114135245,0.417782517177604,0.52812758568991,-0.775379584436315,1.26084033216294,-1.93869709918017,0.728334006721501,-0.835673208691343,0.22322558685612,-0.45904142119737,0.246274831831135,-0.0423514350199333,-0.174343619844412,0.83058977231864,0.741402151432441,0.0941975833741837,-0.58498043649854,0.0242236419162984,-2.17705978253178,-0.505435138409906,0.398569895266587,0.862418238673438
gene260,-0.416263694892262,-0.0389730033866903,-0.14720804290158,0.356792858722994,-0.671211454964743,-0.586426757089128,0.4492447977455,0.0172615766366112,-0.69551019723925,0.354886476275716,-0.524846378679489,-0.388782001050849,0.441846686483531,1.2011384434875,-2.12635312900748,0.56394992778183,0.527359918439931,0.966714421779427,0.507889133566262,-0.622235532277042,0.510336080950699,-0.234032285958537,-0.244054009614597,-0.0435435386610788,0.575473487781888,-0.358650521858236,-0.906449820773249,-0.440866227660983,-1.19723416828779,-0.0223832937983187,0.609508498148524,-1.90889983493787,0.642696369902033,-0.292973604330453,-0.148195300066437,0.628259332291239,0.79630996972592,-0.551352986050521,-0.275990830002127,0.890687055930435,-0.183664343168122,0.0852371633518702,-0.871773897927044,-0.234703358400547,-0.0778456413482839,-0.219208341308,-0.0506893650200186,0.17861167287464
gene261,-0.869453181003801,1.18367039640707,1.03704987505094,-0.24924538611383,0.321281446377963,0.0497510928659522,0.110515358581042,0.936948719193178,0.0295087640608415,-0.113408372238797,-0.265251542718555,0.421722441004367,0.400486399297777,-0.0264752317965632,-0.290859541798348,-0.214401188704971,0.142002334648108,-0.255626355264236,0.436219104793399,1.03474888436351,0.20307716183253,-0.728499788069289,0.404341581419584,0.165264177715623,0.770132451477892,-0.170394175980862,-1.14230815171243,-0.97140888536801,0.162031785836279,0.582597141130168,-0.893640673689489,0.0974658789200564,0.566992808008647,-0.223833089510897,-0.428938290844812,0.307791976226235,-0.447303725582414,-1.61453983115811,0.515825655460071,-0.132182907596446,-0.890821107425669,-0.435598303675352,-0.881947277441246,-0.66920111719639,0.271934091544437,-0.0648812301429062,-0.0500079598307484,-0.678502020630527
gene262,-0.222787872186232,0.263925554700626,-0.0230463802138737,1.00377807343905,0.258086514260903,1.03730797615086,0.0140668403194734,0.969381705064144,0.0771236901163751,-0.10900935901539,-0.271640614788477,-0.184438131158485,-1.45932701496592,-0.452771237266626,0.136225152573639,-0.629713930582541,-0.236365674116724,1.3290574417088,0.79313140876838,-1.4475789452172,0.666121628029638,-1.0177875433825,0.0397746775235148,0.551996937971003,-0.861218204529487,0.116287999428496,0.770902116648652,-0.0288897774678499,1.04104732627836,0.446847287728903,-0.0481944191925348,-0.419924407136718,0.0469495750431935,-0.406421651961084,-0.119093596709239,0.236764681005517,1.41967858498941,-0.656445485121477,0.111117368384076,-0.717338373259029,0.665454185516188,1.40940031599438,-0.762046929946382,-0.35076778772406,1.73419380426974,-0.366774969376756,0.475493664095147,0.0862017585455603
gene263,-0.547762990916764,0.208907651909235,-0.753094511852585,-0.325413456649716,-0.439731186572233,0.144547694083482,-0.172772215578132,-0.111209674983127,-0.466854125536382,0.493128809836661,0.677198821018511,0.207466129892066,-0.883276693221393,0.361584196189991,1.75220394603156,-0.28931596588864,-0.492666102996093,-2.05614353858307,-0.777412924168654,-0.159138659724277,-0.29391296324422,0.428475430025286,-1.5561595333523,0.104449673004693,-0.357383808181911,0.0802985380811898,0.258195827180199,-0.103968659387044,-0.568775241320438,-0.107303250979876,1.54333622113684,0.979990723753771,-0.357358367548218,-1.65119100158077,1.11472867584331,-0.905377003121579,-0.401763755946946,-0.860625451281704,0.281964940754923,-1.12343695438338,1.12925291094249,-0.209266189895975,0.787133901407851,-0.142848688828045,0.876871396963941,-1.06684019968002,0.161111933108818,0.49475340618198
gene264,-0.0197873980033341,1.02655862893767,-0.185613122480691,0.644932008069724,0.41586156911461,0.417967011224266,-0.354802779152727,0.585559007373209,-0.143787393084504,-0.829023471130892,0.274599057634865,0.786726167172026,-0.279048694810261,0.348647855988945,0.619838241488975,-0.160731374630303,-0.303724690081236,0.1021135018619,0.302354600609462,-0.432513805030042,-0.918258001719107,0.351528290209437,-0.184352378234401,-0.965621099484496,0.239610175869663,0.0019824696187097,0.303080627915179,1.90050171355549,-0.336803059045043,-0.0472889750614568,1.12841132895795,-0.051966353776831,0.314230451314339,0.914107399170209,1.051691924025,-0.425677632895867,-0.297360262209375,-0.639970462472115,-0.0013373689842601,0.591905307840117,-0.467648361948655,-0.269414736735774,-0.917938625974748,0.174937646532873,1.19971757101639,-0.0588159042762561,1.99171349298304,0.424252640897595
gene265,0.0594145336646154,0.891478078684827,0.965108086319347,-0.595639301977873,-0.256657400713795,-0.471976674479369,0.228625077117643,-1.83742822614488,-0.663287270060146,1.55420960240208,-0.483099070618811,1.6828914822102,-1.11607132960013,0.559125111409052,-0.423351834521512,-1.0455828115769,0.115058036087104,-0.661482946993357,1.39568183224436,0.279202879295927,-0.936566337064094,0.475580724561192,1.74250998186002,1.44155310174771,-0.689761702381456,0.235756603651258,0.256907205288135,-0.589744398358868,-0.0359674259730138,-0.0766786331374861,-0.680868713026371,-0.0319296489051538,-1.33369375516939,1.09850393997413,0.590757831911915,-0.435213206944917,-0.431581854099994,0.135603217025718,0.41185701518556,2.13898813309183,-0.353380853705058,-0.601426106801557,0.63256548976276,-0.416213598933078,-0.0203142305554448,-0.484158113175021,1.12525508511279,1.0183913795087
gene266,-0.210595814513525,5.6083051450872e-05,-0.952029334671507,1.45361235326711,1.5502178412577,1.10065581066037,1.12564266109914,-0.0351444676392761,0.809688344627514,1.02507849516598,0.163410345993191,-0.446334270952615,-0.0284818960616408,-1.53818016780319,0.397507857458376,-0.695130151483955,0.465778778122376,0.262644302106128,0.75296856517208,-0.604871059933784,0.531509820378578,1.16554903273569,0.0486039506303045,0.620742805499523,0.274556043403303,0.0267657874848211,0.313147475943815,0.121200438747074,0.103446566179969,-0.439171053882103,1.14061938738624,0.705284997229992,-1.68795467007228,0.316712743021053,0.628138970103324,-0.393017633232813,0.143743503903341,-1.59361212012,1.08059677862848,0.197834207226505,-0.475277731629474,0.572321400522497,0.926564624893949,-0.769649813817291,0.93278322378162,-0.272045858867986,0.29147043892347,-0.241823054117902
gene267,0.116865593945731,0.492790849076674,0.424080780702588,-0.326235582938566,0.669759344734389,1.33257877978173,0.648582203987093,0.242884239695394,-0.0453510325680056,0.147581393086445,-0.352977269052022,-0.828149539940367,0.974089502980936,-0.758568133422071,0.189102245223245,1.50720405024867,0.390055549283079,1.91357282599293,-1.1288903292979,-0.414242941355601,0.158131109270995,-0.0388714347981304,0.649259258047324,1.13613077754262,1.44947363410915,0.884470157158844,-0.448973160933652,-0.0078526069379642,0.281497397584655,-0.213552835324574,-0.0155698095543552,-0.195987734130568,0.342128531410358,1.15954865106182,-1.09798192685209,0.356663845353975,-1.08724024312475,0.0125694503939817,-0.274076097023259,-0.465892137814755,-0.0944629430630713,1.64526840858609,0.88598459066654,0.237815825321052,-0.424782687761617,0.0280442309771009,0.103983055304953,1.25305257072295
gene268,0.173753326768303,0.739685462327456,-0.589158818631367,0.601654323821914,-0.751084462831628,0.364031602510215,0.257909939867731,-1.47193366847259,0.56908463756983,-0.861085775428252,-0.703282065982949,0.786944442288354,-0.0247723544206645,0.457016581991734,0.153987103035184,-1.37189197021768,-1.45997008105824,-0.846900929019254,-0.315027056685356,0.406643947737969,-0.832919503343181,-0.156416573205973,0.524456913771147,-0.723504537556903,1.56973776538584,-0.0361913438299162,1.83902599029584,-0.198447821963348,-0.616209329802553,1.89633796554981,1.08631691115174,0.823801429990159,2.37699635543533,0.548606484692287,0.0763716825648697,0.319083920387073,-1.0142816809373,-1.41721997891485,0.301865101091365,-0.495522450249666,0.723474514753093,-0.457996237898734,1.57795328641575,-0.0715869727667776,-1.60074664933104,1.90173433469762,0.485197402669836,0.209294544329547
gene269,-0.642911005680479,0.305899175035406,-1.18830106412702,0.400032517882255,0.509913356075606,-0.730335046529568,-0.0821467029786384,0.736596549034449,0.334355466228103,1.39200497062035,0.548090885676337,0.362490452701274,-0.549227896434352,0.333785247334895,-1.35784306249155,0.331447125519541,-0.0823870270985348,0.0553077583108137,0.384539834048487,-0.230891372215658,0.300821098695941,0.135531659669461,-0.627120226748618,-0.603517082716297,-0.571736192680883,0.0891095368926058,0.769410828553268,-0.0003007302681295,0.273301203556065,-0.564499184407281,0.114223337933773,-0.157710814209046,0.275918061099228,-0.634210530592013,0.267202612531774,-0.137593272032083,1.37621381900635,0.102239466618742,-0.53687930241098,0.382489323582774,-0.16428352377013,-0.684243356328999,0.227808697045091,-0.243902904348192,0.39244236564913,0.844689481526072,-0.259979085613947,-1.82444944482648
